GISJOIN,Shape_Area,fld_area,perc_fld_area
G24000504084001,10028141.687499998,900364.7967531001,0.0897838128748617
G24000504085021,10006737.4538,102225.5875549,0.0102156759909874
G24000504085023,4727926.26845,4346.0,0.000919219072641
G24000504085052,2647403.16384,90004.1015625,0.0339971269929099
G24000504086022,1039265.10309,2156.5900879,0.0020751106541419
G24000504087021,1242155.6243300005,189740.9640504,0.152751362497548
G24000504087022,972104.8419380002,23812.530105700003,0.0244958455903038
G24000504087031,626348.6991910002,1740.0699463,0.002778116963518
G24000504087032,1184129.8968600002,10650.9003906,0.0089947060865901
G24000504087042,3169124.82735,67327.1992188,0.0212447293453879
G24000504088001,1641927.7340600004,36551.45513920001,0.0222613056476116
G24000504088002,1295724.0639699998,161813.44440659997,0.1248826419961792
G24000504089002,7258623.184769998,115624.0507813,0.0159291986700593
G24000504101001,22799414.5838,683871.8007813001,0.0299951473871272
G24000504101002,28430736.4424,1348380.0,0.0474268404102646
G24000504101003,30800860.866099995,1157713.0,0.0375870338505441
G24000504101004,13358505.547099998,179456.3083496,0.0134338611244248
G24000504102001,11458332.0563,169267.0996094,0.0147724030668437
G24000504102002,8476653.23248,246954.0,0.0291334319367632
G24000504102003,15805269.9708,182283.6722413,0.0115330945044321
G24000504111011,21409442.5051,110259.7659913,0.0051500531116134
G24000504111022,11168709.2577,1601750.0,0.143414065407398
G24000504111023,7151367.234270003,188903.8499756,0.0264150677468156
G24000504112011,11551021.185900005,952665.0,0.0824745262490636
G24000504112012,8471402.091469998,536753.0,0.063360585910621
G24000504112013,9046018.55306,112379.8568268,0.012423129155399
G24000504112014,7842578.087539999,134058.0,0.0170936136693348
G24000504112021,10691775.412799995,12474.4799805,0.001166736065702
G24000504112022,10038270.221500004,198605.5,0.0197848330058525
G24000504112023,13906018.738099996,585802.7683409998,0.0421258434476292
G24000504113021,19126370.330299985,3069136.4108927,0.160466223224308
G24000504113031,619107.821878,1254.8499756,0.002026868230793
G24000504113033,960510.6879039998,10830.4003906,0.011275668794726
G24000504113034,808177.6961089999,19197.9003906,0.0237545535876936
G24000504113061,765701.7021460001,147475.76559640002,0.1926021127850125
G24000504113062,1011731.8170700005,25485.0,0.0251894816096672
G24000504113063,883912.280362,17689.999389600005,0.0200132974534024
G24000504113071,892345.2420769999,105267.3459473,0.1179670613834197
G24000504113072,900582.7162839996,33550.2502799,0.0372539353390387
G24000504113081,2347127.397670001,186576.6782227,0.0794915002943236
G24000504113082,849871.973053,19339.4003906,0.0227556632102209
G24000504113083,920233.534837,11946.8304444,0.0129823897870839
G24000504113091,4216876.18792,73211.51358030002,0.0173615516125485
G24000504113092,2480341.07311,43604.0009766,0.0175798407119576
G24000504113093,2356126.00894,71285.796875,0.0302555112097212
G24000504114041,2965319.97969,104099.0600586,0.0351055065799282
G24000504114042,615743.341872,49009.8984375,0.0795946867870284
G24000504114062,1128613.8778,31739.300781299997,0.0281223732984474
G24000504114063,793884.9829629998,44612.3984375,0.0561950400812396
