GISJOIN,pop1990,hhsize1990,mhi1990,coastdist,cbddist,hhtrans1994,salesprice1994,salespricesf1994
G24003508109022001,55,3.4375,48631,220.5219079,49507.14711,,,
G24003508109022002,52,3.058823529,48631,578.3330615,49779.14184,,,
G24003508109022004,38,3.166666667,48631,531.088892,49664.81354,,,
G24003508109022005,218,2.859541268,48631,494.5992734,50679.77064,6,172000,99.89710078
G24003508109022006,14,4.666666667,48631,511.978841,49997.6738,,,
G24003508109022008,30,3,48631,10.86583948,51225.33931,,,
G24003508109022009,58,2.52173913,48631,700.0098307,50026.47864,,,
G24003508109022011,50,2.941176471,48631,192.3020391,49645.66649,1,110000,88.14102564
G24003508109022013,54,3,48631,193.4019906,49756.71851,,,
G24003508109022014,62,3.1,48631,196.1510108,49868.96686,1,122900,60.0684262
G24003508109022015,78,3.12,48631,751.2730604,51204.92036,,,
G24003508109022016,30,3,48631,32.00551089,51489.96322,,,
G24003508109022017,55,3.055555556,48631,175.5885354,49988.67153,,,
G24003508109022021,186,2.636276603,48631,427.5403321,52670.92465,2,227500,93.41432908
G24003508109022022,38,3.166666667,48631,170.4603994,51282.06244,,,
G24003508109022023,19,2.616666667,48631,134.4152796,54308.7996,,,
G24003508109022025,5,2.616666667,48631,127.1764606,54368.68647,,,
G24003508109022027,8,2.616666667,48631,129.7619402,51734.65608,,,
G24003508109022029,38,2.616666667,48631,124.3712869,54154.89445,,,
G24003508109022030,22,2.616666667,48631,27.42319834,54122.77741,,,
G24003508109022031,40,3.636363636,48631,290.3628243,51593.1424,,,
G24003508109022032,32,2.909090909,48631,162.0886759,49570.26756,1,108000,77.14285714
G24003508109022033,80,3.459459459,48631,444.0908059,49779.25056,2,134450,85.65573371
G24003508109022034,38,3.8,48631,637.5878897,49879.26685,,,
G24003508109022035,48,3.459459459,48631,731.5328508,49995.44452,,,
G24003508109022036,36,3.6,48631,162.0036963,51540.45081,,,
G24003508110001003,15,2.571428571,44647,467.5032534,46898.3964,,,
G24003508110001004,57,3.166666667,44647,615.3441005,46445.79559,1,114000,11.02941176
G24003508110001005,38,2.714285714,44647,221.5613406,45816.79545,,,
G24003508110001007,216,2.777716294,44647,378.7187972,46870.36376,3,222500,79.12517781
G24003508110001010,47,2.657230566,44647,669.8370688,46114.81121,,,
G24003508110001021,505,2.496784408,44647,80.02335668,48949.11186,5,2e+05,150.0857633
G24003508110001022,22,2.75,44647,155.9131368,48345.77854,1,46000,12.20806794
G24003508110001023,21,2.730769231,44647,99.09512708,47967.61397,,,
G24003508110001024,25,2.272727273,44647,212.8290862,50394.03482,,,
G24003508110001026,19,2.714285714,44647,320.3564815,50882.33338,,,
G24003508110001029,44,2.75,44647,80.66350318,50174.8542,,,
G24003508110001030,80,3.076923077,44647,36.5544868,50565.11321,1,126200,112.4777184
G24003508110001033,67,2.233333333,44647,137.8112669,49474.86198,1,116000,89.50617284
G24003508110001034,42,2.625,44647,49.06609883,49419.70361,,,
G24003508110001036,56,2.8,44647,119.687772,50993.90559,,,
G24003508110001037,98,3.292978653,44647,45.6088501,47825.48501,1,46000,39.65517241
G24003508110001038,17,3.4,44647,75.04162341,49143.88627,,,
G24003508110001039,80,3.193068597,44647,104.9776559,47398.89053,2,89950,66.39136
G24003508110001047,32,2.909090909,44647,609.7043587,46750.69834,,,
G24003508110001048,23,2.555555556,44647,255.7840135,50710.63055,1,65500,32.10784314
G24003508110001049,53,2.789473684,44647,133.6508857,50627.0159,,,
G24003508110002001,17,3.4,44647,559.8592561,45093.34302,,,
G24003508110002002,202,2.406381975,44647,251.8101369,45081.62391,3,215000,82.58426966
G24003508110002003,90,2.727272727,44647,306.1269492,45163.85878,3,135859,85.66978193
G24003508110002004,124,2.421052632,44647,203.5467458,44582.31433,1,98500,78.92628205
G24003508110002005,54,2,44647,81.95201979,44797.54666,1,116000,62.23175966
G24003508110002006,74,1.857142857,44647,576.0203919,44753.50199,,,
G24003508110002008,46,2.875,44647,86.22438276,45000.0036,,,
G24003508110002009,63,2.423076923,44647,173.4498225,45152.87603,1,35150,28.6237785
G24003508110002010,64,2.909090909,44647,580.8433972,44867.65202,1,122900,99.75649351
G24003508110002011,36,2.852459016,44647,561.1676949,45130.54664,1,76700,34.24107143
G24003508110002012,221,2.559302658,44647,430.6867622,46349.32413,2,108000,86.15117521
G24003508110002013,73,2.852459016,44647,69.76115661,45535.33039,2,148000,76.49567777
G24003508110002014,65,2.852459016,44647,275.4622088,45330.33774,,,
G24003508110002015,46,3.285714286,44647,122.4369406,45658.04251,,,
G24003508110002018,15,2.515149089,44647,740.1771934,45891.77272,,,
G24003508110002020,2,2.514851485,44647,510.4477091,45322.08407,,,
G24003508110002021,26,2.6,44647,95.98546817,45816.49676,3,134650,72.54849138
G24003508110002023,49,2.514851485,44647,702.9103616,45210.91367,,,
G24003508110002027,41,2.928571429,44647,244.5005453,46259.98862,,,
G24003508110002028,187,2.431139697,44647,418.2868424,46484.49197,,,
G24003508110002029,13,2.166666667,44647,269.4595235,46359.24497,,,
G24003508110002032,37,2.910598969,44647,213.5722519,47929.69699,1,164000,55.34930813
G24003508110002033,194,2.916166692,44647,255.9434551,49007.08782,2,368825,113.6750865
G24003508110002035,17,3.25,44647,146.0875445,50106.97977,,,
G24003508110002045,61,2.541666667,44647,560.3356008,44980.43019,,,
G24003508110002046,91,2.757575758,44647,323.9987066,44842.79403,1,85000,78.7037037
G24003508110002047,66,3,44647,276.5873914,44957.34191,2,83250,59.2666185
G24003508110002048,97,2.939393939,44647,250.7648695,45058.20131,,,
G24051000101001000,107,2.675,24000,807.5898484,3848.497959,,,
G24051000101001001,101,2.348837209,24000,763.3474275,3788.503409,2,37000,36.70634921
G24051000101001002,88,1.913043478,24000,712.4329026,3728.149817,3,58900,59.50413223
G24051000101001003,105,2.234042553,24000,662.84534,3667.664945,1,33500,25.37878788
G24051000101001004,104,2.260869565,24000,615.5903624,3607.637818,1,72900,53.60294118
G24051000101001005,114,2.326530612,24000,571.1604792,3548.023954,1,88000,65.28189911
G24051000101001006,42,1.75,24000,530.6341148,3489.221602,,,
G24051000101001008,118,2.510638298,24000,405.069011,3455.172896,3,40000,33.05785124
G24051000101001009,65,2.321428571,24000,448.4202728,3513.560947,,,
G24051000101001010,43,2.333333333,24000,507.4510684,3567.957502,,,
G24051000101001011,50,2.631578947,24000,557.4056251,3628.003998,2,41950,37.66723028
G24051000101001012,44,2.095238095,24000,608.8779529,3688.393195,,,
G24051000101001013,104,2.736842105,24000,654.0502287,3751.945283,,,
G24051000101001014,82,2.157894737,24000,691.0109328,3811.493344,,,
G24051000101001015,95,2.317073171,24000,693.4956761,3871.352189,2,39450,29.74398494
G24051000101001016,53,2.523809524,24000,580.9917371,3701.052039,,,
G24051000101001017,70,2.333333333,24000,527.1223719,3641.199774,,,
G24051000101001018,69,2.333333333,24000,474.1432558,3581.139299,,,
G24051000101002000,37,2.466666667,23913,580.4167105,3897.270209,2,32500,10.68376068
G24051000101002001,59,2.565217391,23913,576.7222677,3838.085098,1,55000,32.25806452
G24051000101002002,101,2.295454545,23913,578.6848911,3779.159865,1,35000,18.67662753
G24051000101002003,109,2.369565217,23913,548.2120799,3719.996747,3,59900,44.52054795
G24051000101002004,79,2.194444444,23913,493.2945051,3660.403774,,,
G24051000101002005,80,2.105263158,23913,438.2907959,3600.688727,1,15000,11.36363636
G24051000101002006,68,1.888888889,23913,383.5768813,3542.700037,,,
G24051000101002007,62,2.48,23913,331.5014706,3484.640725,1,59900,42.78571429
G24051000101002008,31,1.9375,23913,281.9632274,3514.861685,,,
G24051000101002009,22,2,23913,337.5058441,3572.919028,,,
G24051000101002010,55,1.931034483,23913,400.4632606,3626.448788,,,
G24051000101002011,69,2.653846154,23913,452.6840675,3688.921227,,,
G24051000101002012,42,2.1,23913,471.1834274,3748.289939,,,
G24051000101002013,36,2.363636364,23913,473.1400765,3806.60218,2,25250,16.3961039
G24051000101002014,74,2.242424242,23913,462.839304,3866.883924,4,46500,35.21711888
G24051000101002015,92,2.421052632,23913,467.7000218,3925.773174,3,36000,36.41881639
G24051000101003000,108,2.204081633,30156,355.144297,3957.33407,2,34000,26.12435111
G24051000101003001,81,2.75,30156,366.4785122,3893.494824,1,53500,47.17813051
G24051000101003002,21,2.366666667,30156,373.7204116,3834.220027,1,49163,26.54589633
G24051000101003003,9,1.9,30156,374.5192148,3776.424831,,,
G24051000101003004,67,2.913043478,30156,331.2662807,3728.706478,2,65000,49.75348725
G24051000101003007,74,1.85,30156,216.4657766,3739.521354,3,151000,110.0543478
G24051000101003008,44,2.315789474,30156,319.9753674,3671.18565,3,62900,45.64586357
G24051000101003010,42,2,30156,250.7190915,3555.60079,1,130000,101.8808777
G24051000101003011,15,2.444444444,30156,301.568836,3619.229753,,,
G24051000101003012,25,2.272727273,30156,221.5127771,3646.308102,1,127500,78.125
G24051000101003013,23,2.090909091,30156,245.2731797,3586.304023,3,159500,107.0154578
G24051000101003015,159,6.210544637,30156,189.0496901,3867.599981,,,
G24051000101003016,43,13.51170248,30156,271.5464606,3866.482315,,,
G24051000101003017,50,2.366666667,30156,325.5982395,3849.375507,3,37000,35.50295858
G24051000101003018,48,1.9,30156,329.0140496,3792.139509,,,
G24051000101003019,8,1.905034793,30156,279.2082344,3809.930921,1,111000,60
G24051000101003020,29,2.75,30156,309.4412852,3910.1827,,,
G24051000101003021,20,2.222222222,30156,170.1399707,3977.982879,1,34700,14.75340136
G24051000101003022,19,1.727272727,30156,244.3498282,3992.533469,,,
G24051000102001000,162,3.056603774,26369,1454.113254,3785.768441,1,46900,42.32851986
G24051000102001001,123,2.411764706,26369,1416.9496,3725.584434,4,44000,37.84045987
G24051000102001002,99,2.152173913,26369,1380.766408,3663.928578,3,39965,32.0489174
G24051000102001003,104,2.260869565,26369,1279.073367,3660.789706,3,59500,43.94387001
G24051000102001005,123,2.46,26369,1358.25837,3783.320109,4,29950,24.98320368
G24051000102001006,179,2.2375,26369,1233.451159,3783.80383,3,47000,43.51851852
G24051000102001007,165,2.142857143,26369,1201.179728,3723.271163,1,70000,44.78566859
G24051000102002000,85,2.125,29327,1114.868061,3790.11129,2,58450,52.86099096
G24051000102002001,114,2.533333333,29327,1078.155649,3729.522649,2,67050,52.85872658
G24051000102002002,104,2.476190476,29327,988.3564678,3738.002974,1,1e+05,64.89292667
G24051000102002003,64,1.939393939,29327,1029.198594,3799.239745,5,38000,36.53846154
G24051000102002004,60,2.142857143,29327,950.3901139,3812.102244,1,21000,21.51639344
G24051000102002005,49,3.0625,29327,905.068626,3750.904775,1,29000,30.20833333
G24051000102002006,85,2.428571429,29327,829.9848743,3768.411961,1,47200,53.15315315
G24051000102002007,89,1.934782609,29327,878.549102,3828.995905,,,
G24051000102003000,80,2,26500,862.8501731,3690.01612,2,37625,36.98918269
G24051000102003001,87,1.85106383,26500,822.5227809,3629.253681,2,35250,33.96341463
G24051000102003002,104,2.212765957,26500,785.8491857,3569.077721,4,46000,40.77367381
G24051000102003003,91,2.394736842,26500,752.0865287,3509.770905,2,61875,60.48318032
G24051000102003005,108,2.511627907,26500,679.1837632,3390.118963,4,45125,38.19374157
G24051000102003006,111,2.361702128,26500,591.8576039,3408.743353,2,52950,48.66586538
G24051000102003007,92,2.044444444,26500,623.0890817,3468.086468,3,54922,42.24769231
G24051000102003008,97,2.204545455,26500,658.4967991,3527.379635,4,24750,24.55357143
G24051000102003009,91,2.068181818,26500,696.7223579,3586.939823,2,29150,22.24867223
G24051000102003010,102,2.125,26500,738.6105734,3647.071694,5,51900,47.76422764
G24051000102003011,98,2.130434783,26500,782.9299912,3708.057414,,,
G24051000102004000,112,2.382978723,20139,1345.93576,3601.671101,4,50450,39.91694352
G24051000102004001,143,2.86,20139,1313.995782,3540.354545,6,44000,31.99789887
G24051000102004002,153,2.428571429,20139,1283.19476,3480.761142,,,
G24051000102004003,118,2.458333333,20139,1172.906598,3476.217115,5,49900,34.7265625
G24051000102004004,122,2.346153846,20139,1205.636384,3537.250091,,,
G24051000102004005,117,2.166666667,20139,1241.779884,3598.629313,,,
G24051000103001013,102,2.170212766,21071,561.8779789,3211.23493,1,57000,48.46938776
G24051000103001014,83,2.024390244,21071,531.6041503,3151.658243,1,64000,42.60985353
G24051000103001015,19,2.111111111,21071,433.155292,3171.406796,1,22000,26.44230769
G24051000103001016,89,1.977777778,21071,470.3340997,3230.43226,,,
G24051000103001017,104,2.212765957,21071,511.9470747,3289.790143,2,53500,49.95190533
G24051000103001018,89,1.977777778,21071,596.965027,3270.536307,2,44500,32.23608721
G24051000103001019,88,2.146341463,21071,636.272877,3330.16829,5,42000,41.66666667
G24051000103001020,92,2,21071,553.4665842,3349.607608,2,42500,37.14988739
G24051000103001021,63,2.333333333,21071,446.6030455,3341.027099,2,59200,53.21057556
G24051000103001022,100,2.325581395,21071,390.5453658,3253.02423,5,50000,44.72271914
G24051000103001023,85,2.236842105,21071,346.3160578,3195.23703,2,26200,24.53183521
G24051000103002000,110,2.2,27581,505.2816942,3091.276598,4,49000,43.60795455
G24051000103002001,102,2.372093023,27581,476.3757101,3031.967065,,,
G24051000103002002,29,2.28125,27581,450.0442415,2966.554439,1,22000,22
G24051000103002004,97,2.063829787,27581,344.8972772,2849.78353,,,
G24051000103002005,44,2.705882353,27581,331.5489385,2784.835466,,,
G24051000103002006,48,2.705882353,27581,286.2048589,2795.706868,2,36450,21.71495566
G24051000103002007,88,2.146341463,27581,219.4283471,2813.148686,4,65500,31.94556181
G24051000103002008,84,2.1,27581,266.0674885,2872.30469,1,19500,21.19565217
G24051000103002009,87,1.933333333,27581,313.6546863,2931.443312,3,38000,22.40566038
G24051000103002010,33,1.941176471,27581,366.6734267,2913.932489,,,
G24051000103002011,44,2.28125,27581,414.6969503,2975.289915,2,27250,28.84377741
G24051000103002012,111,2.094339623,27581,348.3559057,2991.659125,1,17175,12.23290598
G24051000103002013,100,2.631578947,27581,376.006484,3052.896565,5,22000,24.28256071
G24051000103002014,96,2.341463415,27581,401.6059607,3112.27939,3,40525,40.687751
G24051000103002015,99,2.357142857,27581,305.5294836,3136.051404,2,26285,28.95756181
G24051000103002016,114,3,27581,272.9992371,3076.883575,4,41000,28.29743008
G24051000103002017,100,2.631578947,27581,247.2415296,3017.493643,2,28567,22.89022436
G24051000103002018,87,2.230769231,27581,219.7177266,2957.645833,1,30000,25.68493151
G24051000103002019,23,1.642857143,27581,206.7337995,2875.828006,1,45450,47.34375
G24051000103002020,6,1.5,27581,191.7948874,2915.438383,,,
G24051000104001000,87,2.289473684,34423,366.8417565,3396.173029,4,40500,38.82302405
G24051000104001001,103,2.395348837,34423,333.6152212,3337.559997,5,39000,35.71428571
G24051000104001002,58,1.870967742,34423,301.3190555,3280.008153,2,62250,44.29255899
G24051000104001003,75,2.027027027,34423,262.437922,3222.20953,1,103000,55.0802139
G24051000104001004,82,2,34423,225.5462881,3163.576452,1,38380,31.71900826
G24051000104001005,77,2.081081081,34423,179.6714798,3105.243722,3,29000,27.56653992
G24051000104001006,92,2.243902439,34423,144.1715255,3046.885908,3,44000,44.71544715
G24051000104001007,89,2.022727273,34423,120.0148295,2985.737523,1,24500,23.20075758
G24051000104001009,29,3,34423,190.7808141,3280.485823,1,30000,25.68493151
G24051000104001010,35,2.5,34423,231.1187599,3356.580504,,,
G24051000104001011,79,1.975,34423,258.7068693,3394.163165,,,
G24051000104001012,97,2.425,34423,289.9719996,3435.280182,2,38000,34.84005352
G24051000104001013,63,1.96875,34423,218.042513,3445.67679,2,55000,43.70436768
G24051000104001019,27,2.076923077,34423,199.63405,3507.434194,1,143500,112.460815
G24051000104001020,4,1.333333333,34423,191.0651182,3520.763928,1,167000,99.28656361
G24051000104002000,44,2.020833333,34423,306.8401105,2725.320264,,,
G24051000104002001,62,2.123076923,34423,278.4783591,2661.75564,,,
G24051000104002002,44,2.444444444,34423,226.1744071,2606.894704,1,59900,32.83991228
G24051000104002003,59,2.36,34423,222.2131237,2556.835053,3,35000,25.86206897
G24051000104002004,24,2.181818182,34423,118.9393366,2616.175128,1,50000,31.9284802
G24051000104002005,46,3.066666667,34423,151.6237556,2654.419828,,,
G24051000104002006,76,2.123076923,34423,226.070031,2671.068285,4,15575,22.6380814
G24051000104002007,39,2.020833333,34423,255.9982449,2727.257052,,,
G24051000104002008,14,2.020833333,34423,271.5250736,2755.895209,,,
G24051000104002009,56,2.153846154,34423,196.4613658,2740.22112,2,92500,74.32950192
G24051000104002010,42,1.909090909,34423,142.6124639,2730.895526,,,
G24051000104002013,30,1.875,34423,141.097955,2788.758132,1,115000,89.35508936
G24051000104002014,47,2.636363636,34423,155.9120973,2845.295786,1,42000,33.70786517
G24051000104002018,140,1.562340967,34423,8.984257123,3007.846346,3,226383,104.5166205
G24051000104002021,3,3,34423,82.04217049,2596.30272,,,
G24051000104002023,49,1.562340967,34423,60.62844996,2830.945688,,,
G24051000104002024,407,1.562340967,34423,107.359704,3464.952679,,,
G24051000104002025,1,1.524390244,34423,68.18796251,3694.865775,1,201200,121.4975845
G24051000105001000,86,2.388888889,25833,926.0990272,2659.799501,,,
G24051000105001001,24,2.386363636,25833,918.3114501,2569.102896,1,55250,26.16003788
G24051000105001002,81,2.386363636,25833,877.3051245,2516.017011,1,140000,48.51004851
G24051000105001003,87,2.12195122,25833,748.8367075,2509.776212,1,42900,24.65517241
G24051000105001004,46,1.916666667,25833,753.9143336,2560.42337,2,103850,36.79571759
G24051000105001005,46,2,25833,853.5283218,2564.295159,,,
G24051000105001006,54,2.16,25833,858.2007859,2622.959274,,,
G24051000105001007,52,1.925925926,25833,867.528467,2688.391023,1,122500,50.82987552
G24051000105001008,102,1.569230769,25833,770.4935234,2686.446635,,,
G24051000105001009,117,2.20754717,25833,759.2775945,2620.718187,2,69750,40.5789873
G24051000105001010,100,2.222222222,25833,594.9277472,2512.318674,1,62500,44.51566952
G24051000105001011,141,2.238095238,25833,600.6623214,2563.041112,1,90000,33.33333333
G24051000105002000,159,1.962962963,25833,620.7761768,2688.836861,1,5000,7.122507123
G24051000105002001,95,2.071428571,25833,629.7511176,2622.615941,2,82500,41.21648872
G24051000105002002,21,2.071428571,25833,540.6171881,2627.705436,1,63000,32.94979079
G24051000105002003,119,2.125,25833,461.752713,2634.384026,5,22000,31.42857143
G24051000105002004,81,1.975609756,25833,478.9871903,2699.028861,2,13750,13.19902106
G24051000105002005,130,1.96969697,25833,373.8739032,2713.843611,3,32000,20.77922078
G24051000105002006,57,2.243243243,25833,393.4346774,2643.128575,,,
G24051000105002007,44,2.430769231,25833,384.9135557,2582.979156,2,79950,45.74092742
G24051000105002008,102,2.430769231,25833,453.09546,2574.550427,,,
G24051000105002009,48,2.526315789,25833,449.486317,2538.336772,1,43500,20.17625232
G24051000105002010,48,2.526315789,25833,447.5349342,2512.253533,1,48000,23.66863905
G24051000105002011,40,2.105263158,25833,334.4281832,2537.620103,2,72000,45.41235331
G24051000105002012,12,2.430769231,25833,363.2236693,2585.040916,,,
G24051000105002013,26,2.243243243,25833,371.7770848,2645.985944,,,
G24051000105002014,49,2.722222222,25833,329.463199,2652.630531,,,
G24051000105002015,1,1,25833,317.4093337,2591.82514,,,
G24051000201001000,118,2.622222222,20893,875.1619476,2456.195049,1,64000,30.04694836
G24051000201001001,43,2.388888889,20893,922.6751794,2384.732676,,,
G24051000201001002,134,3.19047619,20893,885.5466641,2313.728525,2,30500,15.29149302
G24051000201001004,99,2.2,20893,770.5254344,2252.04412,1,27000,11.75958188
G24051000201001005,99,2.152173913,20893,758.3571863,2307.600269,1,12000,3.333333333
G24051000201001006,152,2.338461538,20893,749.1606645,2375.062198,,,
G24051000201001007,109,2.658536585,20893,856.9265047,2379.559951,4,31075,17.19219989
G24051000201001008,102,2.170212766,20893,746.0739109,2449.48996,2,41500,18.45209533
G24051000201002000,167,2.0875,25375,591.7070284,2451.710076,2,31000,23.81524945
G24051000201002001,182,2.141176471,25375,595.5522821,2376.730061,7,32000,24.15458937
G24051000201002002,151,2.323076923,25375,608.3532891,2308.883318,,,
G24051000201002003,103,2.512195122,25375,622.5047821,2253.27977,1,34000,21.00061767
G24051000201002004,59,1.735294118,25375,484.3938072,2265.214973,3,79000,59.91077119
G24051000201002005,86,2.097560976,25375,464.2917534,2320.587775,1,45000,49.45054945
G24051000201002006,67,1.914285714,25375,481.2983403,2384.993996,2,86250,40.81773815
G24051000201002007,124,2.431372549,25375,444.6476247,2463.116512,,,
G24051000201002008,55,2.037037037,25375,425.292194,2391.324339,1,79900,85.36324786
G24051000201002009,88,2.588235294,25375,369.7420967,2398.711195,3,65000,46.56160458
G24051000201002010,28,2.114285714,25375,387.5394716,2331.995358,,,
G24051000201002011,66,2.2,25375,379.7414707,2281.885564,,,
G24051000201002012,46,2.114285714,25375,334.3135758,2340.851499,,,
G24051000201002013,57,2.192307692,25375,312.5138578,2407.839383,2,25400,23.61742424
G24051000201002014,7,1.75,25375,329.9990029,2477.295311,,,
G24051000202001000,43,2.263157895,22868,908.2861345,2204.194301,,,
G24051000202001001,100,2.702702703,22868,925.2699799,2148.211108,3,86500,50.96371882
G24051000202001002,74,2.176470588,22868,950.3216484,2076.966779,,,
G24051000202001004,158,2.633333333,22868,785.941421,2196.793519,3,31000,15.10721248
G24051000202001005,130,2.363636364,22868,805.333497,2140.844522,3,6400,5.47008547
G24051000202001006,72,2.571428571,22868,831.2712493,2076.791592,1,10000,4.96031746
G24051000202001007,94,2.41025641,22868,871.8505002,1984.51454,,,
G24051000202001008,45,2.8125,22868,977.2597588,1963.76029,,,
G24051000202002000,162,2.842105263,17386,642.2184273,2198.036906,1,33000,50.92592593
G24051000202002001,123,2.320754717,17386,664.3003978,2142.991667,4,30000,23.31638737
G24051000202002002,189,2.454545455,17386,691.7648512,2077.915187,1,12500,7.30994152
G24051000202002003,151,3.081632653,17386,739.1199972,1984.883111,,,
G24051000202002004,26,1.625,17386,620.4049405,1998.495657,1,22500,15.15151515
G24051000202002005,90,2.142857143,17386,565.5692362,2089.786055,,,
G24051000202002006,72,2,17386,532.6325421,2155.193752,3,43000,24.1301908
G24051000202002007,82,2.05,17386,507.8774616,2210.235874,4,57637.5,37.93825222
G24051000202002008,52,2,17386,404.8242485,2226.630859,3,26000,20.4563336
G24051000202002009,73,2.433333333,17386,434.1868926,2171.825078,1,118000,71.95121951
G24051000202002010,89,1.893617021,17386,476.1708593,2103.350334,1,3000,4
G24051000202002011,27,1.592592593,17386,551.2147865,2005.240497,1,49500,24.77477477
G24051000202002012,16,1.592592593,17386,499.6609782,2046.980869,,,
G24051000203001001,36,2,9441,263.8757612,2421.617317,,,
G24051000203001002,69,1.916666667,9441,254.2709136,2357.221236,,,
G24051000203001003,44,1.833333333,9441,279.9419367,2302.170998,1,62500,71.83908046
G24051000203001004,32,1.777777778,9441,311.7850163,2247.884125,4,195000,113.149112
G24051000203001005,61,1.967741935,9441,347.8625899,2194.214893,,,
G24051000203001006,64,2.37037037,9441,404.223921,2121.50871,1,60000,21.66064982
G24051000203001007,21,2.625,9441,451.0053449,2032.169962,,,
G24051000203001010,52,1.677419355,9441,324.2493761,2150.762011,1,177000,52.21238938
G24051000203001011,133,1.117647059,9441,279.6506706,2222.04315,,,
G24051000203001012,47,1.740740741,9441,231.4007039,2275.920711,1,45000,19.23076923
G24051000203001013,115,2.090909091,9441,168.6828096,2356.334008,5,49500,30.48098434
G24051000203001014,64,2.206896552,9441,152.5950171,2442.281308,2,48000,30.64367051
G24051000203001015,19,2.375,9441,210.8260776,2432.244283,3,70000,52.63157895
G24051000203001016,38,2.533333333,9441,136.5177099,2515.641955,,,
G24051000203001018,2,1,9441,91.98253033,2469.642893,,,
G24051000203002001,74,2.055555556,30536,506.8787079,1876.435143,,,
G24051000203002002,27,1.928571429,30536,466.2433051,1811.08689,1,92000,74.19354839
G24051000203002003,31,2.214285714,30536,419.1668731,1753.47586,2,39750,38.41805974
G24051000203002010,1,1,30536,405.3861345,1846.46866,,,
G24051000203002011,18,2,30536,397.3656538,1909.549624,,,
G24051000203002012,30,1.875,30536,378.71035,1977.783511,,,
G24051000203002013,37,1.48,30536,269.8500169,2015.633133,,,
G24051000203002014,102,1.59375,30536,291.1552545,1949.635463,1,82500,31.9025522
G24051000203002015,41,1.708333333,30536,325.8902901,1886.166989,3,34500,17.69230769
G24051000203002021,69,1.916666667,30536,180.6681399,1947.373731,,,
G24051000203002022,52,2,30536,220.5216582,1981.129564,,,
G24051000203002023,33,1.833333333,30536,190.2308436,2046.361045,,,
G24051000203002024,69,1.725,30536,153.3573924,2026.787594,5,90000,63.37325349
G24051000203003000,28,4.666666667,34643,54.28635067,2442.044161,,,
G24051000203003001,37,2.055555556,34643,192.3738959,2308.681624,1,80000,67.34006734
G24051000203003002,75,1.875,34643,214.8013082,2256.688561,1,40500,67.5
G24051000203003003,47,2.043478261,34643,208.2074123,2186.693539,5,119000,47.67628205
G24051000203003004,43,1.869565217,34643,230.6855994,2108.826254,2,72500,63.05910387
G24051000203003007,42,1.875,34643,124.3033152,2187.149689,1,140500,98.25174825
G24051000203003008,47,1.424242424,34643,129.2806167,2314.029915,1,178500,91.07142857
G24051000203003011,17,1.833333333,34643,47.64196126,2532.646347,,,
G24051000203003012,16,1.833333333,34643,28.56383826,2448.263975,,,
G24051000203003014,34,1.619047619,34643,63.57961948,2370.421883,,,
G24051000301001000,45,1.875,10795,921.0614754,1886.703916,,,
G24051000301001003,22,2.75,10795,810.628637,1480.967604,,,
G24051000301001012,37,2.642857143,10795,794.0330912,1889.724953,,,
G24051000301001013,33,2.103448276,10795,684.9708579,1903.982671,,,
G24051000301001020,39,3.25,10795,527.2154799,1504.978003,2,9750,8.58562335
G24051000301001021,28,2.333333333,10795,668.4387754,1487.634722,1,55000,18.43163539
G24051000301001023,49,3.266666667,10795,439.8863768,1599.244759,1,12500,7.45823389
G24051000301001024,6,3,10795,470.3736251,1663.761471,,,
G24051000301001025,23,2.3,10795,506.1871548,1724.307845,1,28000,48.95104895
G24051000301001026,31,1.823529412,10795,543.4506888,1783.007134,,,
G24051000301001027,34,1.416666667,10795,591.7485292,1849.828333,,,
G24051000301001029,36,2.571428571,10795,421.454228,1549.158641,,,
G24051000301002005,8,2.666666667,47639,1026.04754,1593.370104,1,79158,64.99014778
G24051000301002009,3,1.5,47639,995.0659644,1585.075198,,,
G24051000301002011,33,2.357142857,47639,1095.90427,1706.41467,,,
G24051000301002012,62,2.695652174,47639,1131.122818,1765.447466,1,75000,26.04166667
G24051000301002015,85,Inf,47639,1232.185434,1926.764547,,,
G24051000301002017,9,1.5,47639,971.0674554,1573.903102,,,
G24051000301002022,35,2.333333333,47639,1066.972003,1898.675642,,,
G24051000301002023,20,2,47639,1113.551085,1905.126484,,,
G24051000301002024,35,2.5,47639,1010.987337,1891.891063,,,
G24051000302001000,247,123.5,9279,835.3492103,1396.274971,,,
G24051000302001012,15,2.5,9279,518.3267219,1104.634196,,,
G24051000302001020,145,3.295774648,9279,431.345778,1072.26309,,,
G24051000302001028,289,3.295774648,9279,502.1982238,1137.30582,,,
G24051000302001029,178,3.226837061,9279,490.9875631,1172.167159,,,
G24051000302001030,120,3.226837061,9279,588.6537736,1259.940178,,,
G24051000302001031,365,3.226837061,9279,544.8271907,1251.435758,,,
G24051000302001032,59,3.226837061,9279,586.3700779,1307.81435,,,
G24051000302001033,14,3.226837061,9279,700.7354065,1390.858609,,,
G24051000302001036,8,2.25,9279,342.1620433,1049.49861,,,
G24051000302001037,228,3.226837061,9279,417.2780656,1121.442298,,,
G24051000302001040,4,1,9279,378.8142342,1129.401858,,,
G24051000302001041,25,2.083333333,9279,436.8490401,1180.361169,1,50000,40.32258065
G24051000302001042,46,2.19047619,9279,505.4458328,1242.013153,,,
