GISJOIN,pop1990,hhsize1990,mhi1990,coastdist,cbddist,hhtrans1993,salesprice1993,salespricesf1993
G24051001401003008,74,1.80487804878049,13775,5291.433538,2585.872966,5,121000,35.03184713
G24051001401003009,98,2.17777777777778,13775,5291.433538,2585.872966,5,121000,35.03184713
G24051001401003011,90,1.95652173913043,13775,5291.433538,2585.872966,5,121000,35.03184713
G24051001401003015,65,1.25,13775,5291.433538,2585.872966,5,121000,35.03184713
G24051001401004000,131,1.61728395061728,24861,4888.420346,2082.751169,9,130000,68.12865497
G24051001401004001,97,1.76363636363636,24861,4888.420346,2082.751169,9,130000,68.12865497
G24051001401004002,81,2.45454545454545,24861,4888.420346,2082.751169,9,130000,68.12865497
G24051001401004003,383,1.33333333333333,24861,4888.420346,2082.751169,9,130000,68.12865497
G24051001401004004,21,2.12820512820513,24861,4888.420346,2082.751169,9,130000,68.12865497
G24051001401004005,62,2.12820512820513,24861,4888.420346,2082.751169,9,130000,68.12865497
G24051001401004006,49,1.33333333333333,24861,4888.420346,2082.751169,9,130000,68.12865497
G24051001401004007,64,1.88235294117647,24861,4888.420346,2082.751169,9,130000,68.12865497
G24051001401004008,42,2.21052631578947,24861,4888.420346,2082.751169,9,130000,68.12865497
G24051001401004009,73,1.78048780487805,24861,4888.420346,2082.751169,9,130000,68.12865497
G24051001401004010,9,4.5,24861,4888.420346,2082.751169,9,130000,68.12865497
G24051001401004011,61,2.03333333333333,24861,4888.420346,2082.751169,9,130000,68.12865497
G24051001401004012,42,1.68,24861,4888.420346,2082.751169,9,130000,68.12865497
G24051001401004013,72,2.11764705882353,24861,4888.420346,2082.751169,9,130000,68.12865497
G24051001401004014,70,1.52173913043478,24861,4888.420346,2082.751169,9,130000,68.12865497
G24051001401004015,45,1.45161290322581,24861,4888.420346,2082.751169,9,130000,68.12865497
G24051001401004016,2,2,24861,4888.420346,2082.751169,9,130000,68.12865497
G24051001401004017,58,2,24861,4888.420346,2082.751169,9,130000,68.12865497
G24051001401004018,57,1.9,24861,4888.420346,2082.751169,9,130000,68.12865497
G24051001401004019,36,2,24861,4888.420346,2082.751169,9,130000,68.12865497
G24051001401004020,44,1.91304347826087,24861,4888.420346,2082.751169,9,130000,68.12865497
G24051001402001000,6,3,16071,4952.820154,2290.462188,,,
G24051001402001001,111,1.63235294117647,16071,4952.820154,2290.462188,,,
G24051001402001002,143,2.55357142857143,16071,4952.820154,2290.462188,,,
G24051001402001003,32,2.13333333333333,16071,4952.820154,2290.462188,,,
G24051001402001008,260,2.6,16071,4952.820154,2290.462188,,,
G24051001402001009,27,3,16071,4952.820154,2290.462188,,,
G24051001402001010,16,5.33333333333333,16071,4952.820154,2290.462188,,,
G24051001402001012,65,2.16666666666667,16071,4952.820154,2290.462188,,,
G24051001402001013,65,1.80555555555556,16071,4952.820154,2290.462188,,,
G24051001402001014,101,2.4047619047619,16071,4952.820154,2290.462188,,,
G24051001402001015,72,2.25,16071,4952.820154,2290.462188,,,
G24051001402002000,114,3.08108108108108,12312,4860.124119,2296.505671,,,
G24051001402002001,72,2.25,12312,4860.124119,2296.505671,,,
G24051001402002002,75,3.125,12312,4860.124119,2296.505671,,,
G24051001402002003,85,3.69565217391304,12312,4860.124119,2296.505671,,,
G24051001402002004,18,2.57142857142857,12312,4860.124119,2296.505671,,,
G24051001402002006,44,2.58823529411765,12312,4860.124119,2296.505671,,,
G24051001402002007,128,2.97674418604651,12312,4860.124119,2296.505671,,,
G24051001402002008,33,1.94117647058824,12312,4860.124119,2296.505671,,,
G24051001402002009,63,2.03225806451613,12312,4860.124119,2296.505671,,,
G24051001402002010,60,2.30769230769231,12312,4860.124119,2296.505671,,,
G24051001402002011,45,2.36842105263158,12312,4860.124119,2296.505671,,,
G24051001402002012,48,2.66666666666667,12312,4860.124119,2296.505671,,,
G24051001402002013,55,2.5,12312,4860.124119,2296.505671,,,
G24051001402002014,67,2.68,12312,4860.124119,2296.505671,,,
G24051001402002015,88,2.93333333333333,12312,4860.124119,2296.505671,,,
G24051001402002016,135,2.5,12312,4860.124119,2296.505671,,,
G24051001402003000,73,3.65,11708,4789.659615,2369.285375,,,
G24051001402003001,19,3.16666666666667,11708,4789.659615,2369.285375,,,
G24051001402003002,48,3.69230769230769,11708,4789.659615,2369.285375,,,
G24051001402003004,51,3.92307692307692,11708,4789.659615,2369.285375,,,
G24051001402003005,14,2.33333333333333,11708,4789.659615,2369.285375,,,
G24051001402003006,50,5,11708,4789.659615,2369.285375,,,
G24051001402003007,64,3.04761904761905,11708,4789.659615,2369.285375,,,
G24051001402003008,67,4.1875,11708,4789.659615,2369.285375,,,
G24051001402003009,16,2.66666666666667,11708,4789.659615,2369.285375,,,
G24051001402003010,59,4.21428571428571,11708,4789.659615,2369.285375,,,
G24051001402003011,95,3.65384615384615,11708,4789.659615,2369.285375,,,
G24051001402003012,50,3.33333333333333,11708,4789.659615,2369.285375,,,
G24051001402003014,150,4.16666666666667,11708,4789.659615,2369.285375,,,
G24051001402004000,94,3.35714285714286,11708,4551.391729,2154.696253,,,
G24051001402004002,37,2.84615384615385,11708,4551.391729,2154.696253,,,
G24051001402004003,153,3.12244897959184,11708,4551.391729,2154.696253,,,
G24051001402004004,177,2.64179104477612,11708,4551.391729,2154.696253,,,
G24051001402004006,35,4.375,11708,4551.391729,2154.696253,,,
G24051001402004007,60,4.28571428571429,11708,4551.391729,2154.696253,,,
G24051001402004008,81,4.26315789473684,11708,4551.391729,2154.696253,,,
G24051001402004009,18,2.57142857142857,11708,4551.391729,2154.696253,,,
G24051001402004010,26,3.8,11708,4551.391729,2154.696253,,,
G24051001402004011,68,2.83333333333333,11708,4551.391729,2154.696253,,,
G24051001402004012,57,2.85,11708,4551.391729,2154.696253,,,
G24051001402004013,98,3.16129032258065,11708,4551.391729,2154.696253,,,
G24051001402004014,50,3.8,11708,4551.391729,2154.696253,,,
G24051001403001004,1,1,10617,5494.189455,2936.473522,1,15000,4.156275977
G24051001403001006,62,2.38461538461538,10617,5494.189455,2936.473522,1,15000,4.156275977
G24051001403001007,78,2.6,10617,5494.189455,2936.473522,1,15000,4.156275977
G24051001403001008,72,2.88,10617,5494.189455,2936.473522,1,15000,4.156275977
G24051001403001009,59,3.6875,10617,5494.189455,2936.473522,1,15000,4.156275977
G24051001403001010,49,2.72222222222222,10617,5494.189455,2936.473522,1,15000,4.156275977
G24051001403001011,100,2.38095238095238,10617,5494.189455,2936.473522,1,15000,4.156275977
G24051001403001012,99,2.15217391304348,10617,5494.189455,2936.473522,1,15000,4.156275977
G24051001403001013,76,2.375,10617,5494.189455,2936.473522,1,15000,4.156275977
G24051001403001014,118,2.62222222222222,10617,5494.189455,2936.473522,1,15000,4.156275977
G24051001403002000,56,2.8,10617,5526.959958,3097.976953,,,
G24051001403002001,154,3.58139534883721,10617,5526.959958,3097.976953,,,
G24051001403002004,104,2.36363636363636,10617,5526.959958,3097.976953,,,
G24051001403002005,54,2.45454545454545,10617,5526.959958,3097.976953,,,
G24051001403002006,91,4.33333333333333,10617,5526.959958,3097.976953,,,
G24051001403002007,116,3.05263157894737,10617,5526.959958,3097.976953,,,
G24051001403002008,124,3.02439024390244,10617,5526.959958,3097.976953,,,
G24051001403002009,134,2.97777777777778,10617,5526.959958,3097.976953,,,
G24051001403002010,155,3.6046511627907,10617,5526.959958,3097.976953,,,
G24051001403002011,51,3,10617,5526.959958,3097.976953,,,
G24051001403002012,111,2.64285714285714,10617,5526.959958,3097.976953,,,
G24051001403002013,40,3.07692307692308,10617,5526.959958,3097.976953,,,
G24051001403002014,13,2.16666666666667,10617,5526.959958,3097.976953,,,
G24051001403003001,58,1.8125,27639,5250.766533,2656.104181,1,140000,35.19356461
G24051001403003003,24,3,27639,5250.766533,2656.104181,1,140000,35.19356461
G24051001403003004,68,2.42857142857143,27639,5250.766533,2656.104181,1,140000,35.19356461
G24051001403003005,100,2.85714285714286,27639,5250.766533,2656.104181,1,140000,35.19356461
G24051001403003006,67,2.16129032258065,27639,5250.766533,2656.104181,1,140000,35.19356461
G24051001403003007,72,3.1304347826087,27639,5250.766533,2656.104181,1,140000,35.19356461
G24051001403003008,92,2.3,27639,5250.766533,2656.104181,1,140000,35.19356461
G24051001403003009,54,2.7,27639,5250.766533,2656.104181,1,140000,35.19356461
G24051001403003010,138,2.02941176470588,27639,5250.766533,2656.104181,1,140000,35.19356461
G24051001403003011,56,1.80645161290323,27639,5250.766533,2656.104181,1,140000,35.19356461
G24051001403003012,119,2.58695652173913,27639,5250.766533,2656.104181,1,140000,35.19356461
G24051001403004000,96,2.34146341463415,12534,5164.274234,2710.456909,,,
G24051001403004001,68,2,12534,5164.274234,2710.456909,,,
G24051001403004002,128,2.78260869565217,12534,5164.274234,2710.456909,,,
G24051001403004003,121,2.95121951219512,12534,5164.274234,2710.456909,,,
G24051001403004004,139,3.56410256410256,12534,5164.274234,2710.456909,,,
G24051001403004005,70,2.41379310344828,12534,5164.274234,2710.456909,,,
G24051001403004008,24,1.71428571428571,12534,5164.274234,2710.456909,,,
G24051001403004009,229,4.01754385964912,12534,5164.274234,2710.456909,,,
G24051001403004010,109,3.3030303030303,12534,5164.274234,2710.456909,,,
G24051001403004011,149,3.31111111111111,12534,5164.274234,2710.456909,,,
G24051001403004012,180,3.82978723404255,12534,5164.274234,2710.456909,,,
G24051001403004013,156,2.88888888888889,12534,5164.274234,2710.456909,,,
G24051001403004014,70,3.5,12534,5164.274234,2710.456909,,,
G24051001403004015,28,2.22727272727273,12534,5164.274234,2710.456909,,,
G24051001403004016,21,2.22727272727273,12534,5164.274234,2710.456909,,,
G24051001403004017,28,4,12534,5164.274234,2710.456909,,,
G24051001403004018,3,1.5,12534,5164.274234,2710.456909,,,
G24051001403004020,25,2.08333333333333,12534,5164.274234,2710.456909,,,
G24051001501001000,142,3.02127659574468,12902,5640.16096,3324.094243,,,
G24051001501001001,83,2.5,12902,5640.16096,3324.094243,,,
G24051001501001002,117,2.4375,12902,5640.16096,3324.094243,,,
G24051001501001003,47,2.5,12902,5640.16096,3324.094243,,,
G24051001501001004,229,3.27142857142857,12902,5640.16096,3324.094243,,,
G24051001501001005,39,3.9,12902,5640.16096,3324.094243,,,
G24051001501001006,83,2.76666666666667,12902,5640.16096,3324.094243,,,
G24051001501001007,51,3.64285714285714,12902,5640.16096,3324.094243,,,
G24051001501002000,123,2.73333333333333,10000,5400.500748,3109.682902,,,
G24051001501002001,169,2.91379310344828,10000,5400.500748,3109.682902,,,
G24051001501002002,123,3.72727272727273,10000,5400.500748,3109.682902,,,
G24051001501002003,17,2.76190476190476,10000,5400.500748,3109.682902,,,
G24051001501002004,167,3.6304347826087,10000,5400.500748,3109.682902,,,
G24051001501002005,79,2.63333333333333,10000,5400.500748,3109.682902,,,
G24051001501002006,89,3.56,10000,5400.500748,3109.682902,,,
G24051001501002007,75,3.94736842105263,10000,5400.500748,3109.682902,,,
G24051001501002009,57,2.71428571428571,10000,5400.500748,3109.682902,,,
G24051001501002010,63,2.1,10000,5400.500748,3109.682902,,,
G24051001501002011,9,2.76190476190476,10000,5400.500748,3109.682902,,,
G24051001501002012,28,2.76190476190476,10000,5400.500748,3109.682902,,,
G24051001501002014,30,2.76190476190476,10000,5400.500748,3109.682902,,,
G24051001501002015,16,2.76190476190476,10000,5400.500748,3109.682902,,,
G24051001501002016,16,2.76190476190476,10000,5400.500748,3109.682902,,,
G24051001501002017,77,4.52941176470588,10000,5400.500748,3109.682902,,,
G24051001501002018,48,3.2,10000,5400.500748,3109.682902,,,
G24051001501003000,69,3.63157894736842,5408,5167.140893,2945.12985,,,
G24051001501003002,107,3.14705882352941,5408,5167.140893,2945.12985,,,
G24051001501003003,177,3.76595744680851,5408,5167.140893,2945.12985,,,
G24051001501003004,159,2.37313432835821,5408,5167.140893,2945.12985,,,
G24051001501003005,57,2.28,5408,5167.140893,2945.12985,,,
G24051001501003007,64,3.72413793103448,5408,5167.140893,2945.12985,,,
G24051001501003008,44,3.72413793103448,5408,5167.140893,2945.12985,,,
G24051001501003010,161,2.02803738317757,5408,5167.140893,2945.12985,,,
G24051001501003011,342,2.31081081081081,5408,5167.140893,2945.12985,,,
G24051001501003013,23,2.02803738317757,5408,5167.140893,2945.12985,,,
G24051001501003014,33,2.02803738317757,5408,5167.140893,2945.12985,,,
G24051001502001000,166,3.01818181818182,19312,5478.460838,3493.335178,,,
G24051001502001001,163,3.13461538461538,19312,5478.460838,3493.335178,,,
G24051001502001003,137,2.40350877192982,19312,5478.460838,3493.335178,,,
G24051001502001004,115,2.61363636363636,19312,5478.460838,3493.335178,,,
G24051001502001005,77,2.6551724137931,19312,5478.460838,3493.335178,,,
G24051001502001007,87,3.22222222222222,19312,5478.460838,3493.335178,,,
G24051001502001009,116,3.625,19312,5478.460838,3493.335178,,,
G24051001502001010,89,4.68421052631579,19312,5478.460838,3493.335178,,,
G24051001502001011,101,4.20833333333333,19312,5478.460838,3493.335178,,,
G24051001502001012,107,3.24324324324324,19312,5478.460838,3493.335178,,,
G24051001502001013,13,3.24324324324324,19312,5478.460838,3493.335178,,,
G24051001502001014,68,2.72,19312,5478.460838,3493.335178,,,
G24051001502001015,134,3.52631578947368,19312,5478.460838,3493.335178,,,
G24051001502001017,69,2.76,19312,5478.460838,3493.335178,,,
G24051001502002000,1,1,14688,5560.142453,3429.739345,,,
G24051001502002002,72,3.21739130434783,14688,5560.142453,3429.739345,,,
G24051001502002003,2,3.21739130434783,14688,5560.142453,3429.739345,,,
G24051001502002004,199,3.26229508196721,14688,5560.142453,3429.739345,,,
G24051001502002005,120,2.7906976744186,14688,5560.142453,3429.739345,,,
G24051001502002006,131,3.66666666666667,14688,5560.142453,3429.739345,,,
G24051001502002007,91,2.75757575757576,14688,5560.142453,3429.739345,,,
G24051001502002008,63,3.30769230769231,14688,5560.142453,3429.739345,,,
G24051001502002009,66,3.30769230769231,14688,5560.142453,3429.739345,,,
G24051001502002010,102,3.1875,14688,5560.142453,3429.739345,,,
G24051001502002011,56,3.66666666666667,14688,5560.142453,3429.739345,,,
G24051001502003000,103,2.86111111111111,17946,5845.906529,3690.636181,,,
G24051001502003001,69,3.17391304347826,17946,5845.906529,3690.636181,,,
G24051001502003002,4,3.17391304347826,17946,5845.906529,3690.636181,,,
G24051001502003003,119,3.71875,17946,5845.906529,3690.636181,,,
G24051001502003004,117,2.925,17946,5845.906529,3690.636181,,,
G24051001502003005,107,2.32608695652174,17946,5845.906529,3690.636181,,,
G24051001502003006,115,2.73809523809524,17946,5845.906529,3690.636181,,,
G24051001502003007,172,3.65957446808511,17946,5845.906529,3690.636181,,,
G24051001502003008,135,2.41071428571429,17946,5845.906529,3690.636181,,,
G24051001502003009,97,2.69444444444444,17946,5845.906529,3690.636181,,,
G24051001502003010,129,3.39473684210526,17946,5845.906529,3690.636181,,,
G24051001502003011,90,3,17946,5845.906529,3690.636181,,,
G24051001502003012,169,3.38,17946,5845.906529,3690.636181,,,
G24051001502003013,11,2.83333333333333,17946,5845.906529,3690.636181,,,
G24051001502003014,57,2.83333333333333,17946,5845.906529,3690.636181,,,
G24051001502003015,111,3,17946,5845.906529,3690.636181,,,
G24051001503001000,93,2.44736842105263,18750,6030.638057,4068.268117,,,
G24051001503001001,122,3.12820512820513,18750,6030.638057,4068.268117,,,
G24051001503001002,128,3.55555555555556,18750,6030.638057,4068.268117,,,
G24051001503001003,136,2.8936170212766,18750,6030.638057,4068.268117,,,
G24051001503001004,118,3.47058823529412,18750,6030.638057,4068.268117,,,
G24051001503001005,101,2.58974358974359,18750,6030.638057,4068.268117,,,
G24051001503001006,148,2.79245283018868,18750,6030.638057,4068.268117,,,
G24051001503001007,132,2.80851063829787,18750,6030.638057,4068.268117,,,
G24051001503002000,194,2.81159420289855,31607,5730.384268,3856.08494,,,
G24051001503002001,193,2.57333333333333,31607,5730.384268,3856.08494,,,
G24051001503002002,172,3.18518518518519,31607,5730.384268,3856.08494,,,
G24051001503002003,146,2.47457627118644,31607,5730.384268,3856.08494,,,
G24051001503002004,21,2.57894736842105,31607,5730.384268,3856.08494,,,
G24051001503002005,126,2.57894736842105,31607,5730.384268,3856.08494,,,
G24051001503003000,180,3.15789473684211,26019,6000.245726,4227.189024,,,
G24051001503003001,406,3.5,26019,6000.245726,4227.189024,,,
G24051001503003002,91,3.5,26019,6000.245726,4227.189024,,,
G24051001503003004,150,3.95668096984526,26019,6000.245726,4227.189024,,,
G24051001503003005,57,2.83424710426131,26019,6000.245726,4227.189024,,,
G24051001503003007,29,2.63636363636364,26019,6000.245726,4227.189024,,,
G24051001503003008,326,3.16504854368932,26019,6000.245726,4227.189024,,,
G24051001503003009,128,2.72340425531915,26019,6000.245726,4227.189024,,,
G24051001503003010,152,3.23404255319149,26019,6000.245726,4227.189024,,,
G24051001504001000,55,2.5,28942,6379.725888,4112.898928,2,33250,21.03942413
G24051001504001001,46,2.55555555555556,28942,6379.725888,4112.898928,2,33250,21.03942413
G24051001504001002,67,2.31034482758621,28942,6379.725888,4112.898928,2,33250,21.03942413
G24051001504001003,5,1.66666666666667,28942,6379.725888,4112.898928,2,33250,21.03942413
G24051001504001004,17,2.125,28942,6379.725888,4112.898928,2,33250,21.03942413
G24051001504001005,78,2.88888888888889,28942,6379.725888,4112.898928,2,33250,21.03942413
G24051001504001006,78,2.4375,28942,6379.725888,4112.898928,2,33250,21.03942413
G24051001504001007,65,3.0952380952381,28942,6379.725888,4112.898928,2,33250,21.03942413
G24051001504001009,121,2.88095238095238,28942,6379.725888,4112.898928,2,33250,21.03942413
G24051001504001012,84,3.18518518518519,28942,6379.725888,4112.898928,2,33250,21.03942413
G24051001504001013,2,3.18518518518518,28942,6379.725888,4112.898928,2,33250,21.03942413
G24051001504001014,91,2.84375,28942,6379.725888,4112.898928,2,33250,21.03942413
G24051001504001015,51,2.55,28942,6379.725888,4112.898928,2,33250,21.03942413
G24051001504002000,25,3.125,13961,6027.143667,3789.110767,,,
G24051001504002001,171,2.50704225352113,13961,6027.143667,3789.110767,,,
G24051001504002002,7,2.50704225352113,13961,6027.143667,3789.110767,,,
G24051001504002003,152,3.53488372093023,13961,6027.143667,3789.110767,,,
G24051001504002004,111,3.26470588235294,13961,6027.143667,3789.110767,,,
G24051001504002005,180,3.39622641509434,13961,6027.143667,3789.110767,,,
G24051001504002006,156,3.39130434782609,13961,6027.143667,3789.110767,,,
G24051001504002007,151,3.775,13961,6027.143667,3789.110767,,,
G24051001504002008,190,3.27586206896552,13961,6027.143667,3789.110767,,,
G24051001504002009,108,2.76923076923077,13961,6027.143667,3789.110767,,,
G24051001504002010,113,3.05405405405405,13961,6027.143667,3789.110767,,,
G24051001504002011,108,2.45454545454545,13961,6027.143667,3789.110767,,,
G24051001504002012,76,3.04,13961,6027.143667,3789.110767,,,
G24051001504002013,79,2.02564102564103,13961,6027.143667,3789.110767,,,
G24051001504002014,146,3.04166666666667,13961,6027.143667,3789.110767,,,
G24051001504002015,43,2.26315789473684,13961,6027.143667,3789.110767,,,
G24051001504003012,125,2.11864406779661,17500,6497.687678,4457.434901,,,
G24051001504003013,141,2.38983050847458,17500,6497.687678,4457.434901,,,
G24051001504003014,117,2.4375,17500,6497.687678,4457.434901,,,
G24051001504003015,137,2.79591836734694,17500,6497.687678,4457.434901,,,
G24051001504003016,141,3.27906976744186,17500,6497.687678,4457.434901,,,
G24051001504003017,180,2.85714285714286,17500,6497.687678,4457.434901,,,
G24051001504003018,90,2.57142857142857,17500,6497.687678,4457.434901,,,
G24051001504003019,144,1.5,17500,6497.687678,4457.434901,,,
G24051001504003020,162,3.95121951219512,17500,6497.687678,4457.434901,,,
G24051001504003021,133,2.95555555555556,17500,6497.687678,4457.434901,,,
G24051001504003022,80,2.58064516129032,17500,6497.687678,4457.434901,,,
G24051001504003023,94,2.47368421052632,17500,6497.687678,4457.434901,,,
G24051001504003026,99,1.41428571428571,17500,6497.687678,4457.434901,,,
G24051001504003027,87,2.80645161290323,17500,6497.687678,4457.434901,,,
G24051001505001010,60,2.86363636363636,13600,7703.351445,5469.689046,,,
G24051001505001011,3,2.86363636363636,13600,7703.351445,5469.689046,,,
G24051001505001013,249,2.39423076923077,13600,7703.351445,5469.689046,,,
G24051001505001014,2,2,13600,7703.351445,5469.689046,,,
G24051001505001017,364,2.98360655737705,13600,7703.351445,5469.689046,,,
G24051001505001018,37,1.95918367346939,13600,7703.351445,5469.689046,,,
G24051001505001019,59,1.95918367346939,13600,7703.351445,5469.689046,,,
G24051001505001020,35,2.72131147540984,13600,7703.351445,5469.689046,,,
G24051001505001021,131,2.72131147540984,13600,7703.351445,5469.689046,,,
G24051001505002004,291,2.57522123893805,31488,7150.950412,4999.558046,2,41000,22.01360887
G24051001505002016,147,2.57894736842105,31488,7150.950412,4999.558046,2,41000,22.01360887
G24051001505002017,44,2.40298507462687,31488,7150.950412,4999.558046,2,41000,22.01360887
G24051001505002019,86,2.40298507462687,31488,7150.950412,4999.558046,2,41000,22.01360887
G24051001505002020,31,2.40298507462687,31488,7150.950412,4999.558046,2,41000,22.01360887
G24051001505002022,163,2.62903225806452,31488,7150.950412,4999.558046,2,41000,22.01360887
G24051001506001001,76,2.53333333333333,23567,6569.480759,4780.863147,,,
G24051001506001002,41,2.09864916041917,23567,6569.480759,4780.863147,,,
G24051001506001003,89,2.04764202923588,23567,6569.480759,4780.863147,,,
G24051001506001004,68,2.83333333333333,23567,6569.480759,4780.863147,,,
G24051001506001007,50,2.77777777777778,23567,6569.480759,4780.863147,,,
G24051001506001008,187,1.73148148148148,23567,6569.480759,4780.863147,,,
G24051001506001009,18,2.57142857142857,23567,6569.480759,4780.863147,,,
G24051001506001010,20,2,23567,6569.480759,4780.863147,,,
G24051001506001011,128,2.97674418604651,23567,6569.480759,4780.863147,,,
G24051001506001012,55,3.4375,23567,6569.480759,4780.863147,,,
G24051001506001013,205,3.55555555555556,23567,6569.480759,4780.863147,,,
G24051001506001014,51,3.55555555555556,23567,6569.480759,4780.863147,,,
G24051001506002000,72,2.88,23567,6231.91874,4630.740214,,,
G24051001506002001,169,3.44897959183673,23567,6231.91874,4630.740214,,,
G24051001506002002,184,3.34545454545455,23567,6231.91874,4630.740214,,,
G24051001506002004,247,3.38356164383562,23567,6231.91874,4630.740214,,,
G24051001506002005,125,3.67647058823529,23567,6231.91874,4630.740214,,,
G24051001506002006,107,3.24242424242424,23567,6231.91874,4630.740214,,,
G24051001506003000,340,3.13675213675214,22277,6480.527761,4946.4219,,,
G24051001506003001,153,3.32608695652174,22277,6480.527761,4946.4219,,,
G24051001506003002,209,3.07352941176471,22277,6480.527761,4946.4219,,,
G24051001506003003,108,2.84210526315789,22277,6480.527761,4946.4219,,,
G24051001506003004,118,2.95,22277,6480.527761,4946.4219,,,
G24051001506004000,183,3.8936170212766,13990,6988.249424,5670.382423,,,
G24051001506004001,56,3.73333333333333,13990,6988.249424,5670.382423,,,
G24051001506004003,56,3.5,13990,6988.249424,5670.382423,,,
G24051001506004005,56,2.94736842105263,13990,6988.249424,5670.382423,,,
G24051001506004007,80,3.24,13990,6988.249424,5670.382423,,,
G24051001506004008,1,3.24,13990,6988.249424,5670.382423,,,
G24051001506004009,130,3.17777777777778,13990,6988.249424,5670.382423,,,
G24051001506004010,35,3.88888888888889,13990,6988.249424,5670.382423,,,
G24051001506004012,127,3.34210526315789,13990,6988.249424,5670.382423,,,
G24051001506004013,13,3.17777777777778,13990,6988.249424,5670.382423,,,
G24051001506005000,173,3.60416666666667,22277,6896.93232,5380.986646,,,
G24051001506005001,208,3.71428571428571,22277,6896.93232,5380.986646,,,
G24051001506005002,38,2.8125,22277,6896.93232,5380.986646,,,
G24051001506005003,60,3.33333333333333,22277,6896.93232,5380.986646,,,
G24051001506005004,16,2.28571428571429,22277,6896.93232,5380.986646,,,
G24051001506005005,23,3.83333333333333,22277,6896.93232,5380.986646,,,
G24051001506005008,19,3.16666666666667,22277,6896.93232,5380.986646,,,
G24051001506005009,111,2.70731707317073,22277,6896.93232,5380.986646,,,
G24051001506005010,156,4.21621621621622,22277,6896.93232,5380.986646,,,
G24051001506005011,17,4.25,22277,6896.93232,5380.986646,,,
G24051001506005012,134,3.07286484494361,22277,6896.93232,5380.986646,,,
G24051001506005013,98,2.88235294117647,22277,6896.93232,5380.986646,,,
G24051001506005014,105,3.28125,22277,6896.93232,5380.986646,,,
G24051001506005015,31,2.21428571428571,22277,6896.93232,5380.986646,,,
G24051001506005016,10,2,22277,6896.93232,5380.986646,,,
G24051001506005017,4,2,22277,6896.93232,5380.986646,,,
G24051001506005018,60,2.21052631578947,22277,6896.93232,5380.986646,,,
G24051001506005019,24,2.21052631578947,22277,6896.93232,5380.986646,,,
G24051001506005022,55,2.14705882352941,22277,6896.93232,5380.986646,,,
G24051001506005023,18,2.14705882352941,22277,6896.93232,5380.986646,,,
G24051001506005024,5,1.66666666666667,22277,6896.93232,5380.986646,,,
G24051001506005025,52,2.8125,22277,6896.93232,5380.986646,,,
G24051001507011003,75,2.08333333333333,29950,7616.008832,5717.920387,,,
G24051001507011004,108,2.8,29950,7616.008832,5717.920387,,,
G24051001507011011,1,1,29950,7616.008832,5717.920387,,,
G24051001507011018,65,2.25,29950,7616.008832,5717.920387,,,
G24051001507011019,7,2.25,29950,7616.008832,5717.920387,,,
G24051001507011020,36,2.46428571428571,29950,7616.008832,5717.920387,,,
G24051001507011021,33,2.46428571428571,29950,7616.008832,5717.920387,,,
G24051001507011022,8,2,29950,7616.008832,5717.920387,,,
G24051001507011023,67,2.91304347826087,29950,7616.008832,5717.920387,,,
G24051001507011024,235,2.90151515151515,29950,7616.008832,5717.920387,,,
G24051001507011025,83,2.90151515151515,29950,7616.008832,5717.920387,,,
G24051001507011026,32,2.8,29950,7616.008832,5717.920387,,,
G24051001507011027,66,2.90151515151515,29950,7616.008832,5717.920387,,,
G24051001507012000,86,2.53333333333333,29950,7606.036588,5902.881225,1,26500,15.77380952
G24051001507012001,32,2.53333333333333,29950,7606.036588,5902.881225,1,26500,15.77380952
G24051001507012002,26,2.53333333333333,29950,7606.036588,5902.881225,1,26500,15.77380952
G24051001507012003,18,2.91666666666667,29950,7606.036588,5902.881225,1,26500,15.77380952
G24051001507012004,18,2.91666666666667,29950,7606.036588,5902.881225,1,26500,15.77380952
G24051001507012005,82,3.16666666666667,29950,7606.036588,5902.881225,1,26500,15.77380952
G24051001507012006,13,3.16666666666667,29950,7606.036588,5902.881225,1,26500,15.77380952
G24051001507012007,133,2.71428571428571,29950,7606.036588,5902.881225,1,26500,15.77380952
G24051001507012008,69,2.92857142857143,29950,7606.036588,5902.881225,1,26500,15.77380952
G24051001507012009,54,2.92857142857143,29950,7606.036588,5902.881225,1,26500,15.77380952
G24051001507012010,46,2.61538461538462,29950,7606.036588,5902.881225,1,26500,15.77380952
G24051001507012011,22,2.61538461538462,29950,7606.036588,5902.881225,1,26500,15.77380952
G24051001507012013,8,2.53333333333333,29950,7606.036588,5902.881225,1,26500,15.77380952
G24051001507013000,95,2.61904761904762,26667,7388.638406,5700.349735,1,55000,48.24561404
G24051001507013001,8,2.61904761904762,26667,7388.638406,5700.349735,1,55000,48.24561404
G24051001507013002,35,2.60526315789474,26667,7388.638406,5700.349735,1,55000,48.24561404
G24051001507013003,26,2.60526315789474,26667,7388.638406,5700.349735,1,55000,48.24561404
G24051001507013004,42,2.3,26667,7388.638406,5700.349735,1,55000,48.24561404
G24051001507013005,43,2.84,26667,7388.638406,5700.349735,1,55000,48.24561404
G24051001507013006,58,2.84,26667,7388.638406,5700.349735,1,55000,48.24561404
G24051001507013007,44,2.3,26667,7388.638406,5700.349735,1,55000,48.24561404
G24051001507013008,56,2.30952380952381,26667,7388.638406,5700.349735,1,55000,48.24561404
