GISJOIN,pop2020
G24002107707002036,10
G24002107707002012,46.56065475074
G24002107707002021,2.43934524926
G24002107707002014,65.055118110219
G24002107707002015,0
G24002107707002037,15.944881889781
G24002107707002013,25
G24002107707002016,0
G24002107707002017,0
G24002107707002018,0
G24002107707002022,21
G24002107707002024,0
G24002107707002023,0
G24002107707002035,23
G24002107707002019,28
G24002107707002020,0
G24002107707002025,22.000000000008
G24002107707002028,1.999999999992
G24002107707002034,30.692307692296
G24002107707002044,7.307692307704
G24002107707002030,1.671428571423
G24002107707002031,35.657142857154
G24002107707002032,1.671428571423
G24002107707002033,2
G24002107707002038,22
G24002107707002053,0
G24002107707002039,73.108433734946
G24002107707002041,0.891566265054
G24002107707002052,11
G24002107707002051,12
G24002107707002054,1.28
G24002107707002056,1.28
G24002107707002057,8.32
G24002107707002058,0
G24002107707002059,19.2
G24002107707002060,1.92
G24002107707002055,23
G24002107707002047,74.860465116261
G24002107707002048,0
G24002107707002049,23.232558139491
G24002107707002050,12.906976744137
G24002107707002046,52
G24002107707002061,0
G24002107707002040,2.167626235808
G24002107707002045,0
G24002107707002043,0
G24002107707002062,49
G24002107707003000,0
G24002107707003001,0
G24002107707003002,0
G24002107707003003,0
G24002107707003010,0
G24002107707003011,0
G24002107707003008,7.499999999997
G24002107707003019,1.500000000003
G24002107707003004,45
G24002107707003005,0
G24002107707003006,0
G24002107707003007,0
G24002107707003009,0
G24002107707003018,0
G24002107707003020,10
G24002107707003021,0.689880304681
G24002107707003022,11.099292709465
G24002107707003025,5.210826985854
G24002107707003023,51
G24002107707003024,26
G24002107707003016,101
G24002107707003017,41
G24002107707003013,0
G24002107707003014,67.810055865965
G24002107707003015,5.31843575417
G24002107707003040,45.871508379865
G24002107707003012,22.91943127968
G24002107707003037,133.08056872032
G24002107707003038,0
G24002107707003039,0
G24002107707003041,0
G24002107707003042,6.212121212115
G24002107707003045,116.787878787885
G24002107707003043,0
G24002107707003044,0
G24002107707003046,0
G24002107707003033,88.516129032296
G24002107707003034,9.483870967704
G24002107707003027,0
G24002107707003028,104.646156750883
G24002107707003029,0
G24002107707003031,0
G24002107707003032,0
G24002107707003026,0
G24002107707003035,23.318181818172
G24002107707003036,3.681818181828
G24002107707003030,4.353843249117
G24002107707003047,0
G24002107722001000,15
G24002107722001001,2.229541697718
G24002107722001016,0.011552029521
G24002107722001017,0.001710004371
G24002107722001003,0.008068687287
G24002107722001018,0.007707686364
G24002107722001022,0.020349052002
G24002107722001023,0.654919007016
G24002107722001025,0.066151835721
G24002107722001004,0
G24002107722001002,0
G24002107722001005,43
G24002107722001007,40
G24002107722001008,13
G24002107722001009,0
G24002107722001011,26
G24002107722001006,10
G24002107722001012,61
G24002107722001013,108
G24002107722001014,76
G24002107722001015,98
G24002107722001021,0
G24002107722001031,1
G24002107722001032,0
G24002107722001019,0
G24002107722001020,0
G24002107722001010,0
G24002107722001024,0
G24002107722001026,10
G24002107722001027,0
G24002107722001028,16
G24002107722001029,33
G24002107722001030,9
G24002107722002000,0
G24002107722002002,0
G24002107722002003,0
G24002107722002007,0
G24002107722002009,3.621281257004
G24002107756002025,173.501682109768
G24002107722002001,0
G24002107722002004,0
G24002107722002005,0
G24002107722002008,0
G24002107722002010,7.431970490285
G24002107722002011,0
G24002107722002012,0
G24002107722002013,0
G24002107722002017,16.946748252711
G24002107722002027,0
G24002107722002028,0
G24002107722002025,0
G24002107722002026,0
G24002107722002006,0
G24002107722002048,0
G24002107722002071,0
G24002107722002050,0.734939759031
G24002107722002051,60.265060240969
G24002107722002029,16.714285714278
G24002107722002030,0
G24002107722002032,0
G24002107722002033,0
G24002107722002034,0
G24002107722002036,0
G24002107722002052,1.285714285722
G24002107722002053,0
G24002107722002054,0
G24002107722002055,0
G24002107722002056,0
G24002107722002057,0
G24002107722002058,0
G24002107722002059,0
G24002107722002070,0
G24002107722002035,26
G24002107722002031,17
G24002107722002018,0
G24002107722002019,0
G24002107722002014,15
G24002107722002015,0
G24002107722002016,0
G24002107722002037,16.581818181813
G24002107722002038,40.418181818187
G24002107722002039,11
G24002107722002040,25
G24002107722002042,0
G24002107722002041,12
G24002107722002043,0
G24002107722002047,43.177777777752
G24002107722002061,14.822222222248
G24002107722002044,0
G24002107722002045,19.1474544975
G24002107722002046,0.8525455025
G24002107722002021,17
G24002107722002022,0
G24002107722002020,32
G24002107722002024,33
G24002107722002023,27
G24002107722002060,15
G24002107722002072,0
G24002107722002073,0
G24002107722002085,0
G24002107722002086,0
G24002107722002087,0
G24002107722002075,0
G24002107722002074,0
G24002107722002081,0
G24002107722002082,0
G24002107722002083,0
G24002107722002084,0
G24002107722002078,10.719503400983
G24002107722002091,0
G24002107722002092,0
G24002107722002093,0
G24002107722002094,0.796795968321
G24002107722002077,0
G24002107722002076,0
G24002107722002097,0
G24002107722002079,0.30465003504
G24002107722002080,3.960450455502
G24002107722002088,0
G24002107722002089,0
G24002107722002090,1.218600140154
G24002107722002095,0
G24002107722002096,0
G24002107722002063,288.861616872904
G24002107722002064,22
G24002107722002065,10.666666666656
G24002107722002066,0
G24002107722002067,21.333333333312
G24002107722002068,19.99999999998
G24002107722002049,0
G24002107722002069,106
G24002107722002062,46.138383127096
G24002107735001000,24
G24002107735001001,0
G24002107735001002,0
G24002107735001004,0
G24002107735001003,18
G24002107735001005,220.297101449271
G24002107735001006,32.717391304374
G24002107735001008,45.804347825943
G24002107735001010,0
G24002107735001011,0
G24002107735001012,2.181159420412
G24002107735001009,119
G24002107735001007,47
G24002107735001014,530.196581196318
G24002107735001015,0
G24002107735001016,3.803418803682
G24002107735001013,22
G24002107735002000,18.5
G24002107735002001,18.5
G24002107735002002,386.099999999987
G24002107735002003,12.999999999948
G24002107735002004,0
G24002107735002005,3.900000000065
G24002107735002006,0
G24002107735002008,0
G24002107735002007,185
G24002107735002013,1.589999999841
G24002107735002014,461.894999999841
G24002107735002015,10.335000000159
G24002107735002016,3.180000000159
G24002107735002017,0
G24002107735002018,0
G24002107735002019,0
G24002107735002009,40
G24002107735002012,0
G24002107735002010,61
G24002107735002011,0
G24002107735003000,17
G24002107735003001,132
G24002107735003002,0
G24002107735003003,670.48317679611
G24002107735003006,125.05874390541
G24002107735003008,8.45807929785
G24002107735003009,0
G24002107735003004,247.68783068786
G24002107735003017,0
G24002107735003020,13.923280423405
G24002107735003021,0
G24002107735003022,5.862433862428
G24002107735003023,9.526455026584
G24002107735003007,155
G24002107735003005,94
G24002107735003010,242.84375
G24002107735003011,0
G24002107735003012,0
G24002107735003013,0
G24002107735003014,0
G24002107735003015,0
G24002107735003016,0
G24002107735003018,0
G24002107735003019,0
G24002107735003024,81.396381579055
G24002107735003025,28.253289473512
G24002107735003026,0
G24002107735003027,26.907894736756
G24002107735003029,29.598684210677
G24002107735003028,60
G24002107735003030,0
G24002107735003031,20
G24002107735003032,0
G24002107753021000,69
G24002107753021001,17
G24002107753021002,57
G24002107753021003,23
G24002107753021004,32
G24002107753021008,37
G24002107753021026,24.358974358975
G24002107753021030,0.641025641025
G24002107753021005,3
G24002107753021024,0
G24002107753021006,13
G24002107753021007,40
G24002107753021023,14
G24002107753021022,16
G24002107753021021,35
G24002107753021009,14.000000000007
G24002107753021019,6.999999999993
G24002107753021010,1
G24002107753021011,0
G24002107753021012,0
G24002107753021015,0
G24002107753021018,20
G24002107753021034,0
G24002107753021035,0
G24002107753021017,28
G24002107753021033,20
G24002107753021016,18
G24002107753021014,18
G24002107753021013,9
G24002107753021028,4.800000000006
G24002107753021029,13.199999999994
G24002107753021027,44.840881879335
G24002107753025046,184.646547788778
G24002107753021025,53
G24002107753021031,23
G24002107753021020,50
G24002107753021032,29
G24002107753021036,33
G24002107753026000,20.361702127646
G24002107753026002,1.23404255321
G24002107753026003,0
G24002107753026004,17.276595744708
G24002107753026006,1.23404255321
G24002107753026013,17.893617021284
G24002107753026009,50.707317073176
G24002107753026010,3.292682926824
G24002107753026024,933.327453955057
G24002107753026025,0
G24002107753026026,0
G24002107753026028,0
G24002107753026030,7.672546044943
G24002107753026029,29
G24002107753026027,52
G24002107753026001,5.323943661984
G24002107753026007,48.676056338016
G24002107753026008,0
G24002107753026031,70
G24002107753026005,10.5
G24002107753026014,3.5
G24002107753026016,0
G24002107753026017,0
G24002107753026019,0
G24002107753026020,0
G24002107753026032,0
G24002107753026015,0
G24002107753026018,0
G24002107753026021,0
G24002107753022000,36.08
G24002107753022001,5.28
G24002107753022002,2.64
G24002107753026011,9
G24002107753026012,9
G24002107753026022,0
G24002107753026023,0
G24002107753023000,30
G24002107753023001,0
G24002107753023004,12.550416351475
G24002107753023005,0
G24002107753023006,0
G24002107753023007,0
G24002107753023008,6.259285874254
G24002107753023009,0
G24002107753023016,4.706406131796
G24002107753023002,0
G24002107753023003,3.483891642456
G24002107753023010,7
G24002107753023017,42.94640321631
G24002107753023018,2.05359678369
G24002107753023019,0
G24002107753023011,0
G24002107753023012,66.396226415067
G24002107753023013,2.603773584933
G24002107753023014,0
G24002107753023015,0
G24002107753023020,118.540540540551
G24002107753023021,0
G24002107753023022,0
G24002107753023023,10.459459459449
G24002107753023030,128.947832763024
G24002107753023031,0
G24002107753023032,0
G24002107753023033,47.019651725728
G24002107753025002,0
G24002107753025003,43.987886257438
G24002107753023024,0
G24002107753023025,88.214285714245
G24002107753023026,2.26190476195
G24002107753023027,2.82738095239
G24002107753023036,1.696428571415
G24002107753023028,0
G24002107753023029,0
G24002107753023035,40
G24002107753023034,12
G24002107753024000,55
G24002107753024001,0
G24002107753024002,0
G24002107753024004,0
G24002107753024003,21.542857142846
G24002107753024017,4.457142857154
G24002107753024015,11
G24002107753024016,11
G24002107753024006,72.373831775641
G24002107753024009,0
G24002107753024011,1.696261682269
G24002107753024012,27.705607476657
G24002107753024013,0
G24002107753024018,1.130841121553
G24002107753024019,18.09345794388
G24002107753024014,44
G24002107753024007,87
G24002107753024020,0
G24002107753024021,0
G24002107753024008,24
G24002107753024010,0
G24002107753024005,2
G24002107753025000,0
G24002107753025010,0
G24002107753025001,0
G24002107753025007,137
G24002107753025009,0
G24002107753025008,20
G24002107753025006,257.443213795256
G24002107753025012,0
G24002107753025013,0
G24002107753025014,0
G24002107753025011,31
G24002107753025015,34
G24002107753025020,0
G24002107753025018,34
G24002107753025017,34
G24002107753025019,49
G24002107753025016,26
G24002107753025048,0
G24002107753025004,0
G24002107753025005,0
G24002107753025021,1049.91544363138
G24002107753025024,0
G24002107753025025,0
G24002107753025026,73.68597182717
G24002107753025022,82
G24002107753025023,13
G24002107753025039,67.66666666669
G24002107753025040,0
G24002107753025041,2.33333333331
G24002107753025049,0
G24002107753025050,0
G24002107753025051,0
G24002107753025052,0
G24002107753025053,0
G24002107753025042,0
G24002107753025054,0
G24002107753025055,0
G24002107753025028,27
G24002107753025043,0
G24002107753025047,18
G24002107753025058,0
G24002107753025059,0
G24002107753025056,0
G24002107753025057,0
G24002107753025061,0
G24002107753025060,0
G24002107753025027,25.11627906978
G24002107753025044,1.88372093022
G24002107753025029,0
G24002107753025030,0
G24002107753025033,317.45941205519
G24002107753025034,13.053158276436
G24002107753025035,0
G24002107753025037,0
G24002107753025045,37
G24002107753025031,11.736662043457
G24002107753025032,0.415102481118
G24002107753025036,0.848235475425
G24002107753025038,18
G24002107754001000,5
G24002107754001001,267
G24002107754001002,0
G24002107754001003,0
G24002107754001004,0
G24002107754001008,0
G24002107754001009,0
G24002107754001010,0
G24002107754001005,22
G24002107754001011,26
G24002107754001018,11
G24002107754001013,87
G24002107754001012,18
G24002107754001007,119
G24002107754001006,0
G24002107754001021,3
G24002107754001014,18
G24002107754001017,31
G24002107754001015,45
G24002107754001016,0
G24002107754001026,0
G24002107754001027,0
G24002107754001028,0
G24002107754001029,0
G24002107754001030,0
G24002107754001031,0
G24002107754001032,0
G24002107754001035,0
G24002107754001036,0
G24002107754001037,0
G24002107754001033,0
G24002107754001034,0
G24002107754001040,0
G24002107754001041,0
G24002107754001042,0
G24002107754001038,0
G24002107754001039,0
G24002107754001023,51
G24002107754001024,46
G24002107754001025,27.405405405417
G24002107754001044,11.594594594583
G24002107754001043,17
G24002107754001046,8
G24002107754001022,18
G24002107754001045,0
G24002107754001019,8
G24002107754001020,19
G24002107754002000,42
G24002107754002001,0
G24002107754002002,137.255395683532
G24002107754002008,23.744604316468
G24002107754002009,0
G24002107754002010,0
G24002107754002003,90.713656387692
G24002107754002005,0
G24002107754002012,65.286343612308
G24002107754002011,20
G24002107754002004,70
G24002107754002006,174
G24002107754002007,0
G24002107754002013,6
G24002107754003000,27
G24002107754003001,23.447368421064
G24002107754003002,30.552631578936
G24002107754003003,82
G24002107754003004,11
G24002107754003005,44
G24002107754003006,45
G24002107754003007,13
G24002107754003008,45
G24002107754003009,17
G24002107754003010,25
G24002107754003011,27
G24002107754003012,38.211208742248
G24002107754003013,75.788791257752
G24002107754005015,0
G24002107754003014,18
G24002107754003015,32
G24002107754003017,11
G24002107754003018,0
G24002107754003016,0
G24002107754003019,0
G24002107754003027,36
G24002107754003026,45
G24002107754003023,33.3
G24002107754003025,2.7
G24002107754003024,24
G24002107754003021,29
G24002107754003022,15
G24002107754003020,22
G24002107754004000,568
G24002107754004001,0
G24002107754004005,0
G24002107754004004,95
G24002107754004002,20
G24002107754004003,39
G24002107754004006,145
G24002107754005000,257.142857142897
G24002107754005001,0
G24002107754005002,0
G24002107754005003,0
G24002107754005004,39.857142857103
G24002107754005006,0
G24002107754005007,0
G24002107754005005,201
G24002107754005008,173.588709677425
G24002107754005009,0
G24002107754005011,1.411290322575
G24002107754005010,22
G24002107754005012,25
G24002107754005013,35
G24002107754005014,48
G24002107756001000,0
G24002107756001001,412.901639344255
G24002107756001008,32.098360655745
G24002107756001013,0
G24002107756001018,0
G24002107756001002,270
G24002107756001021,0
G24002107756001004,3
G24002107756001010,29
G24002107756001003,40
G24002107756001012,108
G24002107756001009,111
G24002107756001006,23
G24002107756001007,39
G24002107756001014,16
G24002107756001005,214.69085173492
G24002107756001016,38.30914826508
G24002107756001017,45
G24002107756001020,44
G24002107756001019,28
G24002107756001011,0
G24002107756001015,0
G24002107756001022,0
G24002107756002000,30.476190476192
G24002107756002001,1.523809523808
G24002107756002002,1024.09857852003
G24002107756002003,0
G24002107756002005,15.20915119632
G24002107756002006,6.337146331584
G24002107756002007,0
G24002107756002009,0
G24002107756002010,88.355123952064
G24002107756002012,0
G24002107756002013,0
G24002107756002028,0
G24002107756002031,0
G24002107756002011,59
G24002107756002030,0
G24002107756002004,0
G24002107756002008,34
G24002107756002015,0
G24002107756002014,25
G24002107756002016,322.31717491088
G24002107756002019,268.604494429536
G24002107756002020,4.039165329792
G24002107756002022,4.039165329792
G24002107756002027,0
G24002107756002017,68
G24002107756002018,0
G24002107756002021,0
G24002107756002023,80.900753628854
G24002107756002024,13
G24002107756002026,88.597564261378
G24002107756002029,54
G24002107756003000,127.574748570502
G24002107756003001,0
G24002107756003003,158.524341265829
G24002107756003007,19.6990420588
G24002107756003009,434.316974912562
G24002107756003010,5.628297730769
G24002107756003011,11.256595462277
G24002107756003014,86
G24002107756003013,136
G24002107756003012,0
G24002107756003008,56
G24002107756003002,124
G24002107756003006,198
G24002107756003004,0
G24002107756003005,0
G24002107756003015,0
G24002107756003016,0
G24002107756003017,0
G24002300001001000,7
G24002300001001001,0
G24002300001001014,2
G24002300001001002,0
G24002300001001003,23.392405063296
G24002300001001004,0
G24002300001001012,0.607594936704
G24002300001001010,12
G24002300001001005,1.5
G24002300001001008,1.250000000001
G24002300001001009,0.249999999999
G24002300001001006,8
G24002300001001007,2
G24002300001001020,0
G24002300001001021,19
G24002300001001022,7.11764705883
G24002300001001039,14.88235294117
G24002300001001023,9
G24002300001001024,0
G24002300001001025,20
G24002300001001026,0
G24002300001001028,0
G24002300001001035,42
G24002300001001037,2
G24002300001001038,9
G24002300001001027,7
G24002300001001055,0
G24002300001001029,0
G24002300001001030,0
G24002300001001031,0
G24002300001001033,21
G24002300001001034,0
G24002300001001032,0
G24002300001001019,0.981955541998
G24002300001001043,6.335791003922
G24002300001001011,4
G24002300001001018,67
G24002300001001013,10
G24002300001001015,2.454545454546
G24002300001001016,0.545454545454
G24002300001001042,10.68225345408
G24002300001001044,14
G24002300001001045,7.333333333337
G24002300001001046,3.666666666663
G24002300001001040,17
G24002300001001041,0
G24002300001001047,0
G24002300001001036,16
G24002300001001048,0
G24002300001001049,0
G24002300001001050,0
G24002300001001051,7
G24002300001001053,0
G24002300001001054,21
G24002300001001059,36.794871794876
G24002300001001076,4.205128205124
G24002300001001060,4.363636363632
G24002300001001169,7.636363636368
G24002300001001052,0
G24002300001001070,22
G24002300001001071,15
G24002300001001072,23
G24002300001001058,11.470588235288
G24002300001001073,1.529411764712
G24002300001001056,0
G24002300001001057,13
G24002300001001075,16
G24002300001001074,7
G24002300001001083,23
G24002300001001082,6
G24002300001001081,20
G24002300001001079,25
G24002300001001080,0
G24002300001001077,10
G24002300001001078,0
G24002300001001084,31.095528771912
G24002300001001164,1.904471228088
G24002300001001162,6
G24002300001001085,1
G24002300001001086,2.083333333335
G24002300001001089,2.916666666665
G24002300001001087,6
G24002300001001088,1
G24002300001001166,0
G24002300001001090,3
G24002300001001091,0
G24002300001001092,16
G24002300001001093,29
G24002300001001098,0
G24002300001001104,0
G24002300001001067,25.315789473692
G24002300001001068,11.684210526308
G24002300001001069,0
G24002300001001065,15.009111990569
G24002300001001066,9
G24002300001001061,5
G24002300001001062,0
G24002300001001165,0
G24002300001001167,0
G24002300001001168,0
G24002300001001163,0
G24002300001001095,0
G24002300001001096,22.990888009431
G24002300001001119,19
G24002300001001120,5
G24002300001001118,6
G24002300001001121,15.33117200832
G24002300001001123,0.66882799168
G24002300001001124,37
G24002300001001126,2
G24002300001001125,2.166666666666
G24002300001001155,0.833333333334
G24002300001001063,4.201705672354
G24002300001001148,5.798294327646
G24002300001001149,0
G24002300001001161,0
G24002300001001064,0
G24002300001001129,0
G24002300001001131,0
G24002300001001128,0
G24002300001001130,0
G24002300001001132,0
G24002300001001133,0
G24002300001001134,1.153846153845
G24002300001001135,1.846153846155
G24002300001001127,0
G24002300001001139,0
G24002300001001150,0
G24002300001001151,31
G24002300001001153,6
G24002300001001154,31
G24002300001001122,2
G24002300001001137,18
G24002300001001136,0.67838990724
G24002300001001138,20.351697217164
G24002300001001145,3.44376598376
G24002300001001146,11.53262842308
G24002300001003001,5.531531215092
G24002300001001147,10
G24002300001001140,0
G24002300001001142,0
G24002300001001108,0
G24002300001001141,0
G24002300001001105,1.625
G24002300001001107,0
G24002300001001112,0
G24002300001001113,11.375
G24002300001001114,20
G24002300001001103,0
G24002300001001106,0
G24002300001001097,23
G24002300001001094,0
G24002300001001156,10
G24002300001001115,11
G24002300001001116,20
G24002300001001117,27
G24002300001001158,9
G24002300001001170,7
G24002300001001152,0
G24002300001001157,4
G24002300001001159,9
G24002300001001143,0
G24002300001001110,0
G24002300001001111,0
G24002300001001144,0
G24002300001001102,0
G24002300001001109,0
G24002300001001101,0
G24002300001001017,19
G24002300001001099,15.428571428574
G24002300001001100,2.571428571426
G24002300001001160,0
G24002300001002000,11.524977241596
G24002300001002022,78.706690942334
G24002300001002024,0
G24002300001002025,0.76833181607
G24002300002001085,0
G24002300002002036,0
G24002300001002023,18
G24002300001002001,4.997461466105
G24002300001002009,6.969947409861
G24002300001002002,4
G24002300001002006,0
G24002300001002043,0
G24002300001002044,18
G24002300001002042,0
G24002300001002045,0
G24002300001002026,0
G24002300001002010,0
G24002300001002011,0
G24002300001002014,0
G24002300001002015,0
G24002300001002016,0
G24002300001002017,0
G24002300001002004,0
G24002300001002007,2.032591124034
G24002300001002008,0
G24002300001002003,22
G24002300001002005,0
G24002300001002019,0
G24002300001002018,7.552344868684
G24002300001002012,1
G24002300001002013,7
G24002300001002038,6.447655131316
G24002300001002020,3.695652173916
G24002300001002021,13.304347826084
G24002300001002037,52
G24002300001002039,0
G24002300001002031,49.728395061714
G24002300001002032,0
G24002300001002033,3.271604938286
G24002300001002035,0
G24002300001002034,0
G24002300001002036,12
G24002300001002029,0
G24002300001002030,2
G24002300002002035,0
G24002300001002064,0
G24002300001002065,6
G24002300001002053,20
G24002300001002052,7.15789473684
G24002300001002070,0.84210526316
G24002300001002048,0.636609516185
G24002300001002051,0.43406866788
G24002300001002054,3.004381991785
G24002300001002055,0.92493982415
G24002300001002056,0
G24002300001002057,0
G24002300001002049,4
G24002300001002050,4
G24002300001002040,8
G24002300001002041,0
G24002300001002081,23.998042254672
G24002300001002083,1.001957745328
G24002300001002062,13.032363753771
G24002300001002082,4.967636246229
G24002300001002157,23
G24002300001002158,0
G24002300001002159,0
G24002300001002160,4
G24002300001002061,3
G24002300001002060,2
G24002300001002063,5
G24002300001002084,2
G24002300001002109,0
G24002300001002080,2.881355932208
G24002300001002085,65.118644067792
G24002300001002086,0
G24002300001002087,0
G24002300001002088,0
G24002300001002077,5
G24002300001002067,13
G24002300001002066,0
G24002300001002095,9
G24002300001002096,0
G24002300001002097,1
G24002300001002073,0.5
G24002300001002093,0
G24002300001002094,0.5
G24002300001002071,1.362594716312
G24002300001002072,7.637405283688
G24002300001002105,114
G24002300001002141,0
G24002300001002106,0
G24002300001002108,5
G24002300001002089,43
G24002300001002075,2
G24002300001002090,6
G24002300001002076,19
G24002300001002107,2
G24002300001002133,0
G24002300001002135,0
G24002300001002156,38
G24002300001002153,22
G24002300001002152,0
G24002300001002154,13
G24002300001002155,33
G24002300001002121,13
G24002300001002122,4
G24002300001002114,15
G24002300001002113,57
G24002300001002115,5
G24002300001002116,17
G24002300001002117,78
G24002300001002119,0
G24002300001002099,22
G24002300001002098,4
G24002300001002100,7
G24002300001002092,0
G24002300001002102,27
G24002300001002162,0
G24002300001002127,17
G24002300001002134,2
G24002300001002118,0
G24002300001002120,4.2
G24002300001002136,2.8
G24002300001002149,3
G24002300001002148,31
G24002300001002128,3.163265306137
G24002300001002129,27.836734693863
G24002300001002130,0
G24002300001002131,0
G24002300001002074,0
G24002300001002103,17
G24002300001002104,0
G24002300001002132,29
G24002300001002147,82.14285714287
G24002300001002151,2.85714285713
G24002300001002138,3.253968253965
G24002300001002139,37.746031746035
G24002300001002137,14
G24002300001002140,52.789473684195
G24002300001002142,6.210526315805
G24002300001002143,9
G24002300001002144,8
G24002300001002145,0
G24002300001002146,11.999821415868
G24002300005002009,43.000178584132
G24002300001002150,5
G24002300001002123,5
G24002300001002124,2
G24002300001002112,0
G24002300001002125,3.5
G24002300001002161,1.5
G24002300001002111,69
G24002300001002110,24
G24002300001002101,5
G24002300001002068,5
G24002300001002069,9
G24002300001002091,23
G24002300001002078,0
G24002300001002079,4
G24002300001002046,3
G24002300001002047,0
G24002300001002027,3
G24002300001002028,0
G24002300002002037,0
G24002300001002059,0
G24002300001002058,0
G24002300001002163,0
G24002300001002126,7
G24002300001003000,9.461987253664
G24002300001003002,0
G24002300001003006,27.457142857134
G24002300001003007,2.657142857134
G24002300001003009,0.885714285701
G24002300001003008,9.02878592447
G24002300001003015,0
G24002300001003010,4.97121407553
G24002300001003011,0
G24002300001003012,0
G24002300001003016,46.986943147958
G24002300001003019,0
G24002300001003020,0.901962974794
G24002300001003021,1.05229013726
G24002300001003022,0
G24002300001003013,0.854489109374
G24002300001003014,7.145510890626
G24002300001003023,16
G24002300001003024,0
G24002300001003025,34
G24002300001003027,4
G24002300001003028,0
G24002300001003029,6.215938859616
G24002300001003030,1.784061140384
G24002300001003034,8.217391304349
G24002300001003035,0
G24002300001003036,0.782608695651
G24002300001003105,0
G24002300001003033,38
G24002300001003032,20
G24002300001003031,12
G24002300001003038,18
G24002300001003037,1
G24002300001003039,0
G24002300001003041,31
G24002300001003017,0
G24002300001003040,21.040717393696
G24002300001003018,3
G24002300001003042,8
G24002300001003043,3
G24002300001003062,0
G24002300001003044,5
G24002300001003045,25.018086346292
G24002300001003055,6
G24002300001003046,2
G24002300001003047,8
G24002300001003003,0
G24002300001003005,39
G24002300001003004,3
G24002300001003049,0
G24002300001003058,0
G24002300001003061,16
G24002300001003099,0
G24002300001003059,9.625
G24002300001003060,34.375
G24002300001003057,19
G24002300001003052,24.98039215685
G24002300001003065,1.01960784315
G24002300001003074,10
G24002300001003053,0
G24002300001003073,0
G24002300001003054,2
G24002300001003048,0
G24002300001003050,22
G24002300001003051,0
G24002300001003075,5
G24002300001003076,7
G24002300001003077,0
G24002300001003064,0
G24002300001003056,19
G24002300001003100,17.307692307684
G24002300001003101,0.692307692316
G24002300001003071,0
G24002300001003072,1.999238917438
G24002300001003089,39.262188534314
G24002300001003097,4.738572548248
G24002300001003088,20
G24002300001003078,49
G24002300001003079,15
G24002300001003080,46.351351351354
G24002300001003082,0
G24002300001003083,2.648648648646
G24002300001003084,0
G24002300001003081,7
G24002300001003085,5
G24002300001003086,24
G24002300001003087,9
G24002300001003093,45
G24002300001003094,0
G24002300001003095,29
G24002300001003098,13
G24002300001003067,0
G24002300001003090,12
G24002300001003091,0
G24002300001003092,0
G24002300001003066,26
G24002300001003069,0
G24002300001003070,0
G24002300001003063,0
G24002300001003068,0
G24002300001003096,0
G24002300001003110,0
G24002300001003103,16
G24002300001003104,6
G24002300001003106,41
G24002300001003107,7
G24002300001003108,0
G24002300001003026,6
G24002300001003102,7
G24002300001003109,24
G24002300002001000,136
G24002300002001001,0
G24002300002001002,39.8478232184
G24002300002001003,0
G24002300002001049,25.417682865101
G24002300002001004,67
G24002300002001005,83.8052939535
G24002300002001007,10.1947060465
G24002300002001006,2.534727716848
G24002300002001008,38.465272283152
G24002300002001009,31
G24002300002001010,0
G24002300002001028,2.5
G24002300002001029,2.5
G24002300002001030,0
G24002300002001011,23
G24002300002001012,0
G24002300002001013,5
G24002300002001014,26
G24002300002001015,27
G24002300002001016,17
G24002300002001017,34.99999999998
G24002300002001019,25.00000000002
G24002300002001020,8
G24002300002001018,9
G24002300002001021,12
G24002300002001037,5.192509075664
G24002300002001038,0
G24002300002001039,140.254649948081
G24002300002001079,0
G24002300002001102,4.552840976255
G24002300002001040,17
G24002300002001041,19
G24002300002001042,45.739593986958
G24002300002001043,429.777598505295
G24002300002001045,0
G24002300002001048,46.482807507747
G24002300002001046,10
G24002300002001047,5
G24002300002001044,2
G24002300002001050,1.426685494674
G24002300002001051,0
G24002300002001052,30.987942753826
G24002300002001056,0
G24002300002001053,18.715479632542
G24002300002001059,12
G24002300002001058,15
G24002300002001057,7
G24002300002001067,4
G24002300002001068,7
G24002300002001069,4
G24002300002001070,17
G24002300002001071,0
G24002300002001072,0
G24002300002001060,6
G24002300002001061,9.6043860354
G24002300002001062,66.053691275136
G24002300002001064,4.469798657736
G24002300002001077,0
G24002300002001078,0
G24002300002001095,3.476510067128
G24002300002001089,7
G24002300002001088,9
G24002300002001090,0
G24002300002001063,15
G24002300002001065,11
G24002300002001066,5
G24002300002001074,2
G24002300002001073,9
G24002300002001086,7
G24002300002001087,4
G24002300002001075,4
G24002300002001076,6
G24002300002001035,0
G24002300002001036,6
G24002300002001027,18
G24002300002001022,68.500000000032
G24002300002001023,4.499999999968
G24002300002001025,0
G24002300002001084,0
G24002300002001099,0
G24002300002001024,0
G24002300002001026,28
G24002300002001081,0
G24002300002001082,0
G24002300002001083,0
G24002300002001080,0
G24002300002001091,0
G24002300002001032,1.4705882353
G24002300002001033,23.5294117647
G24002300002001034,2
G24002300002001092,0
G24002300002001093,0
G24002300002001094,0
G24002300002001096,33
G24002300002001054,0
G24002300002001055,81
G24002300002001031,6
G24002300002001103,0
G24002300002001101,0
G24002300002001097,47.228915662663
G24002300002001098,1.771084337337
G24002300002001100,0
G24002300002002000,0
G24002300002002001,37
G24002300002002002,10.07407407408
G24002300002002003,0
G24002300002002004,5.92592592592
G24002300002002011,0
