STATEFP,COUNTYFP,TRACTCE,BLOCKCE,GEOID,NAME,MTFCC,UR,UACE,UATYP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GISJOIN,Shape_area,Shape_len
24,005,451200,2006,240054512002006,Block 2006,G5040,U,04843,U,S,22650,0,+39.3341572,-076.4552459,G24000504512002006,22650.4853142,723.467351688
24,005,450501,1016,240054505011016,Block 1016,G5040,U,04843,U,S,117763,0,+39.3133699,-076.4516560,G24000504505011016,117763.040868,1521.79845446
24,005,492300,2049,240054923002049,Block 2049,G5040,U,04843,U,S,23984,0,+39.3232429,-076.4527842,G24000504923002049,23983.7338027,804.767266945
24,005,451402,1015,240054514021015,Block 1015,G5040,U,04843,U,S,3698,0,+39.3377552,-076.4424875,G24000504514021015,3698.11681498,260.204299087
24,005,451402,1016,240054514021016,Block 1016,G5040,U,04843,U,S,3655,0,+39.3369742,-076.4423846,G24000504514021016,3655.45979784,259.821611647
24,005,451200,2013,240054512002013,Block 2013,G5040,U,04843,U,S,17897,0,+39.3314453,-076.4461168,G24000504512002013,17896.692174,662.734613274
24,005,980000,1178,240059800001178,Block 1178,G5040,U,04843,U,S,15525,0,+39.2228778,-076.4738258,G24000509800001178,15525.2980758,905.394885805
24,005,980000,1180,240059800001180,Block 1180,G5040,U,04843,U,S,757,0,+39.2230367,-076.4762837,G24000509800001180,756.908884613,207.708565675
24,005,980000,1187,240059800001187,Block 1187,G5040,U,04843,U,S,4660,0,+39.2226762,-076.4771274,G24000509800001187,4659.55899774,280.085725614
24,005,980000,1189,240059800001189,Block 1189,G5040,U,04843,U,S,6446,0,+39.2212577,-076.4731219,G24000509800001189,6445.78096542,358.778245151
24,005,451000,1020,240054510001020,Block 1020,G5040,R,,,S,16706,0,+39.2778827,-076.4168426,G24000504510001020,16706.4589288,557.955305694
24,005,450900,2029,240054509002029,Block 2029,G5040,U,04843,U,S,16654,0,+39.3004829,-076.4120067,G24000504509002029,16654.0457812,529.696367555
24,005,451802,1029,240054518021029,Block 1029,G5040,U,04843,U,S,88991,0,+39.3111125,-076.3947326,G24000504518021029,88990.6082576,1361.89647143
24,005,450504,1021,240054505041021,Block 1021,G5040,U,04843,U,S,2238,0,+39.3072687,-076.4481517,G24000504505041021,2238.12459606,189.421330769
24,005,450100,3033,240054501003033,Block 3033,G5040,U,04843,U,S,12720,0,+39.3251965,-076.4803805,G24000504501003033,12719.1984839,827.334723018
24,005,451900,3023,240054519003023,Block 3023,G5040,U,04843,U,S,19097,0,+39.2316184,-076.4375418,G24000504519003023,19096.5090522,583.543763586
24,005,451900,2008,240054519002008,Block 2008,G5040,U,04843,U,S,57133,0,+39.2351665,-076.4031307,G24000504519002008,57132.7997548,2310.19779823
24,005,451900,2017,240054519002017,Block 2017,G5040,U,04843,U,S,10392,0,+39.2313323,-076.4065936,G24000504519002017,10392.163191,409.539322149
24,005,452300,1013,240054523001013,Block 1013,G5040,U,04843,U,S,8328,0,+39.2970599,-076.5116505,G24000504523001013,8327.73662374,461.39173049
24,005,450501,3007,240054505013007,Block 3007,G5040,U,04843,U,S,1797,0,+39.2973171,-076.4620416,G24000504505013007,1797.16387738,175.752523845
24,005,450100,3023,240054501003023,Block 3023,G5040,U,04843,U,S,9436,0,+39.3316222,-076.4878797,G24000504501003023,9436.58266909,694.003024163
24,005,452000,1006,240054520001006,Block 1006,G5040,U,04843,U,S,10980,0,+39.2444791,-076.4476452,G24000504520001006,10980.1760623,417.927257766
24,005,452000,2010,240054520002010,Block 2010,G5040,U,04843,U,S,10970,0,+39.2406760,-076.4528118,G24000504520002010,10970.4472179,552.804984988
24,005,452100,3025,240054521003025,Block 3025,G5040,U,04843,U,S,15781,0,+39.2332758,-076.4534647,G24000504521003025,15781.2130534,536.604402528
24,005,451900,3051,240054519003051,Block 3051,G5040,U,04843,U,S,47451,0,+39.2053234,-076.4448506,G24000504519003051,47450.66897,878.375552432
24,005,451900,3052,240054519003052,Block 3052,G5040,U,04843,U,S,1970,0,+39.2036607,-076.4456459,G24000504519003052,1970.01198221,181.731487377
24,005,452300,2012,240054523002012,Block 2012,G5040,U,04843,U,S,40129,0,+39.3011324,-076.4937094,G24000504523002012,40129.2190236,1030.08615619
24,005,452400,1037,240054524001037,Block 1037,G5040,U,04843,U,S,12816,0,+39.2947515,-076.5031242,G24000504524001037,12815.5229994,928.876302876
24,005,451200,1053,240054512001053,Block 1053,G5040,U,04843,U,S,289,0,+39.3375893,-076.4811184,G24000504512001053,289.443800964,68.3813426044
24,005,452400,1087,240054524001087,Block 1087,G5040,U,04843,U,S,50735,0,+39.2818621,-076.4861225,G24000504524001087,50735.398711,1057.22555896
24,005,451000,2033,240054510002033,Block 2033,G5040,R,,,S,2089,0,+39.2541304,-076.4124615,G24000504510002033,2089.13452221,193.795349845
24,005,450800,3007,240054508003007,Block 3007,G5040,U,04843,U,S,9283,0,+39.3223294,-076.4502007,G24000504508003007,9283.27570963,440.95558185
24,005,452400,1088,240054524001088,Block 1088,G5040,U,04843,U,S,11731,0,+39.2824756,-076.4855754,G24000504524001088,11731.4141613,838.818485078
24,005,980000,1119,240059800001119,Block 1119,G5040,U,04843,U,S,27645,0,+39.2222759,-076.4792498,G24000509800001119,27645.1307081,1360.09930535
24,005,980000,1137,240059800001137,Block 1137,G5040,U,04843,U,S,22639,0,+39.2224840,-076.4642909,G24000509800001137,22638.4552683,1540.00288849
24,005,451600,2002,240054516002002,Block 2002,G5040,U,04843,U,S,43524,0,+39.3340869,-076.4295255,G24000504516002002,43523.7411454,845.679493921
24,005,980000,1258,240059800001258,Block 1258,G5040,U,04843,U,S,1394,0,+39.2357713,-076.4902563,G24000509800001258,1393.57225907,203.567703679
24,005,450503,1000,240054505031000,Block 1000,G5040,U,04843,U,S,8600,0,+39.3110396,-076.4507880,G24000504505031000,8600.04594898,451.880008955
24,005,980000,1004,240059800001004,Block 1004,G5040,U,04843,U,S,15399,0,+39.2421502,-076.4595972,G24000509800001004,15398.735744,2459.90871801
24,005,980000,1125,240059800001125,Block 1125,G5040,U,04843,U,S,1244,0,+39.2241242,-076.4692668,G24000509800001125,1244.17640565,282.503749956
24,005,980000,1126,240059800001126,Block 1126,G5040,U,04843,U,S,568,0,+39.2238775,-076.4692645,G24000509800001126,568.234535656,190.290728623
24,005,452400,1001,240054524001001,Block 1001,G5040,U,04843,U,S,1821,0,+39.2905854,-076.4847994,G24000504524001001,1821.44632128,181.920111267
24,005,452300,2003,240054523002003,Block 2003,G5040,U,04843,U,S,1364,0,+39.3040639,-076.5001417,G24000504523002003,1363.94069596,141.795337598
24,005,404501,2010,240054045012010,Block 2010,G5040,U,04843,U,S,159972,0,+39.4499116,-076.8149032,G24000504045012010,159972.213339,2654.14750253
24,005,404800,1001,240054048001001,Block 1001,G5040,R,,,S,10862,0,+39.4847656,-076.8599954,G24000504048001001,10861.616247,1777.95284989
24,005,404900,1012,240054049001012,Block 1012,G5040,U,04843,U,S,1935818,6135,+39.4528827,-076.7762602,G24000504049001012,1941951.5219,10173.8229065
24,005,404501,2021,240054045012021,Block 2021,G5040,U,04843,U,S,7743,0,+39.4489834,-076.8166134,G24000504045012021,7742.9244445,1344.38612292
24,005,404201,3001,240054042013001,Block 3001,G5040,U,04843,U,S,152059,0,+39.4505554,-076.7915263,G24000504042013001,152058.802677,2357.95216066
24,005,404403,1017,240054044031017,Block 1017,G5040,U,04843,U,S,11025,0,+39.4416928,-076.8084383,G24000504044031017,11025.6680108,435.945404319
24,005,404202,4006,240054042024006,Block 4006,G5040,U,04843,U,S,19402,0,+39.4297090,-076.7683485,G24000504042024006,19401.7664552,658.371937784
24,005,404201,3009,240054042013009,Block 3009,G5040,U,04843,U,S,33772,0,+39.4448988,-076.7911603,G24000504042013009,33772.3484789,755.543176313
24,005,404600,2023,240054046002023,Block 2023,G5040,R,,,S,3647947,14196,+39.5083106,-076.8146044,G24000504046002023,3662143.7172,8912.33574046
24,005,404101,2045,240054041012045,Block 2045,G5040,U,04843,U,S,16167,0,+39.4046481,-076.7881731,G24000504041012045,16166.9274617,504.08193541
24,005,404101,2048,240054041012048,Block 2048,G5040,U,04843,U,S,21023,0,+39.4011845,-076.7961507,G24000504041012048,21023.464857,575.468747708
24,005,404501,2007,240054045012007,Block 2007,G5040,U,04843,U,S,38323,0,+39.4551899,-076.8229916,G24000504045012007,38323.4190073,797.12159166
24,005,404402,3016,240054044023016,Block 3016,G5040,U,04843,U,S,127086,0,+39.4586388,-076.7903732,G24000504044023016,127086.156741,1677.72261398
24,005,404201,3004,240054042013004,Block 3004,G5040,U,04843,U,S,844,0,+39.4490612,-076.7945499,G24000504042013004,844.081700063,111.576245393
24,005,404101,2042,240054041012042,Block 2042,G5040,U,04843,U,S,44551,0,+39.4113224,-076.8033368,G24000504041012042,44550.6080676,1978.23412442
24,005,402504,2026,240054025042026,Block 2026,G5040,U,04843,U,S,799965,3100,+39.3479439,-076.8238665,G24000504025042026,803064.564561,5006.5620469
24,005,402503,1001,240054025031001,Block 1001,G5040,U,04843,U,S,79083,0,+39.3706755,-076.8132963,G24000504025031001,79082.9489104,1785.03540299
24,005,402403,2001,240054024032001,Block 2001,G5040,U,04843,U,S,2206,0,+39.3381638,-076.7159035,G24000504024032001,2206.23673406,437.370677274
24,005,402406,1004,240054024061004,Block 1004,G5040,U,04843,U,S,8481,0,+39.3287636,-076.7654107,G24000504024061004,8480.51533803,405.649964591
24,005,402403,2035,240054024032035,Block 2035,G5040,U,04843,U,S,17708,0,+39.3368202,-076.7147275,G24000504024032035,17708.088615,559.993285732
24,005,402506,2016,240054025062016,Block 2016,G5040,U,04843,U,S,44789,0,+39.3738657,-076.7997699,G24000504025062016,44788.516649,966.7472404
24,005,402603,1015,240054026031015,Block 1015,G5040,U,04843,U,S,21823,0,+39.3751163,-076.7873287,G24000504026031015,21823.0392572,739.915160981
24,005,402404,1005,240054024041005,Block 1005,G5040,U,04843,U,S,5051,0,+39.3317733,-076.7378542,G24000504024041005,5050.80216668,288.788374327
24,005,402306,1017,240054023061017,Block 1017,G5040,U,04843,U,S,159660,0,+39.3589874,-076.7668499,G24000504023061017,159660.190563,2211.66996178
24,005,402307,2009,240054023072009,Block 2009,G5040,U,04843,U,S,51735,0,+39.3569667,-076.7599978,G24000504023072009,51734.8738909,1278.84540541
24,005,402303,1000,240054023031000,Block 1000,G5040,U,04843,U,S,2507,0,+39.3496218,-076.7467547,G24000504023031000,2507.14990495,462.817519319
24,005,402304,2004,240054023042004,Block 2004,G5040,U,04843,U,S,20174,0,+39.3367759,-076.7430129,G24000504023042004,20173.5106398,608.694936045
24,005,402304,1019,240054023041019,Block 1019,G5040,U,04843,U,S,28962,0,+39.3379906,-076.7355692,G24000504023041019,28962.3388993,819.072841377
24,005,402405,2010,240054024052010,Block 2010,G5040,U,04843,U,S,41126,0,+39.3234790,-076.7312346,G24000504024052010,41126.1036782,897.056415626
24,005,402403,2004,240054024032004,Block 2004,G5040,U,04843,U,S,1045,0,+39.3397057,-076.7199706,G24000504024032004,1045.31596981,219.540522599
24,005,402503,1004,240054025031004,Block 1004,G5040,U,04843,U,S,8740,0,+39.3711955,-076.8119637,G24000504025031004,8740.41038047,363.70444168
24,005,402302,2001,240054023022001,Block 2001,G5040,U,04843,U,S,3527,0,+39.3607360,-076.7769999,G24000504023022001,3526.75659219,687.804699185
24,005,403702,2048,240054037022048,Block 2048,G5040,U,04843,U,S,10769,0,+39.3997101,-076.7574978,G24000504037022048,10768.7516625,427.196133006
24,005,403801,1061,240054038011061,Block 1061,G5040,U,04843,U,S,3695,0,+39.4180804,-076.6693238,G24000504038011061,3694.87215872,519.471784682
24,005,403701,1002,240054037011002,Block 1002,G5040,U,04843,U,S,321,0,+39.3963991,-076.7375676,G24000504037011002,321.39620471,103.47111376
24,005,403701,1003,240054037011003,Block 1003,G5040,U,04843,U,S,4455,0,+39.3967275,-076.7378274,G24000504037011003,4454.99216582,260.983555245
24,005,403100,2016,240054031002016,Block 2016,G5040,U,04843,U,S,159216,0,+39.3566027,-076.7416331,G24000504031002016,159216.507633,2505.73199813
24,005,403201,1016,240054032011016,Block 1016,G5040,U,04843,U,S,22380,0,+39.3566580,-076.7233546,G24000504032011016,22380.1003335,964.829757325
24,005,403402,4003,240054034024003,Block 4003,G5040,U,04843,U,S,136540,0,+39.3609169,-076.7154316,G24000504034024003,136540.231572,2924.51801032
24,005,405000,2027,240054050002027,Block 2027,G5040,R,,,S,1163,0,+39.5827098,-076.8356668,G24000504050002027,1163.82997761,137.804160019
24,005,405000,2030,240054050002030,Block 2030,G5040,R,,,S,24652,0,+39.5765248,-076.8397278,G24000504050002030,24652.0805476,831.059224559
24,005,405000,2048,240054050002048,Block 2048,G5040,R,,,S,2170484,2291,+39.5589613,-076.8058425,G24000504050002048,2172775.53571,7746.2534379
24,005,405000,1110,240054050001110,Block 1110,G5040,R,,,S,303997,0,+39.5925462,-076.8324025,G24000504050001110,303996.984055,2787.87697702
24,005,405000,1114,240054050001114,Block 1114,G5040,R,,,S,18204,8618,+39.6056347,-076.7541287,G24000504050001114,26821.3557126,751.434508777
24,005,405000,1076,240054050001076,Block 1076,G5040,R,,,S,12211,0,+39.6162245,-076.7918500,G24000504050001076,12211.2014594,449.222501678
24,005,405000,2077,240054050002077,Block 2077,G5040,R,,,S,22820,0,+39.5673083,-076.7482222,G24000504050002077,22820.3670364,698.810461431
24,005,405000,2071,240054050002071,Block 2071,G5040,R,,,S,2393018,2494,+39.5542346,-076.7390230,G24000504050002071,2395512.65279,7835.64825961
24,005,405000,2066,240054050002066,Block 2066,G5040,R,,,S,41244,0,+39.5424942,-076.7374625,G24000504050002066,41244.1309267,862.43099668
24,005,405000,1009,240054050001009,Block 1009,G5040,R,,,S,194001,0,+39.6527806,-076.8113326,G24000504050001009,194000.54544,1920.63475965
24,005,408400,1107,240054084001107,Block 1107,G5040,U,04843,U,S,18304,0,+39.4825950,-076.6448956,G24000504084001107,18303.5103911,674.025519783
24,005,408900,2013,240054089002013,Block 2013,G5040,U,04843,U,S,110615,0,+39.4938261,-076.6410579,G24000504089002013,110614.950951,1405.85464412
24,005,408100,4002,240054081004002,Block 4002,G5040,R,,,S,7794,0,+39.5166660,-076.6164870,G24000504081004002,7794.04677057,403.726915271
24,005,408302,2024,240054083022024,Block 2024,G5040,U,04843,U,S,86322,0,+39.4523660,-076.6632324,G24000504083022024,86322.3256458,1538.92295996
24,005,408304,1044,240054083041044,Block 1044,G5040,U,04843,U,S,13799,0,+39.4553794,-076.6491497,G24000504083041044,13798.9466216,1076.74042083
24,005,408703,4008,240054087034008,Block 4008,G5040,U,04843,U,S,147998,0,+39.4500228,-076.6458259,G24000504087034008,147998.532197,1716.9040456
24,005,408702,2010,240054087022010,Block 2010,G5040,U,04843,U,S,20137,0,+39.4112855,-076.6485094,G24000504087022010,20136.7248334,1420.54705804
24,005,408100,4001,240054081004001,Block 4001,G5040,R,,,S,22986,0,+39.5170833,-076.6177635,G24000504081004001,22986.3943446,604.867997715
24,005,408900,2000,240054089002000,Block 2000,G5040,U,04843,U,S,1385616,0,+39.4969056,-076.6144628,G24000504089002000,1385616.01415,5635.58502267
24,005,408900,1002,240054089001002,Block 1002,G5040,U,04843,U,S,55393,0,+39.4800000,-076.6258832,G24000504089001002,55393.3531437,1018.22037597
24,005,408304,1020,240054083041020,Block 1020,G5040,U,04843,U,S,11149,0,+39.4578302,-076.6596675,G24000504083041020,11149.4754214,576.200325671
24,005,408502,2017,240054085022017,Block 2017,G5040,U,04843,U,S,60338,0,+39.4762085,-076.6002845,G24000504085022017,60337.8328101,1221.02165544
24,005,410200,1014,240054102001014,Block 1014,G5040,U,04843,U,S,181767,0,+39.5240366,-076.5454479,G24000504102001014,181767.16129,2020.88136984
24,005,410200,1019,240054102001019,Block 1019,G5040,U,04843,U,S,42238,0,+39.5177954,-076.5566813,G24000504102001019,42237.5601222,856.05004495
24,005,410200,2015,240054102002015,Block 2015,G5040,U,04843,U,S,38856,0,+39.5125545,-076.5460682,G24000504102002015,38856.2326497,779.902266255
24,005,410200,3017,240054102003017,Block 3017,G5040,R,,,S,91761,0,+39.4996166,-076.5685010,G24000504102003017,91760.8505733,1267.43224335
24,005,410100,3022,240054101003022,Block 3022,G5040,R,,,S,25188,0,+39.5667084,-076.6143481,G24000504101003022,25187.6790795,665.634981088
24,005,410100,3021,240054101003021,Block 3021,G5040,R,,,S,29096,0,+39.5666884,-076.6159491,G24000504101003021,29096.3351296,736.740328474
24,005,410100,3014,240054101003014,Block 3014,G5040,R,,,S,24575,0,+39.5542556,-076.5964763,G24000504101003014,24574.7580607,727.246823096
24,005,410100,3036,240054101003036,Block 3036,G5040,R,,,S,628271,0,+39.5556387,-076.6340954,G24000504101003036,628271.525852,4258.90824032
24,005,410100,1013,240054101001013,Block 1013,G5040,R,,,S,1117389,0,+39.6073591,-076.6032108,G24000504101001013,1117406.10677,7896.18416794
24,005,411308,1007,240054113081007,Block 1007,G5040,U,04843,U,S,1275389,4099,+39.3889080,-076.4498397,G24000504113081007,1279488.51348,6878.33592705
24,005,411306,1008,240054113061008,Block 1008,G5040,U,04843,U,S,57956,0,+39.3809750,-076.4839865,G24000504113061008,57956.5853214,4378.892079
24,005,411202,1007,240054112021007,Block 1007,G5040,U,04843,U,S,322691,0,+39.4719046,-076.5272204,G24000504112021007,322691.10137,3086.3058659
24,005,411202,3033,240054112023033,Block 3033,G5040,R,,,S,4817,0,+39.4546492,-076.4965764,G24000504112023033,4817.04636589,285.569860082
24,005,421102,2012,240054211022012,Block 2012,G5040,U,04843,U,S,30228,0,+39.2453651,-076.5257963,G24000504211022012,30227.5543005,1638.19150519
24,005,421101,2013,240054211012013,Block 2013,G5040,U,04843,U,S,10449,0,+39.2545421,-076.5205012,G24000504211012013,10448.7015462,493.893651499
24,005,421101,2022,240054211012022,Block 2022,G5040,U,04843,U,S,6474,0,+39.2537897,-076.5192255,G24000504211012022,6473.60746621,334.670772781
24,005,421101,2036,240054211012036,Block 2036,G5040,U,04843,U,S,2916,0,+39.2529051,-076.5163039,G24000504211012036,2915.81391962,215.882400398
24,005,421102,2041,240054211022041,Block 2041,G5040,U,04843,U,S,6729,0,+39.2499917,-076.5172449,G24000504211022041,6729.49464766,398.914653025
24,005,421102,2014,240054211022014,Block 2014,G5040,U,04843,U,S,19850,0,+39.2462695,-076.5211911,G24000504211022014,19849.7622101,592.574302037
24,005,421102,2046,240054211022046,Block 2046,G5040,U,04843,U,S,12279,0,+39.2496370,-076.5159401,G24000504211022046,12278.7766514,659.296551409
24,005,421102,2053,240054211022053,Block 2053,G5040,U,04843,U,S,33054,0,+39.2420476,-076.5285731,G24000504211022053,33053.6262225,714.728671208
24,005,421300,3055,240054213003055,Block 3055,G5040,U,04843,U,S,94656,0,+39.2298719,-076.5092938,G24000504213003055,94655.8994872,4194.26630475
24,005,421101,1008,240054211011008,Block 1008,G5040,U,04843,U,S,16100,0,+39.2570193,-076.5143124,G24000504211011008,16099.9679731,801.150879795
24,005,420302,2019,240054203022019,Block 2019,G5040,U,04843,U,S,6868,0,+39.2695306,-076.4877976,G24000504203022019,6868.37097903,404.707552629
24,005,421102,1014,240054211021014,Block 1014,G5040,U,04843,U,S,19996,0,+39.2484009,-076.5137500,G24000504211021014,19996.4115495,665.453218969
24,005,421102,1009,240054211021009,Block 1009,G5040,U,04843,U,S,16303,0,+39.2467993,-076.5121012,G24000504211021009,16303.2818772,560.907772306
24,005,420900,3012,240054209003012,Block 3012,G5040,U,04843,U,S,5160,0,+39.2603440,-076.5248818,G24000504209003012,5160.02801805,330.05649852
24,005,421300,3001,240054213003001,Block 3001,G5040,U,04843,U,S,9746,0,+39.2421015,-076.5103498,G24000504213003001,9746.1920719,415.22489759
24,005,420301,1028,240054203011028,Block 1028,G5040,U,04843,U,S,49489,0,+39.2750492,-076.4863570,G24000504203011028,49489.6939132,870.137324989
24,005,420401,1014,240054204011014,Block 1014,G5040,U,04843,U,S,12225,0,+39.2575375,-076.4893608,G24000504204011014,12224.5209733,683.29568237
24,005,420401,1025,240054204011025,Block 1025,G5040,U,04843,U,S,11066,0,+39.2559652,-076.4836165,G24000504204011025,11065.6832027,434.238146575
24,005,420401,1026,240054204011026,Block 1026,G5040,U,04843,U,S,3922,0,+39.2565662,-076.4830307,G24000504204011026,3922.19991662,261.585128776
24,005,421102,2001,240054211022001,Block 2001,G5040,U,04843,U,S,137680,0,+39.2557790,-076.5275888,G24000504211022001,137680.575031,2609.14046907
24,005,420100,3007,240054201003007,Block 3007,G5040,U,04843,U,S,396,0,+39.2827979,-076.4961900,G24000504201003007,396.362861778,85.8459078289
24,005,451401,1005,240054514011005,Block 1005,G5040,U,04843,U,S,5509,0,+39.3496554,-076.4473860,G24000504514011005,5509.32656563,325.9212575
24,005,451200,1054,240054512001054,Block 1054,G5040,U,04843,U,S,3394,0,+39.3369019,-076.4820202,G24000504512001054,3393.65305653,421.819659278
24,005,451402,1021,240054514021021,Block 1021,G5040,U,04843,U,S,3275,0,+39.3334860,-076.4421688,G24000504514021021,3274.73921702,413.416692256
24,005,451600,2012,240054516002012,Block 2012,G5040,U,04843,U,S,9430,0,+39.3330006,-076.4288665,G24000504516002012,9430.00848565,485.6685411
24,005,451200,1055,240054512001055,Block 1055,G5040,U,04843,U,S,897,0,+39.3365323,-076.4821609,G24000504512001055,896.88066652,127.137356693
24,005,451702,1020,240054517021020,Block 1020,G5040,U,04843,U,S,21768,0,+39.3675211,-076.3644534,G24000504517021020,21768.142694,1585.26871905
24,005,451200,1038,240054512001038,Block 1038,G5040,U,04843,U,S,1862,0,+39.3398590,-076.4690286,G24000504512001038,1861.96528152,218.73010681
24,005,451200,1020,240054512001020,Block 1020,G5040,U,04843,U,S,634,0,+39.3411277,-076.4790038,G24000504512001020,633.759459519,103.881526213
24,005,451200,1021,240054512001021,Block 1021,G5040,U,04843,U,S,1439,0,+39.3414356,-076.4776392,G24000504512001021,1438.96309778,163.19828439
24,005,451200,1008,240054512001008,Block 1008,G5040,U,04843,U,S,1622,0,+39.3476882,-076.4615788,G24000504512001008,1622.36107872,166.494262304
24,005,451701,2037,240054517012037,Block 2037,G5040,U,04843,U,S,832,0,+39.3542051,-076.4526942,G24000504517012037,831.986507238,131.003618322
24,005,451701,2020,240054517012020,Block 2020,G5040,U,04843,U,S,1490,0,+39.3520551,-076.4429251,G24000504517012020,1489.8019438,163.814564531
24,005,451701,1028,240054517011028,Block 1028,G5040,U,04843,U,S,46013,0,+39.3597063,-076.4236551,G24000504517011028,46013.0536214,837.157857372
24,005,980000,1005,240059800001005,Block 1005,G5040,U,04843,U,S,502224,1821,+39.2447165,-076.4789304,G24000509800001005,504045.237264,6485.36587613
24,005,451000,1031,240054510001031,Block 1031,G5040,R,,,S,1007109,1657,+39.2784827,-076.4044807,G24000504510001031,1008765.5676,8073.91052495
24,005,451900,3004,240054519003004,Block 3004,G5040,U,04843,U,S,31059,0,+39.2281152,-076.4316484,G24000504519003004,31058.9276482,789.512905512
24,005,451900,1010,240054519001010,Block 1010,G5040,U,04843,U,S,877923,5701,+39.2303188,-076.4212116,G24000504519001010,883624.31045,5788.14556154
24,005,980000,1069,240059800001069,Block 1069,G5040,U,04843,U,S,15517,0,+39.2341698,-076.4661400,G24000509800001069,15516.8701926,644.504758212
24,005,451802,2055,240054518022055,Block 2055,G5040,U,04843,U,S,75980,0,+39.3101995,-076.3685915,G24000504518022055,75979.9534292,1766.09333549
24,005,450100,3002,240054501003002,Block 3002,G5040,U,04843,U,S,11085,0,+39.3335179,-076.4848681,G24000504501003002,11085.0762016,465.789479169
24,005,450100,3004,240054501003004,Block 3004,G5040,U,04843,U,S,23468,0,+39.3347514,-076.4830283,G24000504501003004,23467.9774345,703.836827233
24,005,451000,2016,240054510002016,Block 2016,G5040,R,,,S,95064,0,+39.2509572,-076.4084693,G24000504510002016,95063.7678809,2702.61757959
24,005,451200,1046,240054512001046,Block 1046,G5040,U,04843,U,S,9574,0,+39.3355003,-076.4726101,G24000504512001046,9574.3109759,518.825136337
24,005,451100,1025,240054511001025,Block 1025,G5040,U,04843,U,S,11610,0,+39.2881655,-076.4548553,G24000504511001025,11610.2495515,488.400920457
24,005,451701,1030,240054517011030,Block 1030,G5040,U,04843,U,S,307528,0,+39.3504304,-076.4086597,G24000504517011030,307527.62402,2568.95380967
24,005,451402,3000,240054514023000,Block 3000,G5040,U,04843,U,S,666388,0,+39.3452394,-076.4393025,G24000504514023000,666388.437479,6448.37996624
24,005,401503,5008,240054015035008,Block 5008,G5040,U,04843,U,S,1737,0,+39.2815449,-076.7586230,G24000504015035008,1736.50596474,217.285729072
24,005,401101,1002,240054011011002,Block 1002,G5040,U,04843,U,S,1555,0,+39.2987095,-076.7331035,G24000504011011002,1554.93570179,154.938567169
24,005,400100,2018,240054001002018,Block 2018,G5040,U,04843,U,S,12743,0,+39.2652741,-076.7001559,G24000504001002018,12742.8578003,528.310337594
24,005,401507,1043,240054015071043,Block 1043,G5040,U,04843,U,S,6610,0,+39.3099489,-076.7533003,G24000504015071043,6609.85880014,409.385909197
24,005,401102,1057,240054011021057,Block 1057,G5040,U,04843,U,S,1535,0,+39.3111830,-076.7259793,G24000504011021057,1535.19243011,317.324999752
24,005,401507,1025,240054015071025,Block 1025,G5040,U,04843,U,S,4380,0,+39.3130107,-076.7538264,G24000504015071025,4380.08230808,508.927749928
24,005,401507,1044,240054015071044,Block 1044,G5040,U,04843,U,S,3957,0,+39.3105169,-076.7533177,G24000504015071044,3957.45916267,308.166399027
24,005,401506,1003,240054015061003,Block 1003,G5040,U,04843,U,S,2294,0,+39.3166672,-076.7649769,G24000504015061003,2294.4563954,225.198489726
24,005,400400,5011,240054004005011,Block 5011,G5040,U,04843,U,S,43491,0,+39.2485433,-076.7230048,G24000504004005011,43491.2025441,913.454796088
24,005,401504,2021,240054015042021,Block 2021,G5040,U,04843,U,S,19392,0,+39.2851556,-076.7571327,G24000504015042021,19392.2720224,570.853253451
24,005,401102,1026,240054011021026,Block 1026,G5040,U,04843,U,S,11051,0,+39.3178459,-076.7433171,G24000504011021026,11050.6254371,445.205840853
24,005,401503,5001,240054015035001,Block 5001,G5040,U,04843,U,S,15689,0,+39.2850475,-076.7598051,G24000504015035001,15688.6121523,1532.37832303
24,005,401506,1001,240054015061001,Block 1001,G5040,U,04843,U,S,209243,0,+39.3165735,-076.7666675,G24000504015061001,209243.322121,2898.6820121
24,005,402504,1018,240054025041018,Block 1018,G5040,U,04843,U,S,8951,0,+39.3694663,-076.8194222,G24000504025041018,8950.99428458,412.218616235
24,005,402505,2006,240054025052006,Block 2006,G5040,U,04843,U,S,2616,0,+39.3815936,-076.8120803,G24000504025052006,2616.00981097,205.351173499
24,005,402603,2042,240054026032042,Block 2042,G5040,U,04843,U,S,14947,0,+39.3867558,-076.7865953,G24000504026032042,14947.2557792,480.179163446
24,005,402602,1016,240054026021016,Block 1016,G5040,U,04843,U,S,55415,0,+39.3645061,-076.7828746,G24000504026021016,55415.464659,946.43216287
24,005,402603,2024,240054026032024,Block 2024,G5040,U,04843,U,S,148710,0,+39.3938838,-076.7729092,G24000504026032024,148709.764966,1798.28306093
24,005,402602,2011,240054026022011,Block 2011,G5040,U,04843,U,S,31514,0,+39.3665709,-076.7887829,G24000504026022011,31514.1667723,796.579158827
24,005,403402,1015,240054034021015,Block 1015,G5040,U,04843,U,S,8121,0,+39.3784726,-076.7258181,G24000504034021015,8120.8614036,399.728603241
24,005,403402,1014,240054034021014,Block 1014,G5040,U,04843,U,S,30410,0,+39.3781617,-076.7246065,G24000504034021014,30409.5778879,782.685756958
