GISJOIN,perc_fld_area
G24000504213002016,0.683500181
G24000504213002006,0.683500181
G24000504213002015,0.683500181
G24000504213002004,0.683500181
G24000504213002008,0.683500181
G24000504213002003,0.683500181
G24000504213002005,0.683500181
G24000504213002009,0.683500181
G24000504213002014,0.683500181
G24000504213002007,0.683500181
G24000504213002011,0.683500181
G24000504213002012,0.683500181
G24000504213002010,0.683500181
G24000504213003010,0.152334323
G24000504213003064,0.152334323
G24000504213003034,0.152334323
G24000504213003041,0.152334323
G24000504213003043,0.152334323
G24000504213003030,0.152334323
G24000504213003061,0.152334323
G24000504213003045,0.152334323
G24000504213003052,0.152334323
G24000504213003017,0.152334323
G24000504213003020,0.152334323
G24000504213003008,0.152334323
G24000504213003040,0.152334323
G24000504213003006,0.152334323
G24000504213003025,0.152334323
G24000504213003062,0.152334323
G24000504213003060,0.152334323
G24000504213003050,0.152334323
G24000504213003004,0.152334323
G24000504213003051,0.152334323
G24000504213003029,0.152334323
G24000504213003044,0.152334323
G24000504213003038,0.152334323
G24000504213003003,0.152334323
G24000504213003056,0.152334323
G24000504213003039,0.152334323
G24000504213003005,0.152334323
G24000504213003028,0.152334323
G24000504213003002,0.152334323
G24000504213003037,0.152334323
G24000504213003049,0.152334323
G24000504213003027,0.152334323
G24000504213003007,0.152334323
G24000504213003012,0.152334323
G24000504213003032,0.152334323
G24000504213003015,0.152334323
G24000504213003019,0.152334323
G24000504213003048,0.152334323
G24000504213003054,0.152334323
G24000504213003013,0.152334323
G24000504213003036,0.152334323
G24000504213003035,0.152334323
G24000504213003042,0.152334323
G24000504213003033,0.152334323
G24000504213003022,0.152334323
G24000504213003066,0.152334323
G24000504213003021,0.152334323
G24000504213003026,0.152334323
G24000504213003009,0.152334323
G24000504213003011,0.152334323
G24000504213003046,0.152334323
G24000504213003016,0.152334323
G24000504213003031,0.152334323
G24000504213003063,0.152334323
G24000504213003014,0.152334323
G24000504213003053,0.152334323
G24000504213003047,0.152334323
G24000504213003055,0.152334323
G24000504213003001,0.152334323
G24000504213003018,0.152334323
G24000504213003000,0.152334323
G24000504213003065,0.152334323
G24000504301011001,0.014935301
G24000504301011008,0.014935301
G24000504301011004,0.014935301
G24000504301011006,0.014935301
G24000504301011003,0.014935301
G24000504301011005,0.014935301
G24000504301011007,0.014935301
G24000504301011000,0.014935301
G24000504301011009,0.014935301
G24000504301011011,0.014935301
G24000504301011002,0.014935301
G24000504301011010,0.014935301
G24000504301012007,0.119835634
G24000504301012026,0.119835634
G24000504301012030,0.119835634
G24000504301012005,0.119835634
G24000504301012022,0.119835634
G24000504301012037,0.119835634
G24000504301012027,0.119835634
G24000504301012003,0.119835634
G24000504301012016,0.119835634
G24000504301012011,0.119835634
G24000504301012008,0.119835634
G24000504301012035,0.119835634
G24000504301012023,0.119835634
G24000504301012033,0.119835634
G24000504301012020,0.119835634
G24000504301012034,0.119835634
G24000504301012028,0.119835634
G24000504301012015,0.119835634
G24000504301012006,0.119835634
G24000504301012031,0.119835634
G24000504301012001,0.119835634
G24000504301012010,0.119835634
G24000504301012038,0.119835634
G24000504301012000,0.119835634
G24000504301012036,0.119835634
G24000504301012009,0.119835634
G24000504301012018,0.119835634
G24000504301012021,0.119835634
G24000504301012032,0.119835634
G24000504301012024,0.119835634
G24000504301012025,0.119835634
G24000504301012014,0.119835634
G24000504301012002,0.119835634
G24000504301012019,0.119835634
G24000504301012029,0.119835634
G24000504301012017,0.119835634
G24000504301012012,0.119835634
G24000504301012013,0.119835634
G24000504301012004,0.119835634
G24000504301041006,0.053675126
G24000504301041008,0.053675126
G24000504301041020,0.053675126
G24000504301041017,0.053675126
G24000504301041013,0.053675126
G24000504301041015,0.053675126
G24000504301041010,0.053675126
G24000504301041016,0.053675126
G24000504301041004,0.053675126
G24000504301041023,0.053675126
G24000504301041021,0.053675126
G24000504301041027,0.053675126
G24000504301041028,0.053675126
G24000504301041032,0.053675126
G24000504301041030,0.053675126
G24000504301041002,0.053675126
G24000504301041000,0.053675126
G24000504301041031,0.053675126
G24000504301041019,0.053675126
G24000504301041029,0.053675126
G24000504301041025,0.053675126
G24000504301041012,0.053675126
G24000504301041026,0.053675126
G24000504301041011,0.053675126
G24000504301041001,0.053675126
G24000504301041007,0.053675126
G24000504301041009,0.053675126
G24000504301041003,0.053675126
G24000504301041022,0.053675126
G24000504301041024,0.053675126
G24000504301041018,0.053675126
G24000504301041014,0.053675126
G24000504301041005,0.053675126
G24000504303001020,0.063340032
G24000504303001017,0.063340032
G24000504303001009,0.063340032
G24000504303001019,0.063340032
G24000504303001008,0.063340032
G24000504303001004,0.063340032
G24000504303001012,0.063340032
G24000504303001003,0.063340032
G24000504303001013,0.063340032
G24000504303001006,0.063340032
G24000504303001005,0.063340032
G24000504303001000,0.063340032
G24000504303001018,0.063340032
G24000504303001001,0.063340032
G24000504303001015,0.063340032
G24000504303001007,0.063340032
G24000504303001011,0.063340032
G24000504303001010,0.063340032
G24000504303001002,0.063340032
G24000504303001016,0.063340032
G24000504303003019,0.007968426
G24000504303003006,0.007968426
G24000504303003015,0.007968426
G24000504303003003,0.007968426
G24000504303003027,0.007968426
G24000504303003017,0.007968426
G24000504303003028,0.007968426
G24000504303003001,0.007968426
G24000504303003026,0.007968426
G24000504303003030,0.007968426
G24000504303003013,0.007968426
G24000504303003010,0.007968426
G24000504303003023,0.007968426
G24000504303003029,0.007968426
G24000504303003014,0.007968426
G24000504303003018,0.007968426
G24000504303003020,0.007968426
G24000504303003012,0.007968426
G24000504303003016,0.007968426
G24000504303003008,0.007968426
G24000504303003011,0.007968426
G24000504303003004,0.007968426
G24000504303003005,0.007968426
G24000504303003009,0.007968426
G24000504303003007,0.007968426
G24000504303003024,0.007968426
G24000504303003022,0.007968426
G24000504303003025,0.007968426
G24000504303003000,0.007968426
G24000504303003002,0.007968426
G24000504303003021,0.007968426
G24000504304002004,0.040250052
G24000504304002014,0.040250052
G24000504304002057,0.040250052
G24000504304002050,0.040250052
G24000504304002052,0.040250052
G24000504304002053,0.040250052
G24000504304002034,0.040250052
G24000504304002006,0.040250052
G24000504304002009,0.040250052
G24000504304002000,0.040250052
G24000504304002046,0.040250052
G24000504304002012,0.040250052
G24000504304002054,0.040250052
G24000504304002047,0.040250052
G24000504304002042,0.040250052
G24000504304002005,0.040250052
G24000504304002051,0.040250052
G24000504304002060,0.040250052
G24000504304002028,0.040250052
G24000504304002058,0.040250052
G24000504304002033,0.040250052
G24000504304002032,0.040250052
G24000504304002030,0.040250052
G24000504304002035,0.040250052
G24000504304002021,0.040250052
G24000504304002018,0.040250052
G24000504304002041,0.040250052
G24000504304002056,0.040250052
G24000504304002039,0.040250052
G24000504304002024,0.040250052
G24000504304002001,0.040250052
G24000504304002029,0.040250052
G24000504304002040,0.040250052
G24000504304002017,0.040250052
G24000504304002045,0.040250052
G24000504304002002,0.040250052
G24000504304002008,0.040250052
G24000504304002026,0.040250052
G24000504304002011,0.040250052
G24000504304002044,0.040250052
G24000504304002038,0.040250052
G24000504304002022,0.040250052
G24000504304002025,0.040250052
G24000504304002010,0.040250052
G24000504304002048,0.040250052
G24000504304002015,0.040250052
G24000504304002020,0.040250052
G24000504304002023,0.040250052
G24000504304002049,0.040250052
G24000504304002036,0.040250052
G24000504304002043,0.040250052
G24000504304002007,0.040250052
G24000504304002037,0.040250052
G24000504304002055,0.040250052
G24000504304002027,0.040250052
G24000504304002003,0.040250052
G24000504304002016,0.040250052
G24000504304002013,0.040250052
G24000504304002031,0.040250052
G24000504304002059,0.040250052
G24000504304002019,0.040250052
G24000504304003019,0.029557066
G24000504304003052,0.029557066
G24000504304003015,0.029557066
G24000504304003047,0.029557066
G24000504304003050,0.029557066
G24000504304003020,0.029557066
G24000504304003031,0.029557066
G24000504304003026,0.029557066
G24000504304003032,0.029557066
G24000504304003034,0.029557066
G24000504304003018,0.029557066
G24000504304003009,0.029557066
G24000504304003011,0.029557066
G24000504304003042,0.029557066
G24000504304003040,0.029557066
G24000504304003041,0.029557066
G24000504304003010,0.029557066
G24000504304003004,0.029557066
G24000504304003012,0.029557066
G24000504304003000,0.029557066
G24000504304003014,0.029557066
G24000504304003001,0.029557066
G24000504304003027,0.029557066
G24000504304003033,0.029557066
G24000504304003028,0.029557066
G24000504304003044,0.029557066
G24000504304003007,0.029557066
G24000504304003049,0.029557066
G24000504304003046,0.029557066
G24000504304003005,0.029557066
G24000504304003043,0.029557066
G24000504304003054,0.029557066
G24000504304003030,0.029557066
G24000504304003003,0.029557066
G24000504304003008,0.029557066
G24000504304003024,0.029557066
G24000504304003013,0.029557066
G24000504304003002,0.029557066
G24000504304003021,0.029557066
G24000504304003035,0.029557066
G24000504304003038,0.029557066
G24000504304003023,0.029557066
G24000504304003051,0.029557066
G24000504304003006,0.029557066
G24000504304003053,0.029557066
G24000504304003039,0.029557066
G24000504304003017,0.029557066
G24000504304003022,0.029557066
G24000504304003048,0.029557066
G24000504304003029,0.029557066
G24000504304003055,0.029557066
G24000504304003016,0.029557066
G24000504304003025,0.029557066
G24000504304003037,0.029557066
G24000504304003036,0.029557066
G24000504304003045,0.029557066
G24000504306001019,0.065353958
G24000504306001028,0.065353958
G24000504306001021,0.065353958
G24000504306001038,0.065353958
G24000504306001037,0.065353958
G24000504306001006,0.065353958
G24000504306001014,0.065353958
G24000504306001003,0.065353958
G24000504306001022,0.065353958
G24000504306001016,0.065353958
G24000504306001025,0.065353958
G24000504306001017,0.065353958
G24000504306001013,0.065353958
G24000504306001032,0.065353958
G24000504306001015,0.065353958
G24000504306001027,0.065353958
G24000504306001007,0.065353958
G24000504306001035,0.065353958
G24000504306001010,0.065353958
G24000504306001036,0.065353958
G24000504306001018,0.065353958
G24000504306001001,0.065353958
G24000504306001008,0.065353958
G24000504306001024,0.065353958
G24000504306001026,0.065353958
G24000504306001030,0.065353958
G24000504306001004,0.065353958
G24000504306001029,0.065353958
G24000504306001002,0.065353958
G24000504306001034,0.065353958
G24000504306001041,0.065353958
G24000504306001033,0.065353958
G24000504306001039,0.065353958
G24000504306001011,0.065353958
G24000504306001012,0.065353958
G24000504306001020,0.065353958
G24000504306001040,0.065353958
G24000504306001000,0.065353958
G24000504306001009,0.065353958
G24000504306001023,0.065353958
G24000504306001031,0.065353958
G24000504306001005,0.065353958
G24000504306002062,0.198121069
G24000504306002015,0.198121069
G24000504306002051,0.198121069
G24000504306002047,0.198121069
G24000504306002004,0.198121069
G24000504306002043,0.198121069
G24000504306002009,0.198121069
G24000504306002011,0.198121069
G24000504306002046,0.198121069
G24000504306002026,0.198121069
G24000504306002019,0.198121069
G24000504306002016,0.198121069
G24000504306002002,0.198121069
G24000504306002000,0.198121069
G24000504306002044,0.198121069
G24000504306002018,0.198121069
G24000504306002005,0.198121069
G24000504306002036,0.198121069
G24000504306002037,0.198121069
G24000504306002045,0.198121069
G24000504306002040,0.198121069
G24000504306002048,0.198121069
G24000504306002023,0.198121069
G24000504306002020,0.198121069
G24000504306002055,0.198121069
G24000504306002008,0.198121069
G24000504306002022,0.198121069
G24000504306002034,0.198121069
G24000504306002057,0.198121069
G24000504306002033,0.198121069
G24000504306002058,0.198121069
G24000504306002049,0.198121069
G24000504306002021,0.198121069
G24000504306002027,0.198121069
G24000504306002050,0.198121069
G24000504306002028,0.198121069
G24000504306002006,0.198121069
G24000504306002007,0.198121069
G24000504306002029,0.198121069
G24000504306002025,0.198121069
G24000504306002059,0.198121069
G24000504306002054,0.198121069
G24000504306002032,0.198121069
G24000504306002042,0.198121069
G24000504306002003,0.198121069
G24000504306002052,0.198121069
G24000504306002053,0.198121069
G24000504306002010,0.198121069
G24000504306002017,0.198121069
G24000504306002014,0.198121069
G24000504306002056,0.198121069
G24000504306002031,0.198121069
G24000504306002013,0.198121069
G24000504306002012,0.198121069
G24000504306002039,0.198121069
G24000504306002060,0.198121069
G24000504306002030,0.198121069
G24000504306002024,0.198121069
G24000504306002035,0.198121069
G24000504306002001,0.198121069
G24000504306002061,0.198121069
G24000504306002038,0.198121069
G24000504306002041,0.198121069
G24000504307001017,0.107231241
G24000504307001005,0.107231241
G24000504307001023,0.107231241
G24000504307001007,0.107231241
G24000504307001026,0.107231241
G24000504307001024,0.107231241
G24000504307001028,0.107231241
G24000504307001009,0.107231241
G24000504307001036,0.107231241
G24000504307001037,0.107231241
G24000504307001003,0.107231241
G24000504307001018,0.107231241
G24000504307001033,0.107231241
G24000504307001004,0.107231241
G24000504307001008,0.107231241
G24000504307001022,0.107231241
G24000504307001029,0.107231241
G24000504307001000,0.107231241
G24000504307001006,0.107231241
G24000504307001011,0.107231241
G24000504307001025,0.107231241
G24000504307001012,0.107231241
G24000504307001013,0.107231241
G24000504307001020,0.107231241
G24000504307001014,0.107231241
G24000504307001001,0.107231241
G24000504307001015,0.107231241
G24000504307001034,0.107231241
G24000504307001031,0.107231241
G24000504307001016,0.107231241
G24000504307001002,0.107231241
G24000504307001032,0.107231241
G24000504307001019,0.107231241
G24000504307001030,0.107231241
G24000504307001021,0.107231241
G24000504307001010,0.107231241
G24000504307001035,0.107231241
G24000504307001027,0.107231241
G24000504308001024,0.037936007
G24000504308001021,0.037936007
G24000504308001029,0.037936007
G24000504308001017,0.037936007
G24000504308001004,0.037936007
G24000504308001014,0.037936007
G24000504308001030,0.037936007
G24000504308001012,0.037936007
G24000504308001033,0.037936007
G24000504308001007,0.037936007
G24000504308001026,0.037936007
G24000504308001019,0.037936007
G24000504308001013,0.037936007
G24000504308001005,0.037936007
G24000504308001032,0.037936007
G24000504308001034,0.037936007
G24000504308001002,0.037936007
G24000504308001020,0.037936007
G24000504308001009,0.037936007
G24000504308001035,0.037936007
G24000504308001001,0.037936007
G24000504308001016,0.037936007
G24000504308001022,0.037936007
G24000504308001023,0.037936007
G24000504308001031,0.037936007
G24000504308001003,0.037936007
G24000504308001006,0.037936007
G24000504308001018,0.037936007
G24000504308001036,0.037936007
G24000504308001027,0.037936007
G24000504308001015,0.037936007
G24000504308001008,0.037936007
G24000504308001028,0.037936007
G24000504308001011,0.037936007
G24000504308001025,0.037936007
G24000504308001000,0.037936007
G24000504308001010,0.037936007
G24000504308003009,0.028309278
G24000504308003012,0.028309278
G24000504308003013,0.028309278
G24000504308003005,0.028309278
G24000504308003001,0.028309278
G24000504308003006,0.028309278
G24000504308003000,0.028309278
G24000504308003003,0.028309278
G24000504308003014,0.028309278
G24000504308003011,0.028309278
G24000504308003007,0.028309278
G24000504308003010,0.028309278
G24000504308003008,0.028309278
G24000504308003004,0.028309278
G24000504308003002,0.028309278
G24000504309001041,0.042631136
G24000504309001031,0.042631136
G24000504309001030,0.042631136
G24000504309001019,0.042631136
G24000504309001028,0.042631136
G24000504309001005,0.042631136
G24000504309001007,0.042631136
G24000504309001016,0.042631136
G24000504309001026,0.042631136
G24000504309001006,0.042631136
G24000504309001047,0.042631136
G24000504309001049,0.042631136
G24000504309001043,0.042631136
G24000504309001018,0.042631136
G24000504309001038,0.042631136
G24000504309001048,0.042631136
G24000504309001039,0.042631136
G24000504309001014,0.042631136
G24000504309001010,0.042631136
G24000504309001046,0.042631136
G24000504309001023,0.042631136
G24000504309001015,0.042631136
G24000504309001036,0.042631136
G24000504309001027,0.042631136
G24000504309001012,0.042631136
G24000504309001032,0.042631136
G24000504309001024,0.042631136
G24000504309001013,0.042631136
G24000504309001037,0.042631136
G24000504309001045,0.042631136
G24000504309001044,0.042631136
G24000504309001009,0.042631136
G24000504309001017,0.042631136
G24000504309001021,0.042631136
G24000504309001003,0.042631136
G24000504309001001,0.042631136
G24000504309001008,0.042631136
G24000504309001020,0.042631136
G24000504309001042,0.042631136
G24000504309001004,0.042631136
G24000504309001035,0.042631136
G24000504309001025,0.042631136
G24000504309001000,0.042631136
G24000504309001022,0.042631136
G24000504309001029,0.042631136
G24000504309001034,0.042631136
G24000504309001033,0.042631136
G24000504309001002,0.042631136
G24000504309001040,0.042631136
G24000504309001011,0.042631136
G24000504309002003,0.001319726
G24000504309002006,0.001319726
G24000504309002009,0.001319726
G24000504309002000,0.001319726
G24000504309002008,0.001319726
G24000504309002011,0.001319726
G24000504309002001,0.001319726
G24000504309002004,0.001319726
G24000504309002002,0.001319726
G24000504309002010,0.001319726
G24000504309002005,0.001319726
G24000504309002007,0.001319726
G24000504401001007,0.000980323
G24000504401001000,0.000980323
G24000504401001004,0.000980323
G24000504401001006,0.000980323
G24000504401001010,0.000980323
G24000504401001009,0.000980323
G24000504401001003,0.000980323
G24000504401001001,0.000980323
G24000504401001005,0.000980323
G24000504401001008,0.000980323
G24000504401001002,0.000980323
G24000504403001017,0.022803946
G24000504403001042,0.022803946
G24000504403001007,0.022803946
G24000504403001013,0.022803946
G24000504403001018,0.022803946
G24000504403001015,0.022803946
G24000504403001010,0.022803946
G24000504403001019,0.022803946
G24000504403001020,0.022803946
G24000504403001032,0.022803946
G24000504403001022,0.022803946
G24000504403001025,0.022803946
G24000504403001031,0.022803946
G24000504403001008,0.022803946
G24000504403001004,0.022803946
G24000504403001023,0.022803946
G24000504403001029,0.022803946
G24000504403001001,0.022803946
G24000504403001033,0.022803946
G24000504403001037,0.022803946
G24000504403001011,0.022803946
G24000504403001041,0.022803946
G24000504403001028,0.022803946
G24000504403001012,0.022803946
G24000504403001034,0.022803946
G24000504403001021,0.022803946
G24000504403001030,0.022803946
G24000504403001036,0.022803946
G24000504403001003,0.022803946
G24000504403001016,0.022803946
G24000504403001038,0.022803946
G24000504403001027,0.022803946
G24000504403001035,0.022803946
G24000504403001014,0.022803946
G24000504403001009,0.022803946
G24000504403001002,0.022803946
G24000504403001005,0.022803946
G24000504403001039,0.022803946
G24000504403001040,0.022803946
G24000504403001024,0.022803946
G24000504403001006,0.022803946
G24000504403001000,0.022803946
G24000504403001026,0.022803946
G24000504404002004,0.035766141
G24000504404002005,0.035766141
G24000504404002016,0.035766141
G24000504404002020,0.035766141
G24000504404002002,0.035766141
G24000504404002011,0.035766141
G24000504404002015,0.035766141
G24000504404002003,0.035766141
G24000504404002008,0.035766141
G24000504404002010,0.035766141
G24000504404002001,0.035766141
G24000504404002009,0.035766141
G24000504404002007,0.035766141
G24000504404002014,0.035766141
G24000504404002006,0.035766141
G24000504404002000,0.035766141
G24000504404002013,0.035766141
G24000504404002019,0.035766141
G24000504404002018,0.035766141
G24000504404002012,0.035766141
G24000504404002017,0.035766141
G24000504404003023,0.013763471
G24000504404003004,0.013763471
G24000504404003028,0.013763471
G24000504404003001,0.013763471
G24000504404003006,0.013763471
G24000504404003029,0.013763471
G24000504404003032,0.013763471
G24000504404003003,0.013763471
G24000504404003021,0.013763471
G24000504404003005,0.013763471
G24000504404003018,0.013763471
G24000504404003019,0.013763471
G24000504404003014,0.013763471
G24000504404003002,0.013763471
G24000504404003025,0.013763471
G24000504404003000,0.013763471
G24000504404003011,0.013763471
G24000504404003010,0.013763471
G24000504404003009,0.013763471
G24000504404003027,0.013763471
G24000504404003017,0.013763471
G24000504404003012,0.013763471
G24000504404003016,0.013763471
G24000504404003020,0.013763471
G24000504404003026,0.013763471
G24000504404003013,0.013763471
G24000504404003015,0.013763471
G24000504404003030,0.013763471
G24000504404003007,0.013763471
G24000504404003031,0.013763471
G24000504404003033,0.013763471
G24000504404003024,0.013763471
G24000504404003008,0.013763471
G24000504404003022,0.013763471
G24000504405001003,0.0629544
G24000504405001045,0.0629544
G24000504405001038,0.0629544
G24000504405001031,0.0629544
G24000504405001030,0.0629544
G24000504405001027,0.0629544
G24000504405001043,0.0629544
G24000504405001050,0.0629544
G24000504405001001,0.0629544
G24000504405001002,0.0629544
G24000504405001018,0.0629544
G24000504405001019,0.0629544
G24000504405001000,0.0629544
G24000504405001057,0.0629544
G24000504405001010,0.0629544
G24000504405001020,0.0629544
G24000504405001008,0.0629544
G24000504405001041,0.0629544
G24000504405001053,0.0629544
G24000504405001016,0.0629544
G24000504405001035,0.0629544
G24000504405001023,0.0629544
G24000504405001025,0.0629544
G24000504405001022,0.0629544
G24000504405001006,0.0629544
G24000504405001015,0.0629544
G24000504405001024,0.0629544
G24000504405001021,0.0629544
G24000504405001040,0.0629544
G24000504405001044,0.0629544
G24000504405001054,0.0629544
G24000504405001042,0.0629544
G24000504405001029,0.0629544
G24000504405001005,0.0629544
G24000504405001011,0.0629544
G24000504405001046,0.0629544
G24000504405001007,0.0629544
G24000504405001032,0.0629544
G24000504405001052,0.0629544
G24000504405001037,0.0629544
G24000504405001013,0.0629544
G24000504405001009,0.0629544
G24000504405001028,0.0629544
G24000504405001004,0.0629544
G24000504405001047,0.0629544
G24000504405001033,0.0629544
G24000504405001051,0.0629544
G24000504405001036,0.0629544
G24000504405001039,0.0629544
G24000504405001056,0.0629544
G24000504405001048,0.0629544
G24000504405001049,0.0629544
G24000504405001026,0.0629544
G24000504405001034,0.0629544
G24000504405001017,0.0629544
G24000504405001012,0.0629544
G24000504405001014,0.0629544
G24000504405001055,0.0629544
G24000504406001005,0.030207996
G24000504406001069,0.030207996
G24000504406001097,0.030207996
G24000504406001054,0.030207996
G24000504406001056,0.030207996
G24000504406001001,0.030207996
G24000504406001044,0.030207996
G24000504406001008,0.030207996
G24000504406001043,0.030207996
G24000504406001015,0.030207996
G24000504406001046,0.030207996
G24000504406001074,0.030207996
G24000504406001096,0.030207996
G24000504406001020,0.030207996
G24000504406001050,0.030207996
G24000504406001036,0.030207996
G24000504406001066,0.030207996
G24000504406001041,0.030207996
G24000504406001047,0.030207996
G24000504406001051,0.030207996
G24000504406001060,0.030207996
G24000504406001016,0.030207996
G24000504406001093,0.030207996
G24000504406001033,0.030207996
G24000504406001012,0.030207996
G24000504406001081,0.030207996
G24000504406001030,0.030207996
G24000504406001025,0.030207996
G24000504406001022,0.030207996
G24000504406001078,0.030207996
G24000504406001007,0.030207996
G24000504406001087,0.030207996
G24000504406001091,0.030207996
G24000504406001003,0.030207996
G24000504406001086,0.030207996
G24000504406001095,0.030207996
G24000504406001052,0.030207996
G24000504406001065,0.030207996
G24000504406001040,0.030207996
G24000504406001023,0.030207996
G24000504406001063,0.030207996
G24000504406001006,0.030207996
G24000504406001010,0.030207996
G24000504406001053,0.030207996
G24000504406001038,0.030207996
G24000504406001076,0.030207996
G24000504406001021,0.030207996
G24000504406001039,0.030207996
G24000504406001042,0.030207996
G24000504406001013,0.030207996
G24000504406001080,0.030207996
G24000504406001062,0.030207996
G24000504406001073,0.030207996
G24000504406001085,0.030207996
G24000504406001055,0.030207996
G24000504406001009,0.030207996
G24000504406001029,0.030207996
G24000504406001028,0.030207996
G24000504406001018,0.030207996
G24000504406001004,0.030207996
G24000504406001026,0.030207996
G24000504406001059,0.030207996
G24000504406001031,0.030207996
G24000504406001070,0.030207996
G24000504406001061,0.030207996
G24000504406001068,0.030207996
G24000504406001045,0.030207996
G24000504406001019,0.030207996
G24000504406001057,0.030207996
G24000504406001094,0.030207996
G24000504406001034,0.030207996
G24000504406001014,0.030207996
G24000504406001084,0.030207996
G24000504406001024,0.030207996
G24000504406001075,0.030207996
G24000504406001079,0.030207996
G24000504406001064,0.030207996
G24000504406001082,0.030207996
G24000504406001017,0.030207996
G24000504406001058,0.030207996
G24000504406001027,0.030207996
G24000504406001000,0.030207996
G24000504406001092,0.030207996
G24000504406001049,0.030207996
G24000504406001090,0.030207996
G24000504406001089,0.030207996
G24000504406001072,0.030207996
G24000504406001048,0.030207996
G24000504406001035,0.030207996
G24000504406001032,0.030207996
G24000504406001067,0.030207996
G24000504406001083,0.030207996
G24000504406001088,0.030207996
G24000504406001002,0.030207996
G24000504406001077,0.030207996
G24000504406001011,0.030207996
G24000504406001071,0.030207996
G24000504406001037,0.030207996
G24000504406001098,0.030207996
G24000504407011003,0.147935876
G24000504407011020,0.147935876
G24000504407011007,0.147935876
G24000504407011010,0.147935876
G24000504407011022,0.147935876
G24000504407011009,0.147935876
G24000504407011008,0.147935876
G24000504407011014,0.147935876
G24000504407011012,0.147935876
G24000504407011011,0.147935876
G24000504407011004,0.147935876
G24000504407011024,0.147935876
G24000504407011005,0.147935876
G24000504407011000,0.147935876
G24000504407011013,0.147935876
G24000504407011023,0.147935876
G24000504407011018,0.147935876
G24000504407011006,0.147935876
G24000504407011015,0.147935876
G24000504407011026,0.147935876
G24000504407011001,0.147935876
G24000504407011019,0.147935876
G24000504407011021,0.147935876
G24000504407011025,0.147935876
G24000504407011017,0.147935876
G24000504407011016,0.147935876
G24000504407011002,0.147935876
G24000504407021010,0.228898726
G24000504407021007,0.228898726
G24000504407021015,0.228898726
G24000504407021017,0.228898726
G24000504407021003,0.228898726
G24000504407021009,0.228898726
G24000504407021019,0.228898726
G24000504407021013,0.228898726
G24000504407021002,0.228898726
G24000504407021008,0.228898726
G24000504407021016,0.228898726
G24000504407021014,0.228898726
G24000504407021018,0.228898726
G24000504407021006,0.228898726
G24000504407021004,0.228898726
G24000504407021012,0.228898726
G24000504407021001,0.228898726
G24000504407021005,0.228898726
G24000504407021011,0.228898726
G24000504407021000,0.228898726
G24000504407022024,0.12132618
G24000504407022022,0.12132618
G24000504407022004,0.12132618
G24000504407022015,0.12132618
G24000504407022009,0.12132618
G24000504407022002,0.12132618
G24000504407022026,0.12132618
G24000504407022000,0.12132618
G24000504407022010,0.12132618
G24000504407022012,0.12132618
G24000504407022007,0.12132618
G24000504407022005,0.12132618
G24000504407022014,0.12132618
G24000504407022027,0.12132618
G24000504407022025,0.12132618
G24000504407022016,0.12132618
G24000504407022019,0.12132618
G24000504407022023,0.12132618
G24000504407022008,0.12132618
G24000504407022011,0.12132618
G24000504407022020,0.12132618
G24000504407022021,0.12132618
G24000504407022001,0.12132618
G24000504407022028,0.12132618
G24000504407022029,0.12132618
G24000504407022003,0.12132618
G24000504407022006,0.12132618
G24000504407022031,0.12132618
G24000504407022018,0.12132618
G24000504407022017,0.12132618
G24000504407022013,0.12132618
G24000504407022030,0.12132618
G24000504408001014,0.044317813
G24000504408001003,0.044317813
G24000504408001031,0.044317813
G24000504408001018,0.044317813
G24000504408001050,0.044317813
G24000504408001051,0.044317813
G24000504408001038,0.044317813
G24000504408001008,0.044317813
G24000504408001009,0.044317813
G24000504408001036,0.044317813
G24000504408001016,0.044317813
G24000504408001017,0.044317813
G24000504408001013,0.044317813
G24000504408001049,0.044317813
G24000504408001029,0.044317813
G24000504408001032,0.044317813
G24000504408001035,0.044317813
G24000504408001058,0.044317813
G24000504408001066,0.044317813
G24000504408001027,0.044317813
G24000504408001019,0.044317813
G24000504408001030,0.044317813
G24000504408001042,0.044317813
G24000504408001015,0.044317813
G24000504408001004,0.044317813
G24000504408001037,0.044317813
G24000504408001065,0.044317813
G24000504408001005,0.044317813
G24000504408001023,0.044317813
G24000504408001040,0.044317813
G24000504408001041,0.044317813
G24000504408001060,0.044317813
G24000504408001007,0.044317813
G24000504408001006,0.044317813
G24000504408001010,0.044317813
G24000504408001011,0.044317813
G24000504408001054,0.044317813
G24000504408001053,0.044317813
G24000504408001057,0.044317813
G24000504408001002,0.044317813
G24000504408001039,0.044317813
G24000504408001046,0.044317813
G24000504408001064,0.044317813
G24000504408001055,0.044317813
G24000504408001044,0.044317813
G24000504408001028,0.044317813
G24000504408001052,0.044317813
G24000504408001034,0.044317813
G24000504408001061,0.044317813
G24000504408001056,0.044317813
G24000504408001062,0.044317813
G24000504408001059,0.044317813
G24000504408001045,0.044317813
G24000504408001047,0.044317813
G24000504408001020,0.044317813
G24000504408001026,0.044317813
G24000504408001048,0.044317813
G24000504408001033,0.044317813
G24000504408001000,0.044317813
G24000504408001043,0.044317813
G24000504408001022,0.044317813
G24000504408001012,0.044317813
G24000504408001024,0.044317813
G24000504408001025,0.044317813
G24000504408001001,0.044317813
G24000504408001021,0.044317813
G24000504408001063,0.044317813
G24000504409002016,0.0082374
G24000504409002006,0.0082374
