GISJOIN,Shape_Area,fld_area,perc_fld_area
G24051000808001004,1194.806699,0,0
G24051000808001005,3270.632609,0,0
G24051000808001009,487.434685,0,0
G24051000808001010,469.1738527,0,0
G24051000808001011,588.2155373,0,0
G24051000808001014,323.2445538,0,0
G24051000808002000,3332.589234,0,0
G24051000808002002,95.16646218,0,0
G24051000808002005,351.404801,0,0
G24051000808002006,1727.017478,0,0
G24051000808002007,2824.176153,0,0
G24051000808002008,2119.788445,0,0
G24051000808002009,1815.699181,0,0
G24051000808002010,1557.083768,0,0
G24051000808002011,984.0657327,0,0
G24051000808002016,722.4825316,0,0
G24051000808002017,2469.150674,0,0
G24051000808002018,2364.143249,0,0
G24051000808002019,7039.727062,0,0
G24051000808002022,266.1076104,0,0
G24051000808002023,568.2455954,0,0
G24051000901001000,4483.777953,571.9186822,0.127552856
G24051000901001001,2885.147232,0,0
G24051000901001002,2759.385321,0,0
G24051000901001003,2781.408646,0,0
G24051000901001004,2242.470925,0,0
G24051000901001005,2441.89463,0,0
G24051000901001006,2114.873494,0,0
G24051000901001007,2285.464901,0,0
G24051000901001008,662.2061086,155.3841871,0.234646261
G24051000901001009,2153.979594,0,0
G24051000901001010,2498.085684,0,0
G24051000901001011,2972.962511,0,0
G24051000901001012,4690.296551,0,0
G24051000901002000,1836.556295,0,0
G24051000901002001,2326.779705,0,0
G24051000901002002,1867.350126,0,0
G24051000901002003,542.671604,0,0
G24051000901002004,3885.435185,684.9977534,0.17629885
G24051000901002005,775.9280193,0,0
G24051000901002006,2376.404691,2196.996997,0.92450457
G24051000901002007,210.8351147,210.8351147,1
G24051000901002008,2070.7403,2070.7403,1
G24051000901002009,739.1124718,0,0
G24051000901002010,2380.747495,0,0
G24051000901002011,2777.51553,0,0
G24051000901002012,2111.481728,0,0
G24051000901002013,346.2690569,0,0
G24051000901003000,721.8818269,0,0
G24051000901003001,14598.78508,0,0
G24051000901003002,1077.692494,0,0
G24051000901003003,601.196008,0,0
G24051000901003004,615.3233208,0,0
G24051000901003005,1569.428016,0,0
G24051000901003007,2673.415723,0,0
G24051000901003008,2575.450602,0,0
G24051000901003009,2609.617641,0,0
G24051000901003011,4164.579601,0,0
G24051000901003012,4100.795257,0,0
G24051000901003013,2397.842274,0,0
G24051000901004000,4276.59074,0,0
G24051000901004001,1659.550072,0,0
G24051000901004002,1421.106697,0,0
G24051000901004003,3021.508862,0,0
G24051000901004004,1616.524006,0,0
G24051000901004005,4811.988854,0,0
G24051000901004006,4400.41414,0,0
G24051000901005000,4371.839839,0,0
G24051000901005001,8497.663392,0,0
G24051000901005002,5283.727897,0,0
G24051000901005003,3406.312255,0,0
G24051000901005004,687.9255038,0,0
G24051000901005005,572.8708036,0,0
G24051000901005006,719.757916,0,0
G24051000902001000,25181.09101,0,0
G24051000902001005,634.9869353,0,0
G24051000902001006,662.8892143,0,0
G24051000902001007,4919.717902,0,0
G24051000902001008,3364.060067,0,0
G24051000902001010,1273.20974,0,0
G24051000902001011,2793.444509,0,0
G24051000902001012,13086.26961,0,0
G24051000902001014,2204.653522,0,0
G24051000902001019,3837.210592,0,0
G24051000902001020,4705.639894,0,0
G24051000902001021,5658.883915,0,0
G24051000902001022,3952.829067,0,0
G24051000902001026,611.2732221,0,0
G24051000902001027,18475.96243,0,0
G24051000902001034,946.3962172,0,0
G24051000902001041,2015.329192,0,0
G24051000902001042,845.855572,0,0
G24051000902001043,2128.180973,0,0
G24051000902001044,1355.094828,0,0
G24051000902001045,1763.414279,0,0
G24051000902001046,1116.902261,0,0
G24051000902001047,1082.226974,0,0
G24051000902001048,429.9146777,0,0
G24051000902001049,1268.395075,0,0
G24051000902001050,791.7974304,0,0
G24051000902002000,7508.734535,0,0
G24051000902002002,3447.262429,0,0
G24051000902002003,1894.869455,0,0
G24051000902002004,1514.406748,0,0
G24051000902002005,1484.552232,0,0
G24051000902002006,1446.763146,0,0
G24051000902002007,1314.699136,0,0
G24051000902002008,1368.450757,0,0
G24051000902002009,495.8260916,0,0
G24051000902002010,472.0268269,0,0
G24051000902002011,4187.804072,0,0
G24051000902002012,807.6241266,142.97233,0.177028305
G24051000902002013,333.5492939,0,0
G24051000902002014,2640.938642,0,0
G24051000902002015,13255.69726,0,0
G24051000902002016,2218.285315,0,0
G24051000902002017,561.1255497,180.3603041,0.321425934
G24051000902002018,773.3121818,773.3121818,1
G24051000902002019,715.4133234,0,0
G24051000902002020,1316.261997,0,0
G24051000902002021,2066.74648,0,0
G24051000902002022,1478.33977,745.5892892,0.504342306
G24051000902002023,770.6700393,770.6700393,1
G24051000902002024,1349.375177,1349.375177,1
G24051000902002026,1922.99818,0,0
G24051000902002027,1621.815472,267.5888749,0.164993416
G24051000902002028,792.350676,487.5283778,0.615293698
G24051000902002029,1055.49451,439.8525941,0.416726558
G24051000902002030,1721.484908,122.2271867,0.071001021
G24051000902002031,506.214139,506.214139,1
G24051000902002032,468.3322351,0,0
G24051000902002033,1621.96718,0,0
G24051000902002034,1807.104068,0,0
G24051000902002035,1845.798631,0,0
G24051000902002036,1984.396727,0,0
G24051000902002037,2100.570932,0,0
G24051000902002038,4624.899363,0,0
G24051000902002039,4615.268927,0,0
G24051000903001001,839.3237173,839.3237173,1
G24051000903001002,964.0149369,848.3493281,0.880016788
G24051000903001004,485.7080559,0,0
G24051000903001005,827.9185163,0,0
G24051000903001006,1340.826644,0,0
G24051000903001007,1205.668599,0,0
G24051000903001008,1006.757192,0,0
G24051000903001009,2634.439217,0,0
G24051000903001010,2655.01087,1152.843731,0.434214317
G24051000903001011,1070.102466,1070.102466,1
G24051000903001012,1065.448218,83.46809648,0.078340829
G24051000903001013,671.5639907,0,0
G24051000903001014,543.081091,0,0
G24051000903001015,907.7627206,94.04561254,0.103601536
G24051000903001016,383.5520587,383.5520587,1
G24051000903001017,431.9532847,431.9532847,1
G24051000903001018,341.7548591,191.6823779,0.560876818
G24051000903001019,1295.961208,0,0
G24051000903001020,753.5179629,0,0
G24051000903001021,709.4230263,0,0
G24051000903001022,1206.252455,0,0
G24051000903001023,546.2362362,0,0
G24051000903002000,599.7833669,0,0
G24051000903002001,1092.871581,0,0
G24051000903002002,1314.146666,0,0
G24051000903002003,15233.95188,0,0
G24051000903002004,2978.561169,0,0
G24051000903002005,2655.334301,0,0
G24051000903002006,453.726718,0,0
G24051000903002007,2219.072168,0,0
G24051000903002008,2396.593818,0,0
G24051000903002009,2784.432067,0,0
G24051000903002013,1380.72775,0,0
G24051000903002014,3527.375526,0,0
G24051000903002015,974.8893908,0,0
G24051000903003000,1040.373638,0,0
G24051000903003001,925.6082041,0,0
G24051000903003002,1104.298447,0,0
G24051000903003003,1049.887937,0,0
G24051000903003004,1189.578205,0,0
G24051000903003005,1131.57337,0,0
G24051000903003006,2136.655693,0,0
G24051000903003007,593.1127581,0,0
G24051000903003008,1904.163446,0,0
G24051000903003009,882.5486387,0,0
G24051000903003010,293.2417497,0,0
G24051000903003011,407.4733387,0,0
G24051000903003012,723.4642137,0,0
G24051000903003013,2266.114678,0,0
G24051000903003014,3816.48135,0,0
G24051000903003015,3635.879674,0,0
G24051000903003016,3717.984206,0,0
G24051000903003017,3974.380956,0,0
G24051000903004000,2433.924214,0,0
G24051000903004001,799.5528175,0,0
G24051000903004002,2169.584919,0,0
G24051000903004004,4080.060781,0,0
G24051000903004005,6712.521984,0,0
G24051000903004007,678.5356595,0,0
G24051000903004008,1752.138518,0,0
G24051000903004009,2942.277567,0,0
G24051000903004010,2154.304505,0,0
G24051000903004011,2117.98347,0,0
G24051000903004012,2684.667184,0,0
G24051000903004013,1731.179345,0,0
G24051000903004014,1812.826649,0,0
G24051000903004015,1041.266599,0,0
G24051000903004016,7748.963912,0,0
G24051000903004017,1318.350938,0,0
G24051000903004018,3334.074645,0,0
G24051000903004019,2255.443167,0,0
G24051000903004020,4089.757711,0,0
G24051000903004021,9394.639668,0,0
G24051000903004022,5090.999812,0,0
G24051000903004023,1003.294463,0,0
G24051000903004024,1366.176814,0,0
G24051000903004025,2612.002671,0,0
G24051000903004026,5187.10809,0,0
G24051000903004027,1196.416988,0,0
G24051000904001000,1811.287328,0,0
G24051000904001001,2465.57635,0,0
G24051000904001002,3487.640904,0,0
G24051000904001003,1756.999579,0,0
G24051000904001004,2929.386917,0,0
G24051000904001005,11630.78776,0,0
G24051000904001007,3727.534414,0,0
G24051000904001008,785.0117062,0,0
G24051000904001009,218.7394583,0,0
G24051000904001010,2985.99164,0,0
G24051000904001011,1449.228532,0,0
G24051000904001012,6190.197597,0,0
G24051000904001013,2760.519085,0,0
G24051000904002000,5330.273163,0,0
G24051000904002003,5637.047374,0,0
G24051000904002004,5622.61649,0,0
G24051000904002005,902.1009914,0,0
G24051000904002006,752.6233884,0,0
G24051000905001002,18907.18577,0,0
G24051000905001005,1818.822259,0,0
G24051000905001006,2480.69732,0,0
G24051000905001007,2346.521658,0,0
G24051000905001008,5120.816272,0,0
G24051000905001009,1277.15803,0,0
G24051000905001010,1449.2004,0,0
G24051000905001011,1892.885406,0,0
G24051000905001012,6435.771374,0,0
G24051000905002001,13031.39731,0,0
G24051000905002002,3080.640417,0,0
G24051000905002003,1897.175584,0,0
G24051000905002004,1248.96946,0,0
G24051000905002005,397.7776962,0,0
G24051000905002007,463.5754765,0,0
G24051000905002008,3349.686899,0,0
G24051000905002010,1161.124527,0,0
G24051000905002011,3132.253312,0,0
G24051000905002012,4063.420661,0,0
G24051000905002013,3319.246065,0,0
G24051000905002014,2424.848042,0,0
G24051000905002016,3769.984756,0,0
G24051000905002017,3780.596683,0,0
G24051000905002018,2867.063065,0,0
G24051000905002019,2951.334758,0,0
G24051000905002020,4463.409864,0,0
G24051000906001000,2607.775668,0,0
G24051000906001001,3233.298097,0,0
G24051000906001002,2569.919405,0,0
G24051000906001003,2516.273057,0,0
G24051000906001004,2771.396224,0,0
G24051000906001005,2669.255238,0,0
G24051000906001006,2586.625169,0,0
G24051000906001007,1884.344655,0,0
G24051000906001008,1432.23699,0,0
G24051000906001009,2005.835709,0,0
G24051000906001010,2768.784397,0,0
G24051000906001012,949.9908423,0,0
G24051000906001013,3386.305879,0,0
G24051000906002000,5030.49392,0,0
G24051000906002001,1246.479348,0,0
G24051000906002002,3551.385496,0,0
G24051000906002003,1530.608073,0,0
G24051000906002004,7140.414182,0,0
G24051000906002005,5976.380587,0,0
G24051000906002006,2084.222912,0,0
G24051000906002007,10704.8623,0,0
G24051000906003000,1259.891894,0,0
G24051000906003001,1304.447162,0,0
G24051000906003002,4007.309703,0,0
G24051000906003003,2004.922435,0,0
G24051000906003004,1804.523086,0,0
G24051000906003005,1756.229462,0,0
G24051000906003006,1996.554715,0,0
G24051000906003007,1651.824845,0,0
G24051000906003008,1180.3686,0,0
G24051000906003009,1374.210221,0,0
G24051000906003010,1433.920344,0,0
G24051000906003011,848.7131384,0,0
G24051000906004000,1942.312529,0,0
G24051000906004001,1637.53381,0,0
G24051000906004002,3983.873087,0,0
G24051000906004003,2979.029625,0,0
G24051000906004004,1428.967743,0,0
G24051000906004005,1422.82622,0,0
G24051000906004006,1344.879439,0,0
G24051000906004007,1548.162789,0,0
G24051000906004008,2198.915692,0,0
G24051000906004009,1019.4876,0,0
G24051000906004010,1909.781396,0,0
G24051000906004011,1308.611297,0,0
G24051000906004012,1308.413547,0,0
G24051000906004013,2685.117698,0,0
G24051000906004014,2742.913525,0,0
G24051000906004015,4340.169738,0,0
G24051000907001000,3466.148273,0,0
G24051000907001001,9631.724067,0,0
G24051000907001003,2100.368119,0,0
G24051000907001004,2279.104174,0,0
G24051000907001005,865.2214679,0,0
G24051000907001006,1648.677437,0,0
G24051000907001007,1804.815676,0,0
G24051000907001011,5160.33035,0,0
G24051000907001012,4976.909186,0,0
G24051000907002000,4355.197047,0,0
G24051000907002001,1573.989172,0,0
G24051000907002002,974.7305905,0,0
G24051000907002003,303.6611671,0,0
G24051000907002004,446.5129698,0,0
G24051000907002005,957.967383,0,0
G24051000907002006,4164.646004,0,0
G24051000907002007,2539.344529,0,0
G24051000907002008,2749.02826,0,0
G24051000907002009,1013.125339,0,0
G24051000907002012,502.9896026,0,0
G24051000907003005,1903.311227,0,0
G24051000907003006,8064.755756,0,0
G24051000907004000,2946.292718,0,0
G24051000907004004,6734.235843,0,0
G24051000907004007,304.1197851,0,0
G24051000908001000,4142.877998,0,0
G24051000908001001,229.3751351,0,0
G24051000908001002,6284.156162,0,0
G24051000908001003,8146.529726,2344.698484,0.287815618
G24051000908001004,637.9942088,0,0
G24051000908001005,4829.001123,0,0
G24051000908001007,1204.749607,0,0
G24051000908001008,5978.577256,0,0
G24051000908001009,1096.745588,0,0
G24051000908001010,1190.544175,0,0
G24051000908001011,230.8515611,0,0
G24051000908001012,2910.484961,0,0
G24051000908001014,3795.339258,0,0
G24051000908001015,9367.649406,4369.414476,0.466436593
G24051000908001016,3948.820505,0,0
G24051000908001017,3763.632745,0,0
G24051000908001018,1207.059639,0,0
G24051000908001019,736.7904292,0,0
G24051000908001020,1005.501075,0,0
G24051000908001021,1996.241348,0,0
G24051000908001022,3539.46054,0,0
G24051000908001023,2638.11856,0,0
G24051000908002000,2752.924312,0,0
G24051000908002001,7509.318895,0,0
G24051000908002002,144.8550465,0,0
G24051000908002003,5572.498355,0,0
G24051000908002004,2786.554047,0,0
G24051000908002005,3048.67764,0,0
G24051000908002006,2886.198473,0,0
G24051000908002007,4236.154844,0,0
G24051000908002008,315.9521184,0,0
G24051000908002009,1168.858832,0,0
G24051000908002010,1023.061497,0,0
G24051000908002011,2149.898028,0,0
G24051000908002012,2774.18174,0,0
G24051000908002013,4177.733518,0,0
G24051000908003000,1114.55417,0,0
G24051000908003001,1778.249631,0,0
G24051000908003002,3421.639657,0,0
G24051000908003003,2001.637814,0,0
G24051000908003004,8708.594384,0,0
G24051000908003005,1617.159601,0,0
G24051000908003006,1592.990798,0,0
G24051000908003007,841.0429273,0,0
G24051000908003008,1857.330221,0,0
G24051000908004000,5341.248177,0,0
G24051000908004001,4053.747377,0,0
G24051000908004002,8032.542668,0,0
G24051000908004003,1487.437497,0,0
G24051000908004004,3056.288088,0,0
G24051000908004005,791.7501847,0,0
G24051000908004006,7537.553469,0,0
G24051000908004007,1240.552029,0,0
G24051000908004008,626.5417244,0,0
G24051000908004009,2024.943586,0,0
G24051000908004010,879.1438157,0,0
G24051000908004011,1328.861275,0,0
G24051000908004012,897.2524299,0,0
G24051000908004013,3170.946574,0,0
G24051000908004014,1912.098891,0,0
G24051000908004015,2254.673655,0,0
G24051000908004016,3765.810489,0,0
G24051000908004017,3219.703451,0,0
G24051000908004018,3502.934155,0,0
G24051000908004019,3120.890741,0,0
G24051000908005000,959.4149371,0,0
G24051000908005001,2496.200601,0,0
G24051000908005002,3670.652582,0,0
G24051000908005003,2303.042216,0,0
G24051000908005004,1903.308769,0,0
G24051000908005005,3004.684508,0,0
G24051000908005006,3130.206432,0,0
G24051000908005007,3720.803222,0,0
G24051000909001000,351.9738888,0,0
G24051000909001001,749.8629544,0,0
G24051000909001002,1236.970472,0,0
G24051000909001003,2794.086973,0,0
G24051000909001004,2361.525562,0,0
G24051000909001005,2146.189654,0,0
G24051000909001006,494.797575,107.2476594,0.216750576
G24051000909001013,133.2489586,0,0
G24051000909001014,111.6428481,111.6428481,1
G24051000909001015,551.03445,0,0
G24051000909001018,864.0553729,0,0
G24051000909001019,1255.680546,0,0
G24051000909001020,1413.020318,0,0
G24051000909001021,1487.771622,0,0
G24051000909001022,1407.572662,0,0
G24051000909001023,394.8746944,0,0
G24051000909001024,274.7887595,0,0
G24051000909001025,551.6841024,0,0
G24051000909001026,1393.301458,0,0
G24051000909002000,3351.52135,0,0
G24051000909002001,3291.802626,0,0
G24051000909002002,58.75195969,0,0
G24051000909002003,2255.489374,0,0
G24051000909002004,3395.84703,0,0
G24051000909002005,3322.724724,0,0
G24051000909002006,4521.936043,0,0
G24051000909002007,3705.344338,0,0
G24051000909002009,777.2353021,0,0
G24051000909002010,1640.906588,0,0
G24051000909002011,794.0554275,0,0
G24051000909002012,2649.640575,0,0
G24051000909002013,3214.460092,0,0
G24051000909003000,4653.106432,0,0
G24051000909003001,2299.736602,0,0
G24051000909003002,2236.672408,0,0
G24051000909003003,1443.203467,0,0
G24051000909003004,3274.285818,0,0
G24051000909003005,1193.15466,0,0
G24051000909003006,439.8126028,0,0
G24051000909003007,700.8350608,0,0
G24051000909003009,1987.498725,0,0
G24051000909003010,1498.193002,0,0
G24051000909004001,1390.649823,0,0
G24051000909004002,1175.11294,0,0
G24051000909004003,504.3591669,0,0
G24051000909004004,687.2718764,0,0
G24051000909004005,709.3480389,0,0
G24051000909004006,2490.139182,0,0
G24051000909004007,3123.41927,0,0
G24051000909004008,2962.833312,0,0
G24051000909004011,2919.834162,0,0
G24051000909004012,1983.533761,0,0
G24051000909004013,1852.696821,0,0
G24051000909004014,1177.251314,0,0
G24051001001001000,2456.505106,0,0
G24051001001001001,2579.632649,0,0
G24051001001001002,2034.050004,0,0
G24051001001001003,1968.52867,0,0
G24051001001001005,3086.840761,0,0
G24051001001001006,319.8574399,0,0
G24051001001001007,1622.725954,0,0
G24051001001001009,4873.70767,0,0
G24051001001001011,525.087151,0,0
G24051001001001012,2781.222221,0,0
G24051001001001013,2989.640173,0,0
G24051001001002000,4021.31246,0,0
G24051001001002001,7581.836853,6903.053056,0.910472381
G24051001001002005,923.0229745,0,0
G24051001001002006,229.6131396,0,0
G24051001001002008,463.0534865,0,0
G24051001001002009,7729.531081,0,0
G24051001001002010,2110.763598,0,0
G24051001001002011,2291.447509,2291.447509,1
G24051001001003000,2386.92406,0,0
G24051001001003001,3269.187012,0,0
G24051001001003002,1373.008876,0,0
G24051001001003003,1116.334445,0,0
G24051001001003004,2270.007437,0,0
G24051001001003005,4752.669747,0,0
G24051001001003006,3896.313073,0,0
G24051001001004000,5516.982588,0,0
G24051001001004002,1759.640963,0,0
G24051001001004003,2490.598846,0,0
G24051001001004004,3343.0245,0,0
G24051001001004005,962.0984715,0,0
G24051001001004006,843.7075596,0,0
G24051001001004007,2039.509117,0,0
G24051001001004008,2617.331129,0,0
G24051001001004009,1489.571659,0,0
G24051001001004010,1591.966995,0,0
G24051001001004011,2594.080074,0,0
G24051001001004015,2700.139827,0,0
G24051001002001000,4023.240752,0,0
G24051001002001001,1660.250312,0,0
G24051001002001002,1569.121504,0,0
G24051001002001003,1961.616773,0,0
G24051001002001005,4181.030372,0,0
G24051001002002000,3598.802035,0,0
G24051001002002001,2215.343276,0,0
G24051001002002002,5623.164614,0,0
G24051001002002003,1510.418828,0,0
G24051001002002004,1261.911503,0,0
G24051001002002005,3448.35475,0,0
G24051001002002006,629.8305144,0,0
G24051001002002007,898.8062649,0,0
G24051001002002008,964.6128704,0,0
G24051001002002009,472.0532579,0,0
G24051001002002010,535.9889277,0,0
G24051001002002011,661.039779,0,0
G24051001002002012,1374.555369,0,0
G24051001002002013,1168.028537,0,0
G24051001002002014,1105.279711,0,0
G24051001002002015,3364.420616,0,0
G24051001002002016,528.8215499,0,0
G24051001002002017,594.4194021,0,0
G24051001002002018,1003.686454,0,0
G24051001002003000,1694.910859,0,0
G24051001002003001,1260.893821,0,0
G24051001002003002,902.1748558,0,0
G24051001002003003,4839.972566,0,0
G24051001002003004,862.7515822,0,0
G24051001002003005,1192.827068,0,0
G24051001002003007,725.0739893,0,0
G24051001002003008,3250.283346,0,0
G24051001002003009,1817.685821,0,0
G24051001002003010,2003.549121,0,0
G24051001003001000,8295.01991,0,0
G24051001003001001,30061.83506,15171.3222,0.504670529
G24051001003001007,6284.249573,2168.149819,0.345013322
G24051001003001008,6273.087017,0,0
G24051001101001002,2566.812721,2566.812721,1
G24051001101001003,1846.585026,0,0
G24051001101001007,2388.007176,0,0
G24051001101001008,2468.822497,0,0
G24051001101001009,2513.874716,0,0
G24051001101001010,1646.956341,0,0
G24051001101001012,2716.777877,0,0
G24051001101001013,2727.921056,0,0
G24051001101001014,3057.158091,0,0
G24051001101001015,3027.808966,0,0
G24051001101001018,3871.870503,1313.645955,0.339279414
G24051001101001020,3529.567378,3420.976857,0.969234042
G24051001101001021,2892.847713,2855.616709,0.987129981
G24051001101001022,2651.749941,1885.353099,0.710984497
G24051001101002001,2955.426302,0,0
G24051001101002004,4875.713757,3038.944467,0.623281968
G24051001101002005,3298.933598,0,0
G24051001101002006,3198.805608,0,0
G24051001101002007,3192.596799,0,0
G24051001101002008,1163.702305,0,0
G24051001101002009,2923.922684,0,0
G24051001101002010,3468.032695,0,0
G24051001101002011,2766.390141,0,0
G24051001101002012,4110.088581,0,0
G24051001101002013,4381.557581,0,0
G24051001101002016,10922.60673,10855.07681,0.993817417
G24051001101002017,3031.99856,0,0
G24051001101002018,6749.032056,0,0
G24051001101002019,1582.875315,0,0
G24051001101002020,1830.233232,0,0
G24051001101002023,1113.253169,0,0
G24051001101002024,1140.402992,0,0
G24051001101002026,1811.243642,0,0
G24051001102001000,4520.931548,4520.931548,1
G24051001102001002,728.4512763,0,0
G24051001102001004,1444.06496,0,0
G24051001102001010,1209.242195,1209.242195,1
G24051001102001011,2111.814155,0,0
G24051001102001013,4501.848077,0,0
G24051001102001014,4937.476301,4937.476301,1
G24051001102001016,6101.532379,6101.532379,1
G24051001102001019,1867.927328,1867.927328,1
G24051001102001020,4625.71018,4625.71018,1
G24051001102001024,3409.990297,3409.990297,1
G24051001102001025,3539.030682,3539.030682,1
G24051001102001026,2713.330165,2713.330165,1
G24051001102001027,2984.371126,0,0
G24051001102001028,4848.418109,4615.469886,0.951953768
G24051001102001029,3249.482209,2876.125764,0.885102788
G24051001102001030,1236.252696,1236.252696,1
G24051001102001031,4231.485037,4039.822304,0.954705563
G24051001102001032,3404.248776,0,0
G24051001102001033,959.5686342,959.5686342,1
G24051001102001034,2964.619201,0,0
G24051001102001036,3254.775349,0,0
G24051001102001037,3840.685087,1109.831483,0.288967061
G24051001102001039,2424.62419,2424.62419,1
G24051001102001040,3849.721392,3849.721392,1
G24051001102001041,169.5508918,0,0
G24051001102001042,1281.647447,0,0
G24051001102001045,4418.185619,1667.824641,0.377490849
G24051001102001046,1057.763023,0,0
G24051001102001047,4710.320668,0,0
G24051001102002000,3141.012604,0,0
G24051001102002002,1772.076662,0,0
G24051001102002003,542.0207712,0,0
G24051001102002004,104.832727,0,0
G24051001102002006,1038.928206,0,0
G24051001102002012,463.7090997,0,0
G24051001102002017,1836.613829,0,0
G24051001102002021,3991.454621,0,0
G24051001102002022,3426.441907,0,0
G24051001102002023,2815.61599,0,0
G24051001102002025,2143.091723,0,0
G24051001102003001,1926.591879,104.1915808,0.054080774
G24051001102003003,1602.350671,0,0
G24051001102003004,689.2492855,0,0
G24051001102003005,1425.502502,0,0
G24051001102003006,6756.861714,0,0
G24051001102003007,59.02314817,0,0
G24051001102003008,4157.900298,0,0
G24051001102003010,2326.58221,0,0
G24051001102003011,3481.83621,0,0
G24051001102003013,4475.933664,0,0
G24051001102003014,3039.429564,0,0
G24051001102003015,2353.030513,0,0
G24051001102003016,2482.175054,0,0
G24051001102003017,7152.397939,0,0
G24051001102003018,3575.449962,0,0
G24051001102003021,2812.475843,0,0
G24051001102003023,83.80145588,0,0
G24051001201001000,7432.123232,0,0
G24051001201001001,3554.241888,0,0
G24051001201001002,4153.042268,0,0
G24051001201001004,1643.193426,0,0
G24051001201001005,2781.595274,0,0
G24051001201001006,4662.862367,0,0
G24051001201001008,503.6112432,0,0
G24051001201001009,2058.390618,0,0
G24051001201001010,4196.310542,0,0
G24051001201001011,3143.755713,0,0
G24051001201001012,3336.373808,0,0
G24051001201001014,2415.115467,0,0
G24051001201001015,2787.42248,0,0
G24051001201001016,3237.686771,0,0
G24051001201001017,3297.920786,0,0
G24051001201001018,5976.454822,0,0
G24051001201001019,1380.086025,0,0
G24051001201001020,3743.316974,0,0
G24051001201001021,1948.401253,0,0
G24051001201001025,3555.127543,0,0
G24051001201001026,4380.575333,0,0
G24051001201001027,7683.29831,0,0
G24051001201001028,2540.552087,0,0
G24051001201002000,8500.920823,0,0
G24051001201002004,7479.36838,0,0
G24051001201002005,4556.012467,0,0
G24051001201002006,2160.125159,0,0
G24051001201002007,3566.465082,0,0
G24051001201002008,2342.768651,0,0
G24051001201003000,5254.764652,0,0
G24051001201003001,6331.101311,0,0
G24051001201003002,9858.534821,0,0
G24051001201004000,14532.299,0,0
G24051001201004003,10130.65719,0,0
G24051001202011000,2887.452476,0,0
G24051001202011001,2566.802423,0,0
G24051001202011002,3820.242469,0,0
G24051001202011003,2816.234782,0,0
G24051001202011004,1684.430302,0,0
G24051001202011005,2125.496049,0,0
G24051001202011006,1864.323466,0,0
G24051001202011007,1320.188965,0,0
G24051001202011008,1050.942697,0,0
G24051001202011009,1253.58666,0,0
G24051001202011010,4013.060226,0,0
G24051001202011011,2114.124688,0,0
G24051001202011012,1240.210922,0,0
G24051001202011013,2223.160532,0,0
G24051001202011014,4858.811323,0,0
G24051001202011016,662.2863298,0,0
G24051001202011019,2315.065501,0,0
G24051001202011020,3106.785539,0,0
G24051001202012000,3690.509574,0,0
G24051001202012001,296.5937712,0,0
G24051001202012002,3590.106293,0,0
G24051001202012003,5660.628332,0,0
G24051001202012004,5086.760042,0,0
G24051001202012005,3508.808459,0,0
G24051001202012006,2674.915229,0,0
G24051001202012008,619.8905758,0,0
G24051001202012009,4197.854261,0,0
G24051001202012010,3455.404366,0,0
G24051001202012011,5087.46887,0,0
G24051001202012012,7028.801145,0,0
G24051001202012013,2346.373804,0,0
G24051001202012015,1207.866237,0,0
G24051001202012016,10053.00145,0,0
G24051001202021000,6548.546858,2602.841483,0.397468559
G24051001202021001,41551.16551,0,0
G24051001202021008,52471.1778,0,0
G24051001202022000,6188.251259,0,0
G24051001202022001,224.9189066,0,0
G24051001202022003,2655.993212,0,0
G24051001202022004,1510.77711,0,0
G24051001202023001,5520.526866,0,0
G24051001202023002,5409.238122,0,0
G24051001202023003,2657.731688,0,0
G24051001202024000,5797.925445,0,0
G24051001202024001,1973.692198,1454.791012,0.73709113
G24051001202024002,3325.85965,0,0
G24051001202024003,791.7400132,0,0
G24051001202024004,1931.827479,931.09444,0.481975979
G24051001202024005,5220.024976,0,0
G24051001202024006,2717.243533,0,0
G24051001202024007,2718.498849,0,0
G24051001202024008,2417.519162,0,0
G24051001202024009,2846.71431,0,0
G24051001202024010,2953.705107,0,0
G24051001202024011,2611.111753,0,0
G24051001202024012,3036.738547,0,0
G24051001202024013,2905.323049,0,0
G24051001202025001,2589.650238,0,0
G24051001202025002,2430.925975,0,0
G24051001202025003,1636.497779,0,0
G24051001202025004,3247.598239,0,0
G24051001202025005,3392.096977,0,0
G24051001202025006,3335.375722,0,0
G24051001202025007,3193.565051,0,0
G24051001203001000,2733.017386,0,0
G24051001203001001,4984.434062,0,0
G24051001203001002,3375.498689,0,0
G24051001203001003,3198.469546,0,0
G24051001203001004,3224.031418,0,0
G24051001203001005,2983.558625,0,0
G24051001203001006,4249.147653,0,0
G24051001203001007,5097.144609,0,0
G24051001203002000,4131.597315,0,0
G24051001203002001,5263.992304,0,0
G24051001203002002,2939.468549,0,0
G24051001203002003,3213.795591,0,0
G24051001203002004,2801.257252,0,0
G24051001203002005,3023.642069,0,0
G24051001203002006,3261.189404,0,0
G24051001203002007,4598.750821,0,0
G24051001203003000,5228.893561,0,0
G24051001203003001,4699.341868,0,0
G24051001203003002,3277.850679,0,0
G24051001203003003,2670.474355,0,0
G24051001203003004,2774.174817,0,0
G24051001203003005,4001.526075,0,0
G24051001203003006,4479.798233,0,0
G24051001203003007,159.2278749,0,0
G24051001203004000,448.9665802,0,0
G24051001203004003,2832.093434,0,0
G24051001203004004,507.1081939,0,0
G24051001203004009,1141.118323,0,0
